tap_bus,z_bus,area,zone,circuit,type,R,X,B,Line_Q1,Line_Q2,Line_Q3,control_bus,side,transformer_final_turns_ratio,transformer_final_angle,Min_tap,Max_tap,step_size,Min_volt,Max_volt,M_P_TLPF,M_Q_TLPF,M_P_TLPF_reverse,M_Q_TLPF_reverse,Ri_eP,Ri_eQ,Ri_eP_reverse,Ri_eQ_reverse,,,,,,,
189,842,1,1,1,1,0.000075,-0.001847,0,0,0,0,0,0,1.025,0,0,0,0,0,0,-0.306771,0.496678,0.306796,-0.497303,1,1,1,1,,,,,,,
189,932,1,1,1,1,0.000106,-0.00116,0,0,0,0,0,0,1.025,0,0,0,0,0,0,-0.307512,0.471862,0.307545,-0.472227,1,1,1,1,,,,,,,
190,249,1,1,1,0,0.000739,0.005804,0.010474,0,0,0,0,0,0,0,0,0,0,0,0,-0.0611837,0.0508985,0.0611863,-0.0731558,1,1,1,1,,,,,,,
190,249,1,1,1,0,0.000735,0.00579,0.010474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,,
190,1275,1,1,1,1,0.002042,0.120333,0,0,0,0,0,0,1.015,0,0,0,0,0,0,0.179643,-0.0905025,-0.179563,0.0952185,1,1,1,1,,,,,,,
190,1278,1,1,1,1,0.001737,0.120333,0,0,0,0,0,0,1.015,0,0,0,0,0,0,0.180974,-0.0910026,-0.180905,0.0957851,1,1,1,1,,,,,,,
191,368,1,1,1,0,0.000507,0.004534,0.008604,0,0,0,0,0,0,0,0,0,0,0,0,0.0204638,-0.00796295,-0.0204637,-0.0159693,1,1,1,1,,,,,,,
191,368,1,1,1,0,0.000626,0.004815,0.011819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,,
191,520,1,1,1,0,0.001695,0.006781,0.007476,0,0,0,0,0,0,0,0,0,0,0,0,0.0018622,-0.0242996,-0.00186162,0.0155399,1,1,1,1,,,,,,,
191,1336,1,1,1,1,0.001002,0.080055,0,0,0,0,0,0,1.040217,0,0,0,0,0,0,0.382299,-0.0615027,-0.38216,0.0725856,1,1,1,1,,,,,,,
191,1339,1,1,1,1,0.001002,0.080302,0,0,0,0,0,0,1.040217,0,0,0,0,0,0,0.380957,-0.0389154,-0.380821,0.0497884,1,1,1,1,,,,,,,
192,634,1,1,1,0,0.000512,0.008596,0.532043,0,0,0,0,0,0,0,0,0,0,0,0,0.000451218,0.0364388,-0.000359954,-1.21724,1,1,1,1,,,,,,,
192,634,1,1,1,0,0.000514,0.008623,0.533687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,,
192,831,1,1,1,1,0.000092,0.017933,0,0,0,0,0,0,1,0,0,0,0,0,0,1.82172,1.60335,-1.82123,-1.50838,1,1,1,1,,,,,,,
192,833,1,1,1,1,0.00012,0.018,0,0,0,0,0,0,1,0,0,0,0,0,0,1.80731,1.59228,-1.80668,-1.49838,1,1,1,1,,,,,,,
193,194,1,1,1,0,0.0111,0.063981,0.062921,0,0,0,0,0,0,0,0,0,0,0,0,-0.672487,0.220366,0.675064,-0.352562,1,1,1,1,,,,,,,
193,194,1,1,1,0,0.011204,0.064476,0.063801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,,
193,1287,1,1,1,1,0.001399,0.096433,0,0,0,0,0,0,1.071304,0,0,0,0,0,0,0.101242,-0.102152,-0.101214,0.104116,1,1,1,1,,,,,,,
193,1290,1,1,1,1,0.001323,0.096465,0,0,0,0,0,0,1.071304,0,0,0,0,0,0,0.0963559,-0.098238,-0.0963312,0.100036,1,1,1,1,,,,,,,
194,137,1,1,1,0,0.001754,0.015205,0.024094,0,0,0,0,0,0,0,0,0,0,0,0,-1.48834,0.215863,1.49007,-0.255618,1,1,1,1,,,,,,,
194,137,1,1,1,0,0.00176,0.015185,0.023305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,,
194,1327,1,1,1,1,0.001304,0.097,0,0,0,0,0,0,1.056957,0,0,0,0,0,0,0.462641,0.00758638,-0.462371,0.0125027,1,1,1,1,,,,,,,
194,2231,1,1,1,1,0.001078,0.082166,0,0,0,0,0,0,1.056957,0,0,0,0,0,0,0.54395,-0.0130188,-0.543641,0.0365499,1,1,1,1,,,,,,,
195,111,1,1,1,0,0.000908,0.005181,0.008436,0,0,0,0,0,0,0,0,0,0,0,0,-2.25185,-0.30723,2.25402,0.290245,1,1,1,1,,,,,,,
195,111,1,1,1,0,0.001107,0.006899,0.016743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,,
195,191,1,1,1,0,0.001918,0.012325,0.022328,0,0,0,0,0,0,0,0,0,0,0,0,1.23839,0.303926,-1.23574,-0.313222,1,1,1,1,,,,,,,
195,975,1,1,1,1,0.001871,0.125405,0,0,0,0,0,0,1.042609,0,0,0,0,0,0,0.463281,0.0109968,-0.462912,0.0137234,1,1,1,1,,,,,,,
195,978,1,1,1,1,0.001229,0.0999,0,0,0,0,0,0,1.042609,0,0,0,0,0,0,0.550139,-0.00769396,-0.549798,0.0354527,1,1,1,1,,,,,,,
196,171,1,1,1,0,0.001517,0.017604,0.033454,0,0,0,0,0,0,0,0,0,0,0,0,-0.561552,-0.136643,0.561772,0.064247,1,1,1,1,,,,,,,
196,171,1,1,1,0,0.001523,0.017649,0.033205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,,
196,385,1,1,1,0,0.002507,0.014982,0.093916,0,0,0,0,0,0,0,0,0,0,0,0,0.106618,0.117286,-0.106528,-0.221955,1,1,1,1,,,,,,,
196,1197,1,1,1,1,0.001206,0.080605,0,0,0,0,0,0,1.013913,0,0,0,0,0,0,0.413246,0.0749606,-0.413052,-0.0619454,1,1,1,1,,,,,,,
196,1200,1,1,1,1,0.001267,0.080662,0,0,0,0,0,0,1.013913,0,0,0,0,0,0,0.411898,0.0740435,-0.411695,-0.0611113,1,1,1,1,,,,,,,
197,606,1,1,1,0,0.004332,0.024527,0.023727,0,0,0,0,0,0,0,0,0,0,0,0,-1.71972,-0.71128,1.72672,0.682968,1,1,1,1,,,,,,,
197,606,1,1,1,0,0.005416,0.02987,0.033076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,,
197,1314,1,1,1,1,0.001552,0.099,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,0.794693,0.0288339,-0.793768,0.0301702,1,1,1,1,,,,,,,
197,1317,1,1,1,1,0.001592,0.099465,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,0.79093,0.0283271,-0.78999,0.0303921,1,1,1,1,,,,,,,
198,160,1,1,1,0,0.003252,0.021378,0.03514,0,0,0,0,0,0,0,0,0,0,0,0,1.43605,-0.555548,-1.42871,0.566918,1,1,1,1,,,,,,,
198,244,1,1,1,0,0.001527,0.009649,0.0172,0,0,0,0,0,0,0,0,0,0,0,0,1.28479,-0.324249,-1.28223,0.322518,1,1,1,1,,,,,,,
198,754,1,1,1,1,0.000707,0.0475,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.915969,0.369414,0.916702,-0.320178,1,1,1,1,,,,,,,
198,755,1,1,1,1,0.000639,0.047732,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-1.80489,0.510383,1.80728,-0.331942,1,1,1,1,,,,,,,
199,1522,1,1,1,1,0.002059,0.119541,0,0,0,0,0,0,0.956522,0,0,0,0,0,0,0.160731,-0.0246077,-0.160689,0.0270791,1,1,1,1,,,,,,,
199,2202,1,1,1,1,0.000945,0.081304,0,0,0,0,0,0,1.028261,0,0,0,0,0,0,0.242209,-0.0509965,-0.242156,0.0554974,1,1,1,1,,,,,,,
200,128,1,1,1,0,0.000081,0.000391,0.000364,0,0,0,0,0,0,0,0,0,0,0,0,0.142335,-0.0174334,-0.142333,0.0170685,1,1,1,1,,,,,,,
200,756,1,1,1,1,0.009529,0.318499,0,0,0,0,0,0,1.078478,0,0,0,0,0,0,-0.142333,0.0174335,0.142556,-0.00999595,1,1,1,1,,,,,,,
201,90,1,1,1,0,0.000314,0.001739,0.001852,0,0,0,0,0,0,0,0,0,0,0,0,0.276184,0.0151219,-0.276161,-0.0169706,1,1,1,1,,,,,,,
201,718,1,1,1,1,0.00744,0.286667,0,0,0,0,0,0,1.078478,0,0,0,0,0,0,-0.276174,-0.0151214,0.276509,0.0269429,1,1,1,1,,,,,,,
201,718,1,1,1,1,0.008595,0.279777,0,0,0,0,0,0,1.078478,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,,
202,203,1,1,1,0,0.001028,0.007896,0.01495,0,0,0,0,0,0,0,0,0,0,0,0,-0.455387,0.121529,0.455618,-0.134679,1,1,1,1,,,,,,,
202,395,1,1,1,0,0.000425,0.003245,0.006013,0,0,0,0,0,0,0,0,0,0,0,0,0.959051,-0.227892,-0.958639,0.225039,1,1,1,1,,,,,,,
202,759,1,1,1,1,0.001418,0.104575,0,0,0,0,0,0,1.02587,0,0,0,0,0,0,-0.503664,0.106364,0.50406,-0.0771603,1,1,1,1,,,,,,,
203,753,1,1,1,1,0.002737,0.129599,0,0,0,0,0,0,1.02587,0,0,0,0,0,0,-0.31827,0.0789887,0.31858,-0.0642859,1,1,1,1,,,,,,,
203,793,1,1,1,1,0.002582,0.175686,0,0,0,0,0,0,1.02587,0,0,0,0,0,0,-0.137347,0.0556904,0.137407,-0.0516191,1,1,1,1,,,,,,,
204,67,1,1,1,0,0.001459,0.006313,0.064341,0,0,0,0,0,0,0,0,0,0,0,0,0.217661,-0.116927,-0.217584,0.0507202,1,1,1,1,,,,,,,
204,757,1,1,1,1,0.003134,0.1311,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.217655,0.116927,0.21786,-0.108358,1,1,1,1,,,,,,,
205,758,1,1,1,1,0.005282,0.226348,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.525511,0.222089,0.527353,-0.143135,1,1,1,1,,,,,,,
206,205,1,1,1,0,0.00189,0.011739,0.010646,0,0,0,0,0,0,0,0,0,0,0,0,-2.68E-09,-5.72E-10,5.80E-08,-0.0109978,1,1,1,1,,,,,,,
207,177,1,1,1,0,0.001061,0.011949,0.047207,0,0,0,0,0,0,0,0,0,0,0,0,1.62567,-0.16002,-1.62442,0.0802789,1,1,1,1,,,,,,,
207,177,1,1,1,0,0.00103,0.011877,0.037183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,,
207,429,1,1,1,0,0.000845,0.006678,0.015215,0,0,0,0,0,0,0,0,0,0,0,0,0.212064,1.13214,-0.211526,-1.16237,1,1,1,1,,,,,,,
207,429,1,1,1,0,0.000911,0.006736,0.015739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,,
207,831,1,1,1,1,0.000086,-0.0022,0,0,0,0,0,0,1.025,0,0,0,0,0,0,-1.82072,-0.931214,1.82106,0.922532,1,1,1,1,,,,,,,
207,833,1,1,1,1,0.00006,-0.002133,0,0,0,0,0,0,1.025,0,0,0,0,0,0,-1.8063,-0.920614,1.80654,0.912341,1,1,1,1,,,,,,,
208,97,1,1,1,0,0.001183,0.006767,0.013272,0,0,0,0,0,0,0,0,0,0,0,0,0.542403,0.512638,-0.542119,-0.542433,1,1,1,1,,,,,,,
208,97,1,1,1,0,0.001202,0.006773,0.012882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,,
208,209,1,1,1,0,0.004474,0.031023,0.058818,0,0,0,0,0,0,0,0,0,0,0,0,-1.10029,-0.578077,1.10287,0.453636,1,1,1,1,,,,,,,
208,209,1,1,1,0,0.00399,0.030898,0.059308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,,
208,1086,1,1,1,1,0.001211,0.098667,0,0,0,0,0,0,1.040217,0,0,0,0,0,0,0.277739,0.0401651,-0.277654,-0.0331762,1,1,1,1,,,,,,,
208,1089,1,1,1,1,0.001426,0.0982,0,0,0,0,0,0,1.040217,0,0,0,0,0,0,0.279748,0.0252747,-0.279646,-0.018306,1,1,1,1,,,,,,,
209,996,1,1,1,1,0.001512,0.090964,0,0,0,0,0,0,1.056957,0,0,0,0,0,0,0.137457,-0.112593,-0.137413,0.115215,1,1,1,1,,,,,,,
209,999,1,1,1,1,0.001491,0.097333,0,0,0,0,0,0,1.056957,0,0,0,0,0,0,0.121832,-0.100371,-0.121798,0.102585,1,1,1,1,,,,,,,
210,1107,1,1,1,1,0.001357,0.097297,0,0,0,0,0,0,1.056957,0,0,0,0,0,0,0.409827,-0.0506202,-0.409597,0.0671269,1,1,1,1,,,,,,,
211,141,1,1,1,0,0.005234,0.028299,0.027964,0,0,0,0,0,0,0,0,0,0,0,0,-1.82223,-0.091945,1.82977,0.073441,1,1,1,1,,,,,,,
211,141,1,1,1,0,0.004901,0.027251,0.025323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,,
211,543,1,1,1,0,0.005981,0.033021,0.031959,0,0,0,0,0,0,0,0,0,0,0,0,-0.239179,0.00404828,0.239337,-0.0754934,1,1,1,1,,,,,,,
211,543,1,1,1,0,0.006019,0.033544,0.032789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,,
211,1074,1,1,1,1,0.00135,0.097618,0,0,0,0,0,0,1.042609,0,0,0,0,0,0,0.447853,0.104145,-0.447575,-0.0840587,1,1,1,1,,,,,,,
211,1077,1,1,1,1,0.001342,0.097633,0,0,0,0,0,0,1.042609,0,0,0,0,0,0,0.443865,0.103248,-0.443594,-0.0835148,1,1,1,1,,,,,,,
212,184,1,1,1,0,0.001573,0.008341,0.008272,0,0,0,0,0,0,0,0,0,0,0,0,-0.0971021,0.00191069,0.0971165,-0.01039,1,1,1,1,,,,,,,
212,762,1,1,1,1,0.002187,0.09748,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.024504,0.0448698,0.0245101,-0.044597,1,1,1,1,,,,,,,
213,392,1,1,1,0,0.009863,0.039452,0.038997,0,0,0,0,0,0,0,0,0,0,0,0,-1.00E-06,0.0130699,1.17E-05,-0.0566616,1,1,1,1,,,,,,,
214,760,1,1,1,1,0.005271,0.195873,0,0,0,0,0,0,1.02587,0,0,0,0,0,0,-0.213261,0.1638,0.21364,-0.14974,1,1,1,1,,,,,,,
214,761,1,1,1,1,0.0109,0.369206,0,0,0,0,0,0,1.02587,0,0,0,0,0,0,-0.199073,0.0953339,0.1996,-0.0774787,1,1,1,1,,,,,,,
215,1429,1,1,1,1,0.001342,0.098766,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,0.338084,0.0134779,-0.337924,-0.00168362,1,1,1,1,,,,,,,
215,1432,1,1,1,1,0.001333,0.098299,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,0.33404,0.0132075,-0.333885,-0.0017485,1,1,1,1,,,,,,,
216,122,1,1,1,0,0.003491,0.030199,0.035721,0,0,0,0,0,0,0,0,0,0,0,0,0.0200797,0.0899872,-0.02004,-0.128422,1,1,1,1,,,,,,,
216,1579,1,1,1,1,0.001418,0.099198,0,0,0,0,0,0,1.028261,0,0,0,0,0,0,0.33095,0.0107303,-0.330799,-0.000169887,1,1,1,1,,,,,,,
216,1741,1,1,1,1,0.001285,0.096824,0,0,0,0,0,0,1.028261,0,0,0,0,0,0,0.334163,0.0335171,-0.334022,-0.0229138,1,1,1,1,,,,,,,
217,33,1,1,1,0,0.000887,0.008698,0.014974,0,0,0,0,0,0,0,0,0,0,0,0,-0.807567,-0.470653,0.807938,0.4429,1,1,1,1,,,,,,,
217,33,1,1,1,0,0.000892,0.008798,0.015431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,,
217,1062,1,1,1,1,0.001229,0.080888,0,0,0,0,0,0,0.975,0,0,0,0,0,0,0.403004,0.234319,-0.402758,-0.218101,1,1,1,1,,,,,,,
217,1065,1,1,1,1,0.00121,0.080189,0,0,0,0,0,0,0.975,0,0,0,0,0,0,0.404561,0.236333,-0.404316,-0.220092,1,1,1,1,,,,,,,
218,210,1,1,1,0,0.007697,0.041506,0.04141,0,0,0,0,0,0,0,0,0,0,0,0,0.425204,-0.537034,-0.42373,0.450407,1,1,1,1,,,,,,,
218,210,1,1,1,0,0.00778,0.041791,0.043453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,,
218,263,1,1,1,0,0.001013,0.007675,0.016145,0,0,0,0,0,0,0,0,0,0,0,0,0.7925,0.291654,-0.792175,-0.324849,1,1,1,1,,,,,,,
218,263,1,1,1,0,0.000973,0.007713,0.016204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,,
218,479,1,1,1,0,0.002483,0.015674,0.027856,0,0,0,0,0,0,0,0,0,0,0,0,1.53633,-0.0748615,-1.53368,0.0328591,1,1,1,1,,,,,,,
218,479,1,1,1,0,0.00248,0.014924,0.024982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,,
218,501,1,1,1,0,0.003161,0.023779,0.044849,0,0,0,0,0,0,0,0,0,0,0,0,0.293777,-0.163923,-0.293633,0.0653524,1,1,1,1,,,,,,,
218,501,1,1,1,0,0.003267,0.023875,0.045203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,,
218,573,1,1,1,0,0.00386,0.019904,0.019637,0,0,0,0,0,0,0,0,0,0,0,0,1.97408,0.193133,-1.97087,-0.246637,1,1,1,1,,,,,,,
218,573,1,1,1,0,0.004001,0.020329,0.019248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,,
218,573,1,1,1,0,0.001265,0.014578,0.028985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,,
218,871,1,1,1,1,0.000077,-0.001647,0,0,0,0,0,0,1.0125,0,0,0,0,0,0,-2.25422,0.314074,2.25459,-0.321985,1,1,1,1,,,,,,,
218,873,1,1,1,1,0.000047,-0.001793,0,0,0,0,0,0,1.0125,0,0,0,0,0,0,-2.29892,-0.483985,2.29916,0.474809,1,1,1,1,,,,,,,
219,220,1,1,1,0,0.001414,0.006636,0.007176,0,0,0,0,0,0,0,0,0,0,0,0,0.169007,-0.113265,-0.168952,0.10604,1,1,1,1,,,,,,,
219,733,1,1,1,1,0.003454,0.179399,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.169,0.113265,0.169152,-0.105378,1,1,1,1,,,,,,,
220,763,1,1,1,1,0.004248,0.169599,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.206478,0.358627,0.20725,-0.327808,1,1,1,1,,,,,,,
221,175,1,1,1,0,0.00923,0.055144,0.053636,0,0,0,0,0,0,0,0,0,0,0,0,0.677159,-0.617302,-0.670178,0.60044,1,1,1,1,,,,,,,
221,681,1,1,1,1,0.002586,0.122273,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.811173,0.221153,0.813074,-0.131267,1,1,1,1,,,,,,,
221,682,1,1,1,1,0.00262,0.123,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.904454,0.250012,0.906853,-0.137382,1,1,1,1,,,,,,,
221,683,1,1,1,1,0.002605,0.120909,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.21231,0.157416,0.2125,-0.148633,1,1,1,1,,,,,,,
221,684,1,1,1,1,0.002625,0.121273,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.797778,0.23334,0.799664,-0.146209,1,1,1,1,,,,,,,
222,191,1,1,1,0,0.001684,0.009299,0.009717,0,0,0,0,0,0,0,0,0,0,0,0,-0.0457732,-0.0135422,0.0457763,0.00217356,1,1,1,1,,,,,,,
222,1563,1,1,1,1,0.010078,0.356,0,0,0,0,0,0,1.028261,0,0,0,0,0,0,0.0457785,0.0135422,-0.0457578,-0.0128099,1,1,1,1,,,,,,,
223,101,1,1,1,0,0.000974,0.005675,0.035381,0,0,0,0,0,0,0,0,0,0,0,0,1.31737,0.444856,-1.31552,-0.470284,1,1,1,1,,,,,,,
223,344,1,1,1,0,0.003016,0.02293,0.041427,0,0,0,0,0,0,0,0,0,0,0,0,0.127191,-0.00158413,-0.127165,-0.0829619,1,1,1,1,,,,,,,
223,344,1,1,1,0,0.002924,0.022922,0.041136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,,
223,1588,1,1,1,1,0.00103,0.080444,0,0,0,0,0,0,0.956522,0,0,0,0,0,0,0.266121,0.00158232,-0.266056,0.00349287,1,1,1,1,,,,,,,
223,1591,1,1,1,1,0.001026,0.080639,0,0,0,0,0,0,0.956522,0,0,0,0,0,0,0.266798,0.00725374,-0.266733,-0.00213674,1,1,1,1,,,,,,,
224,223,1,1,1,0,0.003864,0.021528,0.014417,0,0,0,0,0,0,0,0,0,0,0,0,0.655115,0.0483187,-0.654306,-0.0718876,1,1,1,1,,,,,,,
224,223,1,1,1,0,0.003836,0.021506,0.01288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,,
224,729,1,1,1,1,0.002306,0.090397,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,0.0876038,0.0468599,-0.0875794,-0.0459017,1,1,1,1,,,,,,,
224,731,1,1,1,1,0.001601,0.088499,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.742714,-0.0951778,0.743678,0.148464,1,1,1,1,,,,,,,
225,226,1,1,1,0,0.001188,0.017919,1.033459,0,0,0,0,0,0,0,0,0,0,0,0,-21.2393,9.42317,21.3934,-11.4832,1,1,1,1,,,,,,,
225,226,1,1,1,0,0.001167,0.018616,1.012548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,,
225,226,1,1,1,0,0.001169,0.01826,1.031978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,,
225,226,1,1,1,0,0.001187,0.01828,1.026568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,,
225,343,1,1,1,0,0.000276,0.003926,0.22779,0,0,0,0,0,0,0,0,0,0,0,0,11.7312,-4.43911,-11.7126,4.19611,1,1,1,1,,,,,,,
225,343,1,1,1,0,0.000264,0.003942,0.226102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,,
225,810,1,1,1,1,0.000073,0.017853,0,0,0,0,0,0,1,0,0,0,0,0,0,3.10094,0.249722,-3.10031,-0.096225,1,1,1,1,,,,,,,
225,812,1,1,1,1,0.000073,0.017773,0,0,0,0,0,0,1,0,0,0,0,0,0,3.12137,0.137844,-3.12074,0.0162875,1,1,1,1,,,,,,,
226,764,1,1,1,1,0.000294,0.023658,0,0,0,0,0,0,1.047619,0,0,0,0,0,0,-2.13944,1.68922,2.14174,-1.50405,1,1,1,1,,,,,,,
226,765,1,1,1,1,0.000293,0.023808,0,0,0,0,0,0,1.047619,0,0,0,0,0,0,-5.80071,2.52903,5.81307,-1.52484,1,1,1,1,,,,,,,
226,766,1,1,1,1,0.000292,0.023718,0,0,0,0,0,0,1.047619,0,0,0,0,0,0,-4.91693,2.28666,4.92597,-1.55205,1,1,1,1,,,,,,,
226,767,1,1,1,1,0.000291,0.023808,0,0,0,0,0,0,1.047619,0,0,0,0,0,0,-4.6377,2.16647,4.64573,-1.5094,1,1,1,1,,,,,,,
227,228,1,1,1,0,0.003424,0.028008,0.051053,0,0,0,0,0,0,0,0,0,0,0,0,-0.200887,-0.0383547,0.201024,-0.0121045,1,1,1,1,,,,,,,
227,875,1,1,1,1,0.000035,-0.00119,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,0.870077,0.330773,-0.870043,-0.331904,1,1,1,1,,,,,,,
227,877,1,1,1,1,0.000036,-0.00119,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,0.877241,0.240226,-0.877209,-0.241306,1,1,1,1,,,,,,,
228,768,1,1,1,1,0.005261,0.205395,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.040809,0.0122016,0.0408195,-0.0117937,1,1,1,1,,,,,,,
228,769,1,1,1,1,0.004951,0.205395,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.0624579,0.0109552,0.0624797,-0.0100512,1,1,1,1,,,,,,,
229,230,1,1,1,0,0.002659,0.013759,0.013687,0,0,0,0,0,0,0,0,0,0,0,0,-0.492084,0.168685,0.492787,-0.179166,1,1,1,1,,,,,,,
230,770,1,1,1,1,0.00521,0.208571,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.492794,0.179166,0.494333,-0.117557,1,1,1,1,,,,,,,
231,1582,1,1,1,1,0.000884,0.097633,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,0.530905,0.00085819,-0.530659,0.0262345,1,1,1,1,,,,,,,
231,1585,1,1,1,1,0.00124,0.095365,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,0.52826,-0.000409537,-0.52792,0.0266099,1,1,1,1,,,,,,,
232,233,1,1,1,0,0.009122,0.048994,0.04651,0,0,0,0,0,0,0,0,0,0,0,0,-0.681708,0.380878,0.684467,-0.461154,1,1,1,1,,,,,,,
232,233,1,1,1,0,0.008513,0.048012,0.046261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,,
232,1594,1,1,1,1,0.000964,0.083166,0,0,0,0,0,0,1.040217,0,0,0,0,0,0,0.360929,-0.0232851,-0.360797,0.034646,1,1,1,1,,,,,,,
232,1597,1,1,1,1,0.000983,0.083195,0,0,0,0,0,0,1.040217,0,0,0,0,0,0,0.368461,-0.0185222,-0.368321,0.030347,1,1,1,1,,,,,,,
233,443,1,1,1,0,0.009312,0.048045,0.0453,0,0,0,0,0,0,0,0,0,0,0,0,-0.415234,0.0178453,0.416086,-0.106029,1,1,1,1,,,,,,,
233,443,1,1,1,0,0.01041,0.048335,0.045031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,,
233,1435,1,1,1,1,0.001777,0.104631,0,0,0,0,0,0,1.028261,0,0,0,0,0,0,0.198174,0.149727,-0.198061,-0.143047,1,1,1,1,,,,,,,
233,2615,1,1,1,1,0.001053,0.081493,0,0,0,0,0,0,1.028261,0,0,0,0,0,0,0.232178,0.171116,-0.232088,-0.164101,1,1,1,1,,,,,,,
234,232,1,1,1,0,0.009872,0.054599,0.052282,0,0,0,0,0,0,0,0,0,0,0,0,0.0480769,0.231953,-0.0476949,-0.33907,1,1,1,1,,,,,,,
234,232,1,1,1,0,0.008713,0.034853,0.052116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,,
234,1717,1,1,1,1,0.001175,0.098696,0,0,0,0,0,0,1.016304,0,0,0,0,0,0,-0.0590354,0.0525579,0.0590426,-0.0519506,1,1,1,1,,,,,,,
234,1720,1,1,1,1,0.001191,0.098365,0,0,0,0,0,0,1.016304,0,0,0,0,0,0,0.00935303,0.0741298,-0.00934648,-0.073589,1,1,1,1,,,,,,,
235,211,1,1,1,0,0.004474,0.023155,0.023692,0,0,0,0,0,0,0,0,0,0,0,0,-1.16789,0.073985,1.1697,-0.119498,1,1,1,1,,,,,,,
235,211,1,1,1,0,0.0021,0.01534,0.027283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,,
235,632,1,1,1,0,0.001295,0.007686,0.015199,0,0,0,0,0,0,0,0,0,0,0,0,0.0010102,-0.121139,-0.00100422,0.0872623,1,1,1,1,,,,,,,
