bus_id,bus_name,area,loss_zone,type,voltage,angle,load_P,load_Q,generation_p,generation_Q,base_kV,desired_volts,MAX_Q,Min_Q,G,B,control_bus_number,M_Vm,M_Va,M_P,M_Q,Ri_V,Ri_vP,Ri_vQ
741,1817,0,1,2,0.966446,-4.33311,0,0,0.46333,0.12799,13,13.8,80.57,-80.57,0,0,0,0.966446,-2.05614,0.46333,-0.222924,1,0,0
742,1818,0,1,2,0.967263,-4.28628,0,0,0.46869,0.13664,13,13.8,80.57,-80.57,0,0,0,0.967263,-2.01106,0.46869,-0.211431,1,0,0
743,1831,0,1,2,0.971398,-5.26951,0,0,0.18135,-0.01182,10,10.5,23.24,-46,0,0,0,0.971398,-3.19564,0.18135,-0.128708,1,0,0
744,170_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.999674,-5.94609,-2.68E-08,-4.91E-10,1,0,0
745,1830,0,1,1,0.923179,-8.39523,0.0409,-0.00738,0,0,35,35,0,0,0,0,0,0.946455,-6.25553,-0.0408993,0.00737999,1,0,0
746,720,0,1,2,1.0037,-12.6258,0.11602,0.12844,1.83577,0.30288,20,20,185.92,-50,0,0,0,1.0037,-10.1418,1.71974,-1.10411,1,0,0
747,1133,0,1,2,0.937937,0.782238,0,0,0.47761,-0.07935,10,10.5,29.06,-30,0,0,0,0.937937,2.93986,0.477607,-0.250386,1,0,0
748,1134,0,1,2,0.942299,-0.388946,0,0,0.37601,-0.06268,10,10.5,29.06,-30,0,0,0,0.942299,1.80631,0.376008,-0.234308,1,0,0
749,2322,0,1,2,0.915999,3.82138,0,0,0.52001,-0.065,13,13.8,57,-18,0,0,0,0.915999,5.44501,0.520011,-0.106528,1,0,0
750,2335,0,1,2,0.925453,-0.153501,0,0,1.3172,-0.27787,15,15.75,169.52,-300,0,0,0,0.925453,1.42923,1.3172,-0.932441,1,0,0
751,2340,0,1,2,0.955803,-0.150957,0,0,0.09806,0.03256,10,10.5,47.5,-40,0,0,0,0.955803,1.49778,0.0980599,-0.0103588,1,0,0
752,2347,0,1,2,0.961071,-0.409755,0,0,0.42441,0.05252,15,15.75,58.12,-60,0,0,0,0.961071,1.24846,0.42441,-0.0607264,1,0,0
753,2352,0,1,2,0.96491,-3.34457,0,0,0.31858,0.0276,10,10.5,49.58,-50,0,0,0,0.96491,-1.44596,0.31858,-0.0642859,1,0,0
