bus_id,bus_name,area,loss_zone,type,voltage,angle,load_P,load_Q,generation_p,generation_Q,base_kV,desired_volts,MAX_Q,Min_Q,G,B,control_bus_number,M_Vm,M_Va,M_P,M_Q,Ri_V,Ri_vP,Ri_vQ
785,2422,0,1,2,1.03035,1.76387,0,0,1.00343,1.00658,15,15.75,159.82,-240,0,0,0,1.03035,4.09366,1.00342,0.620382,1,0,0
786,2423,0,1,2,1.02047,1.7977,0,0,1.00286,0.75433,15,15.75,159.82,-240,0,0,0,1.02047,4.1268,1.00285,0.372512,1,0,0
787,3042,0,1,2,0.953219,-2.03052,0,0,0.38389,0.01345,13,13.8,37.18,-30,0,0,0,0.953219,0.619362,0.383886,-0.0476789,0,0,0
788,840,0,1,2,0.983085,-7.37586,-0.0356,0,0.39436,0.14469,13,13.8,49.58,-56,0,0,0,0.983085,-4.28039,0.429948,-0.108086,1,0,0
789,3073,0,1,2,0.958197,9.46164,0.01088,0.0013,1.08991,0.12824,13,13.8,53.28,-35,0,0,0,0.958197,11.7214,1.07902,0.106647,0,0,0
790,10945,0,1,2,0.946579,1.37009,0,0,0,0,13,13.8,53.28,-35,0,0,0,0.946579,3.65026,1.70E-06,-0.0199253,1,0,0
791,225_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.952684,4.94855,3.71E-07,1.93E-08,0,0,0
792,3075,0,1,1,0.950987,2.67523,0.00937,-0.00796,0,0,13,13.8,0,0,0,0,0,0.952658,4.94798,-0.00937063,0.00795993,0,0,0
793,3081,0,1,2,0.938085,3.78016,0,0,0.61304,0.09773,10,10.5,45,-30,0,0,0,0.938085,6.35006,0.613031,0.107277,0,0,0
794,3094,0,1,2,0.94344,-0.677202,0,0,0.0611,-0.0322,10,10.5,32.22,-32,0,0,0,0.94344,0.932755,0.0610998,-0.0755281,1,0,0
795,3084,0,1,2,0.980925,1.2727,0,0,0.01851,0.13865,10,10.5,24.79,-20,0,0,0,0.980925,3.5577,0.018511,0.127522,1,0,0
796,3087,0,1,2,0.983486,1.47068,0.18234,0.01472,3.64673,0.2945,22,22,290.59,-90,0,0,0,0.983486,4.01236,3.46438,-1.3822,0,0,0
797,3099,0,1,2,0.984909,-6.46871,0.14632,0.14163,1.93218,-0.20198,20,20,185.92,-80,0,0,0,0.984909,-4.01818,1.78584,-1.36596,0,0,0
798,239_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.960245,3.98272,-0.013212,-3.47E-07,0,0,0
799,2410,0,1,1,1.00032,1.56133,0.04768,-0.01229,0,0,35,35,0,0,0,0,0,0.99987,3.7984,-0.0477082,0.0122927,0,0,0
800,2411,0,1,2,0.960704,1.74819,0,0,0.10586,0.02601,10,10.5,7.5,-24,0,0,0,0.960704,3.98147,0.11912,0.0205809,1,0,0
801,240_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.995556,-8.39745,-7.59E-08,-8.01E-09,0,0,0
802,1064,0,1,1,0.904873,-11.5364,0.0111,0.01772,0,0,110,115,0,0,0,0,0,0.952335,-8.3949,-0.0110998,-0.0177196,0,0,0
803,1067,0,1,1,0.946037,-11.5286,-0.00881,-0.0051,0,0,6,6,0,0,0,0,0,0.995654,-8.38783,0.00880961,0.00509989,0,0,0
804,3267,0,1,2,0.944836,0.475309,0,0,0.10605,0.02559,10,10.5,15,-15,0,0,0,0.944836,3.03763,0.10605,0.0284729,1,0,0
805,243_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.966979,0.902628,9.06E-06,-1.97E-08,0,0,0
806,2351,0,1,2,0.967338,-1.73745,0,0,0.1446,-0.02193,10,10.5,24.79,-25,0,0,0,0.967338,0.817008,0.144589,-0.0144211,1,0,0
807,244_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.896466,4.65101,0.000401638,4.95E-06,0,0,0
808,1786,0,1,1,0.893728,2.37481,0,0,0,0,10,10.5,0,0,0,0,0,0.896466,4.65101,0,0,0,0,0
809,815,0,1,1,1.04038,-8.83418,0.06012,0.09642,0,0,22,22,0,0,0,0,0,1.09056,-5.56748,-0.0601145,-0.0964199,0,0,0
810,721,0,1,1,1.03965,-12.2186,0.00631,0.01028,0,0,20,20,0,0,0,0,0,1.0766,-9.36841,-0.00630967,-0.0102798,0,0,0
811,249_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.00807,-7.13406,8.50E-08,7.21E-09,0,0,0
812,491,0,1,1,0.997389,-10.6773,0,0,0,0,110,115,0,0,0,0,0,1.06067,-7.13406,1.03E-07,-2.49E-14,0,0,0
813,496,0,1,1,0.951443,-10.7859,0.0267,-0.05657,0,0,6,6,0,0,0,0,0,1.01138,-7.2302,-0.0266996,0.0565694,0,0,0
814,862,0,1,1,1.03763,-13.1613,0.07107,0.02621,0,0,20,20,0,0,0,0,0,1.0893,-10.3499,-0.0710653,-0.0262094,0,0,0
815,863,0,1,1,1.03874,-13.0189,0.00015,-0.00388,0,0,20,20,0,0,0,0,0,1.09036,-10.2206,-0.000149583,0.00387991,0,0,0
816,253_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0902,-10.2286,1.58E-05,-2.54E-09,0,0,0
817,858,0,1,1,0.993435,-13.0266,0.00429,0.00377,0,0,110,115,0,0,0,0,0,1.04282,-10.2277,-0.00439374,-0.00376991,0,0,0
818,864,0,1,1,1.03864,-13.0277,0.00019,-0.00325,0,0,20,20,0,0,0,0,0,1.09026,-10.2288,-0.000189988,0.00324992,0,0,0
819,254_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0902,-10.2286,1.58E-05,-2.54E-09,0,0,0
820,859,0,1,1,0.993435,-13.0266,0.00429,0.00377,0,0,110,115,0,0,0,0,0,1.04282,-10.2277,-0.00439374,-0.00376991,0,0,0
821,865,0,1,1,1.03864,-13.0277,0.00019,-0.00325,0,0,20,20,0,0,0,0,0,1.09026,-10.2288,-0.000189988,0.00324992,0,0,0
822,256_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.04572,-6.63593,-3.19E-06,-4.50E-06,0,0,0
823,689,0,1,1,0.908807,-9.53599,0,0,0,0,35,35,0,0,0,0,0,1.01746,-6.63593,-1.66E-07,-3.20E-14,1,0,0
824,257_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0476,-6.63619,-5.39E-06,-3.93E-06,0,0,0
