bus_id,bus_name,area,loss_zone,type,voltage,angle,load_P,load_Q,generation_p,generation_Q,base_kV,desired_volts,MAX_Q,Min_Q,G,B,control_bus_number,M_Vm,M_Va,M_P,M_Q,Ri_V,Ri_vP,Ri_vQ,,,,,,,,
1297,3001,0,1,1,1.07173,-9.50881,0.06908,0.0462,0,0,35,35,0,0,0,0,0,1.04687,-9.06428,-0.0690033,-0.0462681,0,0,0,,,,,,,,
1298,3003,0,1,1,1.07524,-9.75555,0.06917,0.04695,0,0,10,10.5,0,0,0,0,0,1.05013,-9.32286,-0.0691445,-0.0468078,0,0,0,,,,,,,,
1299,524_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.00789,-8.85526,-8.57E-06,0.000273791,0,0,0,,,,,,,,
1300,3002,0,1,1,1.07389,-9.28378,0.03956,0.0391,0,0,35,35,0,0,0,0,0,1.04908,-8.82857,-0.0394993,-0.0391595,0,0,0,,,,,,,,
1301,3004,0,1,1,1.07813,-9.42003,0.03955,0.03962,0,0,10,10.5,0,0,0,0,0,1.05308,-8.97132,-0.0395325,-0.0395028,0,0,0,,,,,,,,
1302,525_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.982757,-21.4897,-4.45E-05,0.0003458,0,0,0,,,,,,,,
1303,2636,0,1,1,1.01253,-22.0715,0.40953,0.06121,0,0,110,115,0,0,0,0,0,1.03425,-21.3222,-0.409217,-0.0612397,0,0,0,,,,,,,,
1304,2638,0,1,1,0.962013,-22.2507,0.00148,0.00201,0,0,10,10.5,0,0,0,0,0,0.982657,-21.4938,-0.00147984,-0.00200363,0,0,0,,,,,,,,
1305,526_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.982653,-21.5102,-6.64E-05,0.000490647,0,0,0,,,,,,,,
1306,2637,0,1,1,1.01235,-22.1174,0.41055,0.06109,0,0,110,115,0,0,0,0,0,1.03407,-21.3656,-0.410161,-0.06123,0,0,0,,,,,,,,
1307,2639,0,1,1,0.961876,-22.2709,0.00095,0.00255,0,0,10,10.5,0,0,0,0,0,0.982529,-21.5127,-0.000949892,-0.00254191,0,0,0,,,,,,,,
1308,527_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.973356,-21.3605,-0.000168908,0.00113737,0,0,0,,,,,,,,
1309,2344,0,1,1,0.985304,-22.2278,0.23392,0.00085,0,0,110,115,0,0,0,0,0,1.02397,-21.2899,-0.233178,-0.00178063,0,0,0,,,,,,,,
1310,2346,0,1,1,0.936234,-22.3149,0.00295,0.00603,0,0,10,10.5,0,0,0,0,0,0.97299,-21.3703,-0.00294959,-0.00601391,0,0,0,,,,,,,,
1311,529_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.955391,-16.6482,-9.10E-05,0.00030879,0,0,0,,,,,,,,
1312,725,0,1,1,1.0101,-16.9895,0.26825,0.32247,0,0,110,115,0,0,0,0,0,1.00836,-16.4772,-0.267902,-0.322224,0,0,0,,,,,,,,
1313,727,0,1,1,0.965957,-17.3582,0.0475,-0.1397,0,0,10,10.5,0,0,0,0,0,0.964309,-16.847,-0.0474947,0.139502,0,0,0,,,,,,,,
1314,530_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.962642,-5.10151,-3.74E-05,0.000275891,0,0,0,,,,,,,,
1315,925,0,1,1,0.999508,-5.2275,-0.1803,-0.05361,0,0,110,115,0,0,0,0,0,1.01258,-5.17969,0.180629,0.0532713,0,0,0,,,,,,,,
1316,927,0,1,1,0.95037,-5.15941,0.00305,-0.00234,0,0,10,10.5,0,0,0,0,0,0.962785,-5.11322,-0.0030498,0.00233761,0,0,0,,,,,,,,
1317,531_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.954907,-5.05974,-0.000146584,0.000607172,0,0,0,,,,,,,,
1318,926,0,1,1,0.992461,-5.18168,-0.18391,0.09909,0,0,110,115,0,0,0,0,0,1.00564,-5.134,0.184535,-0.0996129,0,0,0,,,,,,,,
1319,928,0,1,1,0.947512,-5.1154,0.00236,-0.07988,0,0,10,10.5,0,0,0,0,0,0.959969,-5.06871,-0.00235982,0.0797975,0,0,0,,,,,,,,
1320,532_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.04174,-18.141,2.05E-05,0.000130901,0,0,0,,,,,,,,
1321,969,0,1,1,0.99145,-19.2094,0.60912,0.05308,0,0,110,115,0,0,0,0,0,1.09617,-17.9038,-0.609084,-0.0530498,0,0,0,,,,,,,,
1322,972,0,1,1,0.946044,-19.5152,0.00258,-0.06059,0,0,10,10.5,0,0,0,0,0,1.04521,-18.1539,-0.00258008,0.0604602,0,0,0,,,,,,,,
1323,533_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0462,-18.1382,3.46E-05,0.000118579,0,0,0,,,,,,,,
1324,970,0,1,1,0.997098,-19.1992,0.61251,0.09995,0,0,110,115,0,0,0,0,0,1.10129,-17.8981,-0.612489,-0.0998037,0,0,0,,,,,,,,
1325,971,0,1,1,0.957223,-19.5063,-0.0001,-0.15785,0,0,10,10.5,0,0,0,0,0,1.05534,-18.1498,0.00010105,0.157502,0,0,0,,,,,,,,
1326,534_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.993356,-19.8479,7.80E-05,0.0008229,0,0,0,,,,,,,,
1327,1289,0,1,1,1.01481,-20.0989,0.91444,0.00462,0,0,110,115,0,0,0,0,0,1.04436,-19.3165,-0.914095,-0.00486483,0,0,0,,,,,,,,
1328,1291,0,1,1,0.975813,-21.495,0.18648,-0.15037,0,0,10,10.5,0,0,0,0,0,1.00356,-20.635,-0.186472,0.149969,0,0,0,,,,,,,,
1329,536_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.99415,-23.7189,-0.000242926,0.00120097,0,0,0,,,,,,,,
1330,425,0,1,1,1.00095,-24.6459,0.51116,0.06842,0,0,110,115,0,0,0,0,0,1.04587,-23.5294,-0.510594,-0.0690277,0,0,0,,,,,,,,
1331,427,0,1,1,0.996503,-24.8662,0.0032,0.00366,0,0,10,10.5,0,0,0,0,0,1.04122,-23.731,-0.00319608,-0.00364654,0,0,0,,,,,,,,
1332,537_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.994761,-23.8397,-2.92E-05,0.000259505,0,0,0,,,,,,,,
1333,424,0,1,1,1.00306,-24.6052,0.5271,0.13335,0,0,110,115,0,0,0,0,0,1.04783,-23.4954,-0.526916,-0.13309,0,0,0,,,,,,,,
1334,426,0,1,1,1.00285,-24.9995,0.00174,-0.06623,0,0,10,10.5,0,0,0,0,0,1.04724,-23.8566,-0.00173754,0.0660479,0,0,0,,,,,,,,
1335,538_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.07596,-19.1347,-7.63E-06,1.67E-05,0,0,0,,,,,,,,
1336,1773,0,1,1,1.05169,-19.7967,0.04114,0.0125,0,0,110,115,0,0,0,0,0,1.07597,-19.1326,-0.0411549,-0.0124841,0,0,0,,,,,,,,
1337,1777,0,1,1,1.05111,-19.8904,0.04084,0.01259,0,0,10,10.5,0,0,0,0,0,1.0754,-19.2223,-0.0408566,-0.0125558,0,0,0,,,,,,,,
1338,539_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.07596,-19.1347,-7.63E-06,1.67E-05,0,0,0,,,,,,,,
1339,1774,0,1,1,1.05169,-19.7967,0.04114,0.0125,0,0,110,115,0,0,0,0,0,1.07597,-19.1326,-0.0411549,-0.0124841,0,0,0,,,,,,,,
1340,1778,0,1,1,1.05111,-19.8904,0.04084,0.01259,0,0,10,10.5,0,0,0,0,0,1.0754,-19.2223,-0.0408566,-0.0125558,0,0,0,,,,,,,,
1341,540_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.07596,-19.1347,-7.63E-06,1.67E-05,0,0,0,,,,,,,,
1342,1775,0,1,1,1.05169,-19.7967,0.04114,0.0125,0,0,110,115,0,0,0,0,0,1.07597,-19.1326,-0.0411549,-0.0124841,0,0,0,,,,,,,,
1343,1779,0,1,1,1.05111,-19.8904,0.04084,0.01259,0,0,10,10.5,0,0,0,0,0,1.0754,-19.2223,-0.0408566,-0.0125558,0,0,0,,,,,,,,
1344,541_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.07596,-19.1347,-7.63E-06,1.67E-05,0,0,0,,,,,,,,
1345,1776,0,1,1,1.05169,-19.7967,0.04114,0.0125,0,0,110,115,0,0,0,0,0,1.07597,-19.1326,-0.0411549,-0.0124841,0,0,0,,,,,,,,
1346,1780,0,1,1,1.05111,-19.8904,0.04084,0.01259,0,0,10,10.5,0,0,0,0,0,1.0754,-19.2223,-0.0408566,-0.0125558,0,0,0,,,,,,,,
1347,1781,0,1,1,1.0359,-23.7403,1.42958,0.2505,0,0,10,10.5,0,0,0,0,0,1.06072,-22.8984,-1.43017,-0.249391,0,0,0,,,,,,,,
1348,2652,0,1,1,0.970365,-15.2087,0.20469,0.03082,0,0,10,10.5,0,0,0,0,0,1.00081,-14.7042,-0.204698,-0.0306974,0,0,0,,,,,,,,
1349,2653,0,1,1,0.957768,-16.643,0.30002,0.07179,0,0,10,10.5,0,0,0,0,0,0.988744,-16.0494,-0.300029,-0.0715323,0,0,0,,,,,,,,
1350,548_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.04631,-14.7384,6.17E-05,-1.49E-05,0,0,0,,,,,,,,
1351,532,0,1,1,0.995695,-15.349,0.01093,0.02017,0,0,110,115,0,0,0,0,0,1.10107,-14.7318,-0.0109288,-0.0201336,0,0,0,,,,,,,,
1352,534,0,1,1,0.946128,-15.3487,-0.00183,0.00014,0,0,10,10.5,0,0,0,0,0,1.0463,-14.7315,0.00183042,-0.000139872,0,0,0,,,,,,,,
1353,549_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.970248,-22.7835,-0.00012288,0.000664417,0,0,0,,,,,,,,
1354,1683,0,1,1,0.990324,-23.5353,0.39054,0.09313,0,0,110,115,0,0,0,0,0,1.0213,-22.5843,-0.390018,-0.0933107,0,0,0,,,,,,,,
1355,1685,0,1,1,0.979385,-23.7486,0.00021,-0.00679,0,0,35,35,0,0,0,0,0,1.01001,-22.7846,-0.000207148,0.00676929,0,0,0,,,,,,,,
1356,553_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.953844,-23.4037,-2.67E-05,0.000501924,0,0,0,,,,,,,,
1357,2932,0,1,1,1.0112,-23.6487,0.5343,-0.08992,0,0,110,115,0,0,0,0,0,1.00263,-23.166,-0.533684,0.0893583,0,0,0,,,,,,,,
1358,2935,0,1,1,0.961722,-23.9917,0.03437,0.00428,0,0,10,10.5,0,0,0,0,0,0.95358,-23.5146,-0.0343609,-0.00426505,0,0,0,,,,,,,,
1359,554_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.957464,-24.9535,-5.99E-05,0.000713715,0,0,0,,,,,,,,
1360,2933,0,1,1,1.01559,-25.0685,0.76955,-0.01974,0,0,110,115,0,0,0,0,0,1.00685,-24.6109,-0.768848,0.0193577,0,0,0,,,,,,,,
1361,2934,0,1,1,0.964942,-25.6936,0.09144,0.01381,0,0,10,10.5,0,0,0,0,0,0.956632,-25.2465,-0.0914178,-0.0137621,0,0,0,,,,,,,,
1362,555_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.9412,-24.6494,-0.000539374,0.00304854,0,0,0,,,,,,,,
1363,1394,0,1,1,0.984665,-25.0708,0.72263,-0.06068,0,0,110,115,0,0,0,0,0,0.989396,-24.4268,-0.720316,0.0583202,0,0,0,,,,,,,,
1364,1396,0,1,1,0.937861,-25.3091,0.00292,-0.01829,0,0,10,10.5,0,0,0,0,0,0.942331,-24.6623,-0.00291908,0.0182345,0,0,0,,,,,,,,
1365,556_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.936166,-24.8383,-0.000153859,0.000920137,0,0,0,,,,,,,,
1366,1395,0,1,1,0.979555,-25.1009,0.73837,-0.02727,0,0,110,115,0,0,0,0,0,0.984247,-24.4631,-0.737317,0.0266766,0,0,0,,,,,,,,
1367,1397,0,1,1,0.976206,-25.4879,0.00187,-0.00182,0,0,10,10.5,0,0,0,0,0,0.980867,-24.8459,-0.00185085,0.0018186,0,0,0,,,,,,,,
1368,558_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.985777,-28.4286,-2.57E-05,0.00092101,0,0,0,,,,,,,,
1369,1767,0,1,1,1.01934,-28.8599,0.78255,0.00988,0,0,110,115,0,0,0,0,0,1.03649,-28.0282,-0.782043,-0.0102686,0,0,0,,,,,,,,
1370,1769,0,1,1,0.973657,-29.7526,0.12607,-0.06799,0,0,10,10.5,0,0,0,0,0,0.989865,-28.8913,-0.126058,0.0677606,0,0,0,,,,,,,,
1371,560_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.974329,-18.3752,-3.45E-05,0.000237789,0,0,0,,,,,,,,
1372,584,0,1,1,1.0069,-19.0191,0.01274,0.02648,0,0,110,115,0,0,0,0,0,1.02541,-18.3671,-0.0125349,-0.0266134,0,0,0,,,,,,,,
1373,586,0,1,1,1.002,-19.052,0.00505,0.00321,0,0,10,10.5,0,0,0,0,0,1.02044,-18.3987,-0.00504327,-0.0031995,0,0,0,,,,,,,,
1374,561_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.972189,-18.3872,-0.000169372,0.000827459,0,0,0,,,,,,,,
1375,585,0,1,1,1.00467,-19.0303,0.01722,0.04065,0,0,110,115,0,0,0,0,0,1.02324,-18.376,-0.016694,-0.0412973,0,0,0,,,,,,,,
1376,587,0,1,1,0.999474,-19.0524,0.00235,0.00625,0,0,10,10.5,0,0,0,0,0,1.01798,-18.397,-0.00234351,-0.00623143,0,0,0,,,,,,,,
1377,562_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.983433,-25.8466,-0.000101227,0.000833278,0,0,0,,,,,,,,
1378,2014,0,1,1,1.01763,-26.2442,0.82589,0.07405,0,0,110,115,0,0,0,0,0,1.03463,-25.5013,-0.825378,-0.0742796,0,0,0,,,,,,,,
1379,2018,0,1,1,0.967868,-26.6346,0.00831,-0.00928,0,0,10,10.5,0,0,0,0,0,0.984008,-25.8787,-0.00830926,0.00925437,0,0,0,,,,,,,,
1380,563_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.983583,-25.8894,-6.24E-05,0.000599009,0,0,0,,,,,,,,
1381,2015,0,1,1,1.01791,-26.2257,0.81538,0.07158,0,0,110,115,0,0,0,0,0,1.03489,-25.4841,-0.814972,-0.0716645,0,0,0,,,,,,,,
1382,2019,0,1,1,0.96809,-26.6804,0.00861,-0.00983,0,0,10,10.5,0,0,0,0,0,0.984215,-25.9239,-0.00860926,0.00980346,0,0,0,,,,,,,,
1383,564_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.971144,-25.3494,-9.44E-05,0.000990183,0,0,0,,,,,,,,
1384,1810,0,1,1,1.03287,-25.477,0.87662,0.13365,0,0,110,115,0,0,0,0,0,1.02218,-24.9754,-0.87596,-0.133717,0,0,0,,,,,,,,
1385,1812,0,1,1,0.986487,-26.071,0.06381,-0.0903,0,0,10,10.5,0,0,0,0,0,0.976364,-25.5815,-0.0638004,0.0900388,0,0,0,,,,,,,,
1386,565_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.972376,-25.5809,-5.69E-05,0.000799981,0,0,0,,,,,,,,
1387,1809,0,1,1,1.03437,-25.5633,0.96498,0.14642,0,0,110,115,0,0,0,0,0,1.02368,-25.0643,-0.964405,-0.146349,0,0,0,,,,,,,,
1388,1811,0,1,1,0.989537,-26.1386,0.01727,-0.11628,0,0,10,10.5,0,0,0,0,0,0.979425,-25.6513,-0.0172679,0.115944,0,0,0,,,,,,,,
1389,568_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.961479,-24.4521,-0.000111233,0.00118563,0,0,0,,,,,,,,
1390,798,0,1,1,0.995288,-24.8547,0.9113,0.18638,0,0,110,115,0,0,0,0,0,1.01233,-24.0237,-0.910469,-0.186544,0,0,0,,,,,,,,
1391,800,0,1,1,0.956174,-25.3017,-0.00466,-0.18247,0,0,10,10.5,0,0,0,0,0,0.972177,-24.4553,0.00465816,0.182003,0,0,0,,,,,,,,
1392,569_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.964158,-24.6728,-1.02E-05,0.000687704,0,0,0,,,,,,,,
1393,799,0,1,1,0.99918,-25.0336,0.97504,0.26731,0,0,110,115,0,0,0,0,0,1.01615,-24.1985,-0.974467,-0.266936,0,0,0,,,,,,,,
1394,801,0,1,1,0.965638,-25.5492,0.00044,-0.29275,0,0,10,10.5,0,0,0,0,0,0.981464,-24.6967,-0.000441091,0.292014,0,0,0,,,,,,,,
1395,570_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.05848,-21.6183,0.000183037,4.04E-06,0,0,0,,,,,,,,
1396,1200,0,1,1,1.08998,-22.1769,0.41447,0.10609,0,0,110,115,0,0,0,0,0,1.11411,-21.4337,-0.41444,-0.105924,0,0,0,,,,,,,,
1397,1202,0,1,1,1.03486,-22.3564,-0.00328,0.01004,0,0,10,10.5,0,0,0,0,0,1.05782,-21.6055,0.00328129,-0.0100113,0,0,0,,,,,,,,
1398,571_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.06271,-21.8816,0.000116866,0.000112782,0,0,0,,,,,,,,
1399,1199,0,1,1,1.09522,-22.3627,0.56769,0.16871,0,0,110,115,0,0,0,0,0,1.11923,-21.6133,-0.567698,-0.168383,0,0,0,,,,,,,,
1400,1201,0,1,1,1.044,-22.6386,-0.00281,-0.07229,0,0,10,10.5,0,0,0,0,0,1.06674,-21.8774,0.00281117,0.072086,0,0,0,,,,,,,,
1401,572_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.94613,-21.8372,-0.000104445,0.000484013,0,0,0,,,,,,,,
1402,2377,0,1,1,0.988636,-22.6169,0.29341,-6.00E-05,0,0,110,115,0,0,0,0,0,0.995311,-21.6967,-0.29276,-0.000285231,0,0,0,,,,,,,,
1403,2379,0,1,1,0.939835,-22.7759,0.00435,-0.00088,0,0,10,10.5,0,0,0,0,0,0.946174,-21.8533,-0.00434855,0.000877218,0,0,0,,,,,,,,
1404,573_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.946287,-21.7917,-0.000101805,0.00047368,0,0,0,,,,,,,,
1405,2376,0,1,1,0.988796,-22.5688,0.29185,-0.00065,0,0,110,115,0,0,0,0,0,0.995468,-21.6495,-0.291211,0.00030751,0,0,0,,,,,,,,
1406,2378,0,1,1,0.94004,-22.7139,0.00011,-0.00147,0,0,10,10.5,0,0,0,0,0,0.946376,-21.7923,-0.000109973,0.00146481,0,0,0,,,,,,,,
1407,574_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.948766,-6.20853,-0.000474767,0.00149865,0,0,0,,,,,,,,
1408,919,0,1,1,0.989616,-5.56171,0.69056,0.26941,0,0,110,115,0,0,0,0,0,0.99962,-5.87871,-0.689458,-0.270422,0,0,0,,,,,,,,
1409,920,0,1,1,0.97733,-5.62897,-0.07077,0.0012,0,0,35,35,0,0,0,0,0,0.987228,-5.94419,0.0707693,-0.00119892,0,0,0,,,,,,,,
1410,575_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.979498,0.483176,-0.000158693,0.000459666,0,0,0,,,,,,,,
1411,1206,0,1,1,1.01299,1.03268,0.00446,-0.00834,0,0,110,115,0,0,0,0,0,1.03055,0.484384,-0.00413391,0.00791671,0,0,0,,,,,,,,
1412,1207,0,1,1,0.981492,0.938371,0.05561,0.30131,0,0,35,35,0,0,0,0,0,0.999198,0.393525,-0.055606,-0.301497,0,0,0,,,,,,,,
1413,576_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.991088,-17.9916,-0.000134642,0.000678248,0,0,0,,,,,,,,
1414,712,0,1,1,1.00855,-18.5414,0.33164,0.08968,0,0,110,115,0,0,0,0,0,1.04313,-17.7936,-0.331264,-0.0899194,0,0,0,,,,,,,,
1415,714,0,1,1,0.962436,-18.7777,0.00369,-0.05402,0,0,10,10.5,0,0,0,0,0,0.995151,-18.0143,-0.00368994,0.05385,0,0,0,,,,,,,,
1416,577_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.16965,-17.8583,0.0144931,0.00582674,0,0,0,,,,,,,,
1417,416,0,1,1,1.11594,-19.1108,0.47781,0.04276,0,0,110,115,0,0,0,0,0,1.2304,-17.7705,-0.479486,-0.0530893,0,0,0,,,,,,,,
1418,418,0,1,1,1.06058,-19.2148,-0.00038,0.00519,0,0,10,10.5,0,0,0,0,0,1.16934,-17.8569,0.000381275,-0.00517083,0,0,0,,,,,,,,
1419,578_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.14841,-18.0363,0.00276951,0.000205394,0,0,0,,,,,,,,
1420,415,0,1,1,1.09621,-19.1484,0.46259,0.11709,0,0,110,115,0,0,0,0,0,1.20882,-17.8567,-0.46327,-0.117801,0,0,0,,,,,,,,
1421,417,0,1,1,1.04615,-19.4331,0.0162,-0.06921,0,0,10,10.5,0,0,0,0,0,1.15277,-18.0912,-0.016216,0.0690237,0,0,0,,,,,,,,
1422,579_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.992355,-23.5191,-3.34E-05,0.000347203,0,0,0,,,,,,,,
1423,574,0,1,1,1.02712,-24.2793,0.3365,0.07396,0,0,110,115,0,0,0,0,0,1.04455,-23.332,-0.336264,-0.0738808,0,0,0,,,,,,,,
1424,576,0,1,1,0.979809,-24.5687,0.02028,-0.05429,0,0,10,10.5,0,0,0,0,0,0.9963,-23.6117,-0.0202788,0.0540836,0,0,0,,,,,,,,
1425,580_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.990453,-23.524,-7.98E-05,0.000553855,0,0,0,,,,,,,,
1426,575,0,1,1,1.02521,-24.2833,0.36064,0.10632,0,0,110,115,0,0,0,0,0,1.04268,-23.3349,-0.360303,-0.106275,0,0,0,,,,,,,,
1427,577,0,1,1,0.979174,-24.4768,-0.00249,-0.07133,0,0,10,10.5,0,0,0,0,0,0.995685,-23.5218,0.0024896,0.0710514,0,0,0,,,,,,,,
1428,581_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.970173,-16.1199,-4.28E-05,0.000397046,0,0,0,,,,,,,,
1429,2005,0,1,1,0.995031,-16.4061,0.44632,0.02407,0,0,110,115,0,0,0,0,0,1.02063,-15.8245,-0.445965,-0.0242269,0,0,0,,,,,,,,
1430,2007,0,1,1,0.946113,-16.7359,0.00398,-0.00361,0,0,10,10.5,0,0,0,0,0,0.970431,-16.1377,-0.00397937,0.00359978,0,0,0,,,,,,,,
1431,582_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.969946,-16.2759,-3.95E-05,0.000410968,0,0,0,,,,,,,,
1432,2006,0,1,1,0.995442,-16.5522,0.46803,0.08132,0,0,110,115,0,0,0,0,0,1.02104,-15.9632,-0.467666,-0.0813104,0,0,0,,,,,,,,
1433,2008,0,1,1,0.950168,-16.9035,0.00315,-0.06059,0,0,10,10.5,0,0,0,0,0,0.974383,-16.2968,-0.00314981,0.060412,0,0,0,,,,,,,,
1434,583_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.05057,-13.7806,7.47E-05,3.82E-05,0,0,0,,,,,,,,
1435,2026,0,1,1,1.07688,-14.1415,0.24684,-0.00344,0,0,110,115,0,0,0,0,0,1.10512,-13.6812,-0.246818,0.00334837,0,0,0,,,,,,,,
1436,2028,0,1,1,1.02391,-14.2706,0.00768,-0.00328,0,0,10,10.5,0,0,0,0,0,1.05074,-13.8038,-0.00768257,0.00327107,0,0,0,,,,,,,,
1437,584_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.984003,-15.7783,-2.35E-05,0.000344083,0,0,0,,,,,,,,
1438,1744,0,1,1,1.01029,-16.1606,0.36167,0.0868,0,0,110,115,0,0,0,0,0,1.03587,-15.5923,-0.361421,-0.0867148,0,0,0,,,,,,,,
1439,1746,0,1,1,0.964905,-16.556,0.04206,-0.0703,0,0,10,10.5,0,0,0,0,0,0.989087,-15.9682,-0.0420562,0.070089,0,0,0,,,,,,,,
1440,585_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.08512,-16.4439,0.000340446,-1.57E-05,0,0,0,,,,,,,,
1441,1110,0,1,1,1.03303,-17.3007,0.25144,0.01656,0,0,110,115,0,0,0,0,0,1.14166,-16.3309,-0.251475,-0.0166415,0,0,0,,,,,,,,
1442,1112,0,1,1,0.982045,-17.4309,-0.00179,-0.00196,0,0,10,10.5,0,0,0,0,0,1.08526,-16.4375,0.00179089,0.00195534,0,0,0,,,,,,,,
1443,586_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.08489,-16.5521,0.000446347,-2.72E-05,0,0,0,,,,,,,,
1444,1109,0,1,1,1.0327,-17.4422,0.25089,0.01781,0,0,110,115,0,0,0,0,0,1.14137,-16.4458,-0.250915,-0.0179315,0,0,0,,,,,,,,
1445,1111,0,1,1,0.981805,-17.5701,-0.00053,-0.00243,0,0,10,10.5,0,0,0,0,0,1.08505,-16.5504,0.000530256,0.00242428,0,0,0,,,,,,,,
1446,587_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.976263,-2.36656,-0.000242214,0.00141537,0,0,0,,,,,,,,
1447,1734,0,1,1,1.00444,-1.85943,0.01377,-0.0096,0,0,110,115,0,0,0,0,0,1.02714,-2.36289,-0.0129705,0.00831852,0,0,0,,,,,,,,
1448,1736,0,1,1,1.00047,-1.86794,0.00121,-0.00553,0,0,10,10.5,0,0,0,0,0,1.02306,-2.37081,-0.00120266,0.00553525,0,0,0,,,,,,,,
1449,588_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.976212,-2.36865,-0.000241965,0.00141273,0,0,0,,,,,,,,
1450,1735,0,1,1,1.00439,-1.86113,0.01477,-0.00853,0,0,110,115,0,0,0,0,0,1.02709,-2.3646,-0.0139708,0.00724999,0,0,0,,,,,,,,
1451,1737,0,1,1,1.00045,-1.86797,0.00057,-0.0061,0,0,10,10.5,0,0,0,0,0,1.02304,-2.37095,-0.000562624,0.0061055,0,0,0,,,,,,,,
1452,589_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.08196,-17.9814,0.000298329,9.40E-05,0,0,0,,,,,,,,
1453,2666,0,1,1,1.09939,-18.4626,0.58016,0.14905,0,0,110,115,0,0,0,0,0,1.13924,-17.7271,-0.580234,-0.148856,0,0,0,,,,,,,,
1454,2669,0,1,1,1.04829,-18.7643,0.00768,-0.07424,0,0,10,10.5,0,0,0,0,0,1.08603,-18.008,-0.00768465,0.0740393,0,0,0,,,,,,,,
1455,590_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.07842,-17.9582,0.000310483,0.00010002,0,0,0,,,,,,,,
1456,2667,0,1,1,1.09569,-18.4465,0.69985,0.20407,0,0,110,115,0,0,0,0,0,1.13568,-17.7115,-0.699926,-0.203744,0,0,0,,,,,,,,
1457,2668,0,1,1,1.04339,-18.7419,0.00972,-0.06352,0,0,10,10.5,0,0,0,0,0,1.08132,-17.9864,-0.0097253,0.0633533,0,0,0,,,,,,,,
