bus_id,bus_name,area,loss_zone,type,voltage,angle,load_P,load_Q,generation_p,generation_Q,base_kV,desired_volts,MAX_Q,Min_Q,G,B,control_bus_number,M_Vm,M_Va,M_P,M_Q,Ri_V,Ri_vP,Ri_vQ
1808,四川.大同.110.3356,0,1,1,0.9859,-17.6453,0.43341,0.01459,0,0,110,115,0,0,0,0,0,0,0,0,0,0,0,0
1809,四川.大同.35.3359,0,1,1,0.975359,-17.87,0.00117,-0.00707,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0
1810,四川.爱民ZXD,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1811,四川.爱民.110.3615,0,1,1,1.01135,-1.14765,0.00925,-0.02351,0,0,110,115,0,0,0,0,0,0,0,0,0,0,0,0
1812,四川.爱民.10.3619,0,1,1,1.0087,-1.3086,0.16904,0.0676,0,0,10,10.5,0,0,0,0,0,0,0,0,0,0,0,0
1813,四川.爱民ZXD,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1814,四川.爱民.110.3617,0,1,1,1.01035,-1.20871,0.02716,-0.01192,0,0,110,115,0,0,0,0,0,0,0,0,0,0,0,0
1815,四川.爱民.10.3621,0,1,1,1.00789,-1.34598,0.16604,0.07104,0,0,10,10.5,0,0,0,0,0,0,0,0,0,0,0,0
1816,四川.水磨ZXD,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1817,四川.水磨.110.3629,0,1,1,0.992233,-15.637,0.94025,0.3649,0,0,110,115,0,0,0,0,0,0,0,0,0,0,0,0
1818,四川.水磨.10.3633,0,1,1,0.945673,-16.0713,0.00804,-0.08395,0,0,10,10.5,0,0,0,0,0,0,0,0,0,0,0,0
1819,四川.太平驿厂ZXD,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1820,四川.太平驿厂.110.1718,0,1,1,1.01166,-10.719,0.08234,-1.46754,0,0,110,115,0,0,0,0,0,0,0,8.23,0,0,0,0
1821,四川.太平驿厂.10.1724,0,1,1,0.901803,-10.5809,-0.00108,1.11285,0,0,10,10.5,0,0,0,0,0,0,0,0,0,0,0,0
1822,四川.彭祖ZXD,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1823,四川.彭祖.35.3653,0,1,1,0.936878,-9.77117,0,0,0,0,35,35,0,0,0,0.6,0,0.990428571,0,0,0,1,0,0
1824,四川.彭祖ZXD,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1825,四川.彭祖.35.3654,0,1,1,0.936856,-9.76754,0,0,0,0,35,35,0,0,0,0.6,0,0.9904,0,0,0,1,0,0
1826,四川.庄上ZXD,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1827,四川.庄上.110.3678,0,1,1,1.00481,-3.31118,0.07179,-0.06392,0,0,110,115,0,0,0,0,0,0,0,0,0,0,0,0
1828,四川.庄上.35.3680,0,1,1,0.993292,-3.36077,0.00478,0.00778,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0
1829,四川.庄上ZXD,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1830,四川.庄上.110.3679,0,1,1,1.00488,-3.31965,-0.02563,-0.00301,0,0,110,115,0,0,0,0,0,0,0,0,0,0,0,0
1831,四川.庄上.35.3681,0,1,1,0.998319,-3.87387,0.09346,-0.0467,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0
1832,四川.福盛ZXD,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1833,四川.福盛.110.3685,0,1,1,1.00196,-11.4101,0.30885,-0.01414,0,0,110,115,0,0,0,0,0,0,0,0,0,0,0,0
1834,四川.福盛.10.3687,0,1,1,0.953409,-11.565,0.0028,-0.01286,0,0,10,10.5,0,0,0,0,0,0,0,0,0,0,0,0
1835,四川.福盛ZXD,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1836,四川.福盛.110.3686,0,1,1,1.00189,-11.4056,0.27448,-0.01459,0,0,110,115,0,0,0,0,0,0,0,0,0,0,0,0
1837,四川.福盛.10.3688,0,1,1,0.953195,-11.6648,0.03472,-0.01174,0,0,10,10.5,0,0,0,0,0,0,0,0,0,0,0,0
1838,四川.清音ZXD,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1839,四川.清音.110.3692,0,1,1,0.999139,-4.87437,0.30239,0.15094,0,0,110,115,0,0,0,0,0,0,0,0,0,0,0,0
1840,四川.清音.10.3694,0,1,1,0.953263,-5.01389,0.00036,-0.0867,0,0,10,10.5,0,0,0,0,0,0,0,0,0,0,0,0
1841,四川.清音ZXD,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1842,四川.清音.110.3693,0,1,1,0.999105,-4.87625,0.30191,0.05192,0,0,110,115,0,0,0,0,0,0,0,0,0,0,0,0
1843,四川.清音.10.3695,0,1,1,0.949109,-5.00696,0.00063,0.00509,0,0,10,10.5,0,0,0,0,0,0,0,0,0,0,0,0
1844,四川.华山沟厂.10.3699,0,1,2,0.958635,5.28449,0,0,0.34703,0.01708,10,10.5,12.7,-40,0,0,0,0.958666667,5.284,34.703,1.708,1,0,0
1845,四川.劲松ZXD,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1846,四川.劲松.110.3703,0,1,1,1.01095,-12.7757,0.33253,0.09506,0,0,110,115,0,0,0,0,0,0,0,0,0,0,0,0
1847,四川.劲松.10.3705,0,1,1,0.965344,-12.918,-0.00091,-0.09544,0,0,10,10.5,0,0,0,0,0,0,0,0,0,0,0,0
1848,四川.劲松ZXD,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1849,四川.劲松.110.3704,0,1,1,1.01096,-12.7813,0.33236,-0.0069,0,0,110,115,0,0,0,0,0,0,0,0,0,0,0,0
1850,四川.劲松.10.3706,0,1,1,0.961116,-12.9142,-0.00082,-0.00123,0,0,10,10.5,0,0,0,0,0,0,0,0,0,0,0,0
1851,四川.毛家湾ZXD,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1852,四川.毛家湾.110.3711,0,1,1,1.00495,-14.8629,0.41981,-0.03688,0,0,110,115,0,0,0,0,0,0,0,0,0,0,0,0
1853,四川.毛家湾.10.3712,0,1,1,0.964558,-14.9897,0.03282,-0.10874,0,0,10,10.5,0,0,0,0,0,0,0,0,0,0,0,0
1854,四川.毛家湾ZXD,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1855,四川.毛家湾.110.3710,0,1,1,1.00493,-14.8534,0.44372,-0.04223,0,0,110,115,0,0,0,0,0,0,0,0,0,0,0,0
1856,四川.毛家湾.10.3713,0,1,1,0.964158,-14.8578,0.00964,-0.10398,0,0,10,10.5,0,0,0,0,0,0,0,0,0,0,0,0
1857,四川.凤仪厂.10.3717,0,1,2,0.947869,-10.5177,0,0,0.16139,-0.01268,10,10.5,2.94,-40,0,0,0,0,0,16.139,-1.268,0,0,0
1858,四川.团结ZXD,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1859,四川.团结.110.3721,0,1,1,0.992829,-15.2081,0.54805,0.11797,0,0,110,115,0,0,0,0,0,0,0,0,0,0,0,0
1860,四川.团结.35.3725,0,1,1,0.981614,-15.4403,0.00063,-0.00552,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0
1861,四川.团结ZXD,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
