bus_id,bus_name,area,loss_zone,type,voltage,angle,load_P,load_Q,generation_p,generation_Q,base_kV,desired_volts,MAX_Q,Min_Q,G,B,control_bus_number,M_Vm,M_Va,M_P,M_Q,Ri_V,Ri_vP,Ri_vQ,,,,,,,
640,10948,0,1,1,1.0081,-17.0991,-0.00433,-0.02166,0,0,220,230,0,0,0,0,0,1.02103,-13.1594,0.00433024,0.0216571,1,0,0,,,,,,,
641,10697,0,1,1,1.01402,-17.0457,0.00031,0.06441,0,0,220,230,0,0,0,0,0,1.02159,-13.0609,-0.00031688,-0.0644012,0,0,0,,,,,,,
642,10696,0,1,1,1.0088,-17.4623,0.00037,-0.00084,0,0,220,230,0,0,0,0,0,1.0196,-13.4952,-0.000369812,0.00083982,0,0,0,,,,,,,
643,10698,0,1,1,1.00759,-17.1009,0.00289,0.00631,0,0,220,230,0,0,0,0,0,1.02054,-13.1627,-0.0028894,-0.00630916,0,0,0,,,,,,,
644,10699,0,1,1,1.00785,-16.9293,0.0041,-0.00379,0,0,220,230,0,0,0,0,0,1.01988,-12.9734,-0.00409869,0.00378942,0,0,0,,,,,,,
645,10740,0,1,1,0.996276,-22.171,0,0,0,0,220,230,0,0,0,0,0,1.0265,-17.9242,-4.87E-05,-4.15E-06,1,0,0,,,,,,,
646,10753,0,1,1,1.00064,8.12766,0,0,0,0,220,230,0,0,0,0,0,1.00226,9.24102,-1.54E-06,3.55E-07,1,0,0,,,,,,,
647,7626,0,1,1,0.997018,6.75787,0,0,0,0,220,230,0,0,0,0,0,0.999489,7.86936,6.91E-06,-5.71E-07,0,0,0,,,,,,,
648,194,0,1,2,0.963358,5.01664,0,0,4.47803,-0.09192,20,20,290.59,-290.59,0,0,0,0.963358,6.11705,4.47794,-0.926913,0,0,0,,,,,,,
649,195,0,1,2,0.96821,-0.863063,0,0,0.17463,-0.0662,20,20,290.59,-290.59,0,0,0,0.96821,0.3518,0.174638,-0.901724,0,0,0,,,,,,,
650,196,0,1,2,0.964839,4.89858,0,0,4.39939,-0.03587,20,20,290.59,-290.59,0,0,0,0.964839,6.00132,4.39931,-0.871954,0,0,0,,,,,,,
651,261,0,1,1,0.931416,-2.3712,0,0,0,0,35,35,0,0,0,-1.8,0,0.932391,-1.29124,-6.73E-08,5.77E-09,1,0,0,,,,,,,
652,262,0,1,1,0.931416,-2.3712,0,0,0,0,35,35,0,0,0,-1.8,0,0.932391,-1.29124,-6.73E-08,5.77E-09,1,0,0,,,,,,,
653,278,0,1,2,0.96071,0.457344,0,0,6.79121,0.68623,20,20,83.33,-83.33,0,0,0,0.96071,3.29592,6.79094,-2.39732,0,0,0,,,,,,,
654,281,0,1,2,0.954616,0.243454,0,0,6.59747,0.40393,20,20,83.33,-83.33,0,0,0,0.954616,3.09742,6.59721,-2.65839,0,0,0,,,,,,,
655,282,0,1,2,0.960868,-0.421043,0,0,6.23013,0.59478,20,20,83.33,-83.33,0,0,0,0.960868,2.48587,6.22988,-2.48222,0,0,0,,,,,,,
656,285,0,1,2,0.957303,0.040921,0,0,6.52514,0.49036,20,20,83.33,-83.33,0,0,0,0.957303,2.91468,6.52488,-2.57862,0,0,0,,,,,,,
657,268,0,1,2,0.894266,8.4805,0,0,5.88404,0.70733,22,22,291,-291,0,0,0,0.894266,9.61892,5.88389,-0.0451759,0,0,0,,,,,,,
658,273,0,1,2,0.98553,6.67343,0,0,5.78482,0.75052,22,22,291,-291,0,0,0,0.98553,7.84995,5.78465,-0.156548,0,0,0,,,,,,,
659,274,0,1,2,0.991855,0.833567,0,0,1.43983,0.72097,22,22,291,-291,0,0,0,0.991855,2.13101,1.4398,-0.185376,0,0,0,,,,,,,
660,275,0,1,2,0.984966,6.68478,0,0,5.78962,0.72635,22,22,291,-291,0,0,0,0.984966,7.86106,5.78945,-0.180214,0,0,0,,,,,,,
661,287,0,1,2,0.960028,7.00514,0,0,6.19851,0.74767,22,22,291,-291,0,0,0,0.960028,9.2075,6.19835,-1.19463,0,0,0,,,,,,,
662,288,0,1,2,0.960429,6.73814,0,0,6.01312,0.73909,22,22,291,-291,0,0,0,0.960429,8.95276,6.01296,-1.20283,0,0,0,,,,,,,
663,289,0,1,2,0.961868,6.79616,0,0,6.06386,0.80752,22,22,291,-291,0,0,0,0.961868,9.00811,6.0637,-1.13756,0,0,0,,,,,,,
664,290,0,1,2,0.962315,6.84842,0,0,6.10383,0.83217,22,22,291,-291,0,0,0,0.962315,9.05797,6.10367,-1.11406,0,0,0,,,,,,,
665,291,0,1,2,0.963074,7.13775,0,0,6.31348,0.89417,22,22,291,-291,0,0,0,0.963074,9.33401,6.31331,-1.0549,0,0,0,,,,,,,
666,292,0,1,2,0.959832,7.01796,0,0,6.20616,0.74039,22,22,291,-291,0,0,0,0.959832,9.21972,6.206,-1.20156,0,0,0,,,,,,,
667,293,0,1,2,0.958958,7.13619,0,0,6.28321,0.71418,22,22,291,-291,0,0,0,0.958958,9.33252,6.28305,-1.22656,0,0,0,,,,,,,
668,295,0,1,2,0.960047,6.87621,0,0,6.10782,0.73582,22,22,291,-291,0,0,0,0.960047,9.08449,6.10766,-1.20595,0,0,0,,,,,,,
669,305,0,1,2,0.983151,6.99616,0,0,5.22794,0.49621,22,22,291,-291,0,0,0,0.983151,6.99617,5.22794,0.496171,0,0,0,,,,,,,
670,307,0,1,2,0.98366,6.98917,0,0,5.22571,0.51838,22,22,291,-291,0,0,0,0.98366,6.98919,5.22571,0.518418,0,0,0,,,,,,,
671,309,0,1,2,0.896057,7.37158,0,0,4.94084,0.56727,22,22,291,-291,0,0,0,0.896057,7.37135,4.94074,0.567285,0,0,0,,,,,,,
672,42_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.04803,-15.1869,-4.13E-06,-4.39E-07,0,0,0,,,,,,,
673,421,0,1,1,0.978569,-23.4763,2.31714,0.05741,0,0,220,230,0,0,0,0,0,1.04775,-15.3075,-2.31667,-0.0574307,0,0,0,,,,,,,
674,423,0,1,1,0.98919,-20.9623,0.00017,0.46742,0,0,35,35,0,0,0,0,0,1.06174,-15.1845,-0.000197264,-0.467364,0,0,0,,,,,,,
675,43_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.04803,-15.1877,-4.15E-06,-4.39E-07,0,0,0,,,,,,,
676,422,0,1,1,0.978612,-23.4739,2.30682,0.05789,0,0,220,230,0,0,0,0,0,1.04775,-15.3077,-2.30636,-0.0579105,0,0,0,,,,,,,
677,424,0,1,1,0.989275,-20.9865,0.02558,0.46321,0,0,35,35,0,0,0,0,0,1.06174,-15.1866,-0.0256017,-0.463154,0,0,0,,,,,,,
678,519,0,1,2,0.987554,-15.6499,0,0,0.08245,0.06604,10,10.5,24.79,-25,0,0,0,0.987554,-11.7012,0.0824546,-0.0608641,0,0,0,,,,,,,
679,557,0,1,2,0.892385,-0.424285,0,0,0.40518,-0.14679,10,10.5,30.99,-30.99,0,0,0,0.892385,3.02438,0.405152,-0.149395,1,0,0,,,,,,,
680,546,0,1,2,0.944664,-11.0861,0,0,1.52043,-0.15296,13,13.8,94.45,-60,0,0,0,0.944664,-7.16645,1.52027,-0.318923,0,0,0,,,,,,,
681,547,0,1,2,0.94464,-10.3511,0,0,1.50028,-0.11473,13,13.8,94.45,-60,0,0,0,0.94464,-6.4405,1.50011,-0.25899,0,0,0,,,,,,,
682,599,0,1,2,0.935682,-3.78288,0,0,0.34132,0.02162,13,13.8,53.3,-53.3,0,0,0,0.935682,-0.321052,0.341306,0.0225341,0,0,0,,,,,,,
683,620,0,1,2,0.987292,1.04883,0,0,0.23116,-0.01228,10,10.5,30.98,-20,0,0,0,0.987292,4.01181,0.231157,0.0114885,1,0,0,,,,,,,
684,786,0,1,2,0.950151,10.1537,0,0,5.38288,-0.13168,18,18,266.38,-300,0,0,0,0.950151,14.7098,5.38278,-0.273756,0,0,0,,,,,,,
685,788,0,1,2,0.95185,10.2017,0,0,5.42568,-0.05911,18,18,266.38,-300,0,0,0,0.95185,14.7576,5.42558,-0.201419,0,0,0,,,,,,,
686,789,0,1,2,0.947452,10.2616,0,0,5.43843,-0.23075,18,18,266.38,-300,0,0,0,0.947452,14.8172,5.43833,-0.372433,0,0,0,,,,,,,
687,790,0,1,2,0.952538,10.0341,0,0,5.31706,-0.04555,18,18,266.38,-300,0,0,0,0.952538,14.5906,5.31696,-0.187938,0,0,0,,,,,,,
688,826,0,1,2,0.985382,-11.3583,0,0,0.8049,0.2467,13,13.8,55.78,-16,0,0,0,0.985382,-7.43638,0.804783,0.165336,0,0,0,,,,,,,
689,827,0,1,2,0.984482,-10.6132,0,0,0.89859,0.24655,13,13.8,55.78,-35,0,0,0,0.984482,-6.699,0.898455,0.165652,0,0,0,,,,,,,
690,828,0,1,2,0.987754,-15.8493,0,0,0.204,0.24274,13,13.8,55.78,-35,0,0,0,0.987754,-11.8795,0.203995,0.160551,0,0,0,,,,,,,
691,829,0,1,2,0.985933,-11.4676,0,0,0.7974,0.25174,13,13.8,55.78,-35,0,0,0,0.985933,-7.54422,0.797286,0.169677,0,0,0,,,,,,,
692,839,0,1,2,0.983175,-17.9509,0,0,0.12953,0.09352,13,13.8,74.37,-80.79,0,0,0,0.983175,-13.9349,0.129534,-0.000482255,1,0,0,,,,,,,
693,844,0,1,2,0.950502,0.48962,0,0,2.15896,0.05577,15,15.75,136.34,-140,0,0,0,0.950502,3.82189,2.15888,-0.0502153,0,0,0,,,,,,,
694,845,0,1,2,0.949617,7.80861,0,0,2.0341,0.03596,15,15.75,123.94,-140,0,0,0,0.949617,10.7837,2.03406,-0.387553,0,0,0,,,,,,,
695,847,0,1,2,0.953294,-4.18558,0,0,1.09401,0.03219,15,15.75,130.14,-140,0,0,0,0.953294,-0.80925,1.09397,-0.131431,0,0,0,,,,,,,
696,848,0,1,2,1.08314,-3.02881,0,0,1.09264,-0.02581,13,13.8,68.17,-40,0,0,0,1.08314,0.339226,1.09261,-0.148258,0,0,0,,,,,,,
697,885,0,1,2,0.986953,-9.13404,0,0,0.28044,0.03568,13,13.8,53.3,-53.3,0,0,0,0.986953,-5.23408,0.280436,-0.0065242,1,0,0,,,,,,,
698,935,0,1,2,0.951239,-8.65879,0,0,0.30266,-0.01723,10,10.5,37.18,-40,0,0,0,0.951239,-4.94492,0.302649,-0.0165787,1,0,0,,,,,,,
699,939,0,1,2,0.96622,-11.2386,0,0,0.07314,0.03666,10,10.5,11.38,-11.38,0,-0.08,0,0.96622,-7.40014,0.0731403,-0.000768036,1,0,0,,,,,,,
700,1060,0,1,2,0.983544,-3.22119,0.01164,-0.23553,0.45207,0,13,13.8,36.32,-35,0,0,0,0.983544,0.289297,0.440424,0.267622,0,0,0,,,,,,,
701,980,0,1,2,0.976851,-10.9743,0.00599,9.00E-05,0.27688,0.01228,10,10.5,63.21,-60,0,0,0,0.976851,-7.29348,0.270879,-0.0182977,1,0,0,,,,,,,
702,1029,0,1,2,0.978489,-9.5702,0,0,0.29535,0.00868,10,10.5,39.66,-50,0,0,0,0.978489,-5.87716,0.295338,-0.00550541,1,0,0,,,,,,,
703,1030,0,1,2,0.980733,-12.6482,0,0,-0.01109,0.02163,10,10.5,39.66,-50,0,0,0,0.980733,-8.94734,-0.0110789,0.00741912,1,0,0,,,,,,,
704,1070,0,1,2,0.952882,-12.1508,0,0,0.39406,0.01873,10,10.5,17.04,-10,0,0,0,0.952882,-8.46048,0.394011,-0.0110463,1,0,0,,,,,,,
705,1071,0,1,2,0.953445,-16.1246,0,0,0.37725,0.01608,10,10.5,34.08,-20,0,0,0,0.953445,-12.3983,0.377214,-0.0446921,1,0,0,,,,,,,
706,1176,0,1,2,0.939937,4.05637,0,0,0.42265,-0.04869,13,13.8,32.38,-30,0,0,0,0.939937,6.14523,0.422641,-0.0612055,1,0,0,,,,,,,
707,2312,0,1,2,0.979896,-3.74835,0,0,0.78936,0.17393,13,13.8,39,-45,0,0,0,0.979896,-0.154386,0.789271,0.033014,0,0,0,,,,,,,
708,2313,0,1,2,0.972543,-3.61876,0,0,0.80206,0.12628,13,13.8,39,-45,0,0,0,0.972543,-0.027573,0.801969,-0.0145618,0,0,0,,,,,,,
709,1653,0,1,2,0.983931,-7.86651,0,0,0.31403,-0.00219,10,10.5,18.89,-15,0,0,0,0.983931,-3.84506,0.314014,-0.00170687,1,0,0,,,,,,,
710,1810,0,1,2,0.957529,0.172901,0,0,1.70693,0.09333,13,13.8,92.96,-80,0,0,0,0.957529,3.74417,1.70685,-0.0359686,0,0,0,,,,,,,
711,1811,0,1,2,0.952467,-1.72491,0,0,1.72882,-0.00565,13,13.8,92.96,-80,0,0,0,0.952467,1.86288,1.72874,-0.176276,0,0,0,,,,,,,
712,1813,0,1,2,0.95201,-0.043125,0,0,1.71347,0.01691,13,13.8,92.96,-70,0,0,0,0.95201,3.53113,1.71339,-0.116474,0,0,0,,,,,,,
713,1766,0,1,2,0.921863,-7.96004,0,0,0.3325,-0.10502,10,10.5,37.18,-25,0,0,0,0.921863,-4.2994,0.33248,-0.128479,0,0,0,,,,,,,
714,1764,0,1,2,0.922056,-7.92989,0,0,0.331,-0.10263,10,10.5,37.18,-25,0,0,0,0.922056,-4.26943,0.33098,-0.125805,0,0,0,,,,,,,
715,1765,0,1,2,0.93055,-10.2997,0,0,0.13892,-0.06652,10,10.5,37.18,-25,0,0,0,0.93055,-6.62738,0.138917,-0.089933,0,0,0,,,,,,,
716,1718,0,1,2,0.961521,-11.0771,0,0,0.63107,0.20947,10,10.5,40.28,-20,0,0,0,0.961521,-7.15387,0.630945,0.150936,0,0,0,,,,,,,
717,1719,0,1,2,0.963201,-10.9121,0,0,0.64595,0.2202,10,10.5,40.28,-20,0,0,0,0.963201,-6.99119,0.645821,0.161545,0,0,0,,,,,,,
718,1720,0,1,2,0.959248,-10.655,0,0,0.66254,0.20089,10,10.5,40.28,-20,0,0,0,0.959248,-6.7372,0.662406,0.142571,0,0,0,,,,,,,
719,103_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.9662,-4.88644,0.000166965,-1.86E-08,0,0,0,,,,,,,
720,1887,0,1,2,0.966583,-8.56104,0,0,0.18625,0.08945,10,10.5,29.06,-26.4,0,0,0,0.966583,-4.98845,0.186074,0.0256705,1,0,0,,,,,,,
721,1890,0,1,2,0.941198,-17.1606,0,0,0.3125,-0.01846,10,10.5,49.58,-50,0,0,0,0.941198,-12.8567,0.312461,-0.270067,1,0,0,,,,,,,
722,108_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.946682,-3.46637,2.39E-05,-3.93E-08,0,0,0,,,,,,,
723,1893,0,1,1,0.900048,-6.96835,0.00697,-0.00427,0,0,35,35,0,0,0,0,0,0.895446,-3.46508,-0.00697018,0.00426994,1,0,0,,,,,,,
724,110_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.957424,-7.51854,0.000802679,4.64E-08,0,0,0,,,,,,,
725,2018,0,1,2,0.957743,-11.2349,0,0,0.10135,0.01994,10,10.5,19,-15,0,0,0,0.957743,-7.53043,0.100546,0.0113228,0,0,0,,,,,,,
726,2134,0,1,2,0.957055,-18.0114,0,0,0.19884,-0.0609,10,10.5,45,-42,0,0,0,0.957055,-13.6482,0.198832,-0.122472,1,0,0,,,,,,,
727,2064,0,1,2,0.95794,-5.62591,0,0,0.20769,0.02511,13,13.8,58,-40,0,0,0,0.95794,-2.16929,0.20769,0.0208573,0,0,0,,,,,,,
728,2065,0,1,2,0.95726,1.73918,0,0,1.00702,0.02623,13,13.8,58,-40,0,0,0,0.95726,5.18994,1.00697,0.0225283,0,0,0,,,,,,,
729,2060,0,1,2,0.958455,1.91904,0,0,0.41263,-0.00738,10,10.5,48,-50,0,0,0,0.958455,4.86549,0.412621,0.0135533,1,0,0,,,,,,,
730,2144,0,1,2,0.896108,-0.236375,0,0,0.24988,-0.08314,10,10.5,20.45,-20,0,0,0,0.896108,3.21404,0.249865,-0.0845122,1,0,0,,,,,,,
731,2082,0,1,2,0.962371,-16.6174,0,0,0.28374,0.27346,10,10.5,64,-60,0,0,0,0.962371,-12.624,0.283714,0.191302,1,0,0,,,,,,,
732,2211,0,1,2,0.953873,-5.84091,0,0,0.50433,0.0261,13,13.8,39,-12,0,0,0,0.953873,-2.37551,0.504307,-0.0803433,1,0,0,,,,,,,
733,2227,0,1,2,0.955949,-3.96099,0,0,0.39714,-0.07147,10,10.5,25,-20,0,0,0,0.955949,-0.208391,0.397116,-0.0153372,1,0,0,,,,,,,
734,123_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.972524,-5.63824,-2.52E-05,-4.32E-07,0,0,0,,,,,,,
735,2228,0,1,1,0.983011,-9.35445,0.01085,0.01055,0,0,10,10.5,0,0,0,0,0,0.972133,-5.65683,-0.0108492,-0.0105496,0,0,0,,,,,,,
736,2239,0,1,2,1.01562,-13.0938,0,0,0.6232,0.2342,13,13.8,105,-60,0,0,0,1.01562,-9.41587,0.623151,-0.26697,0,0,0,,,,,,,
737,2241,0,1,2,1.01596,-8.71242,0,0,1.89588,0.31139,13,13.8,105,-60,0,0,0,1.01596,-5.16247,1.89563,-0.188664,0,0,0,,,,,,,
738,2248,0,1,2,0.983788,-9.77702,0,0,0.34777,-0.0088,10,10.5,36,-20,0,0,0,0.983788,-5.75605,0.347754,-0.00815279,0,0,0,,,,,,,
739,814,0,1,2,0.975641,-9.72612,0.25266,0.1124,3.60217,1.57423,22,22,290.59,-290.59,0,0,0,0.975641,-5.56976,3.34935,-0.424686,0,0,0,,,,,,,
740,1066,0,1,2,1.04673,-16.8411,0.18677,0.21869,3.63304,0.76186,20,20,290.59,-80,0,0,0,1.04673,-12.8076,3.44593,-1.45598,0,0,0,,,,,,,
741,1044,0,1,2,0.944554,-13.3976,0.18621,0.15622,2.05788,0.02878,24,24,204.52,-45,0,0,0,0.944554,-9.4679,1.87141,-0.566654,0,0,0,,,,,,,
742,147_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.964327,6.09967,1.99E-05,4.06E-08,0,0,0,,,,,,,
743,1370,0,1,1,1.00041,1.15038,0.10016,0.05179,0,0,35,35,0,0,0,0,0,1.00012,5.7511,-0.10016,-0.05179,0,0,0,,,,,,,
744,1371,0,1,2,0.963978,1.40825,0,0,0.26307,0.14298,13,13.8,83.67,-5,0,0,0,0.963978,6.01094,0.263052,0.0919331,0,0,0,,,,,,,
745,1372,0,1,2,0.972132,4.65564,0.05507,0.1218,0.80168,0.31387,13,13.8,83.67,-5,0,0,0,0.972132,9.239,0.746601,0.142442,0,0,0,,,,,,,
746,542,0,1,2,0.948548,-10.5709,0.01857,0,0.26965,-0.05134,10,10.5,57.02,-57.02,0,0,0,0.948548,-6.86579,0.251074,-0.0618737,1,0,0,,,,,,,
747,154_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.953969,-4.04462,4.71E-05,-1.93E-08,0,0,0,,,,,,,
748,682,0,1,1,0.993857,-7.59976,0.00365,-0.00332,0,0,35,35,0,0,0,0,0,0.993061,-4.07265,-0.00364965,0.00332002,0,0,0,,,,,,,
749,683,0,1,2,0.954394,-7.73743,0,0,0.21208,0.05218,10,10.5,180,-40,0,0,0,0.954394,-4.20484,0.212025,-0.0084108,1,0,0,,,,,,,
750,776,0,1,2,0.957467,-8.31774,0,0,0.14932,0.01171,10,10.5,34.08,-34.08,0,0,0,0.957467,-4.64788,0.149319,0.0809535,1,0,0,,,,,,,
751,1137,0,1,2,0.955127,2.60387,0,0,0.64198,0.01349,10,10.5,31.97,-25,0,0,0,0.955127,6.05376,0.641946,0.0113546,0,0,0,,,,,,,
752,1492,0,1,2,0.94593,1.2929,0,0,0.42978,-0.01913,10,10.5,33.47,-33.47,0,0,0,0.94593,4.79514,0.429761,-0.0078988,1,0,0,,,,,,,
753,1493,0,1,2,0.945945,-0.669362,0,0,0.43268,-0.03593,10,10.5,66.94,-66.94,0,0,0,0.945945,2.82976,0.43266,-0.0187661,1,0,0,,,,,,,
754,1780,0,1,2,0.958608,1.20812,0,0,1.06998,0.06764,13,13.8,58.12,-58.12,0,0,0,0.958608,4.65764,1.06992,0.0656757,0,0,0,,,,,,,
755,1783,0,1,2,0.971716,-3.86954,0,0,0.07214,0.14038,10,10.5,49.58,-50,0,0,0,0.971716,-0.379727,0.0721456,0.158425,1,0,0,,,,,,,
756,1819,0,1,2,0.948827,-14.4816,0,0,0.30272,-0.02562,10,10.5,31.94,-40,0,0,0,0.948827,-10.8471,0.302701,-0.102609,1,0,0,,,,,,,
757,1815,0,1,2,0.964559,-10.6814,0,0,0.45983,0.08877,13,13.8,80.57,-80.57,0,0,0,0.964559,-6.86563,0.459812,-0.0878639,0,0,0,,,,,,,
758,1816,0,1,2,0.965483,-10.636,0,0,0.46502,0.09894,13,13.8,80.57,-80.57,0,0,0,0.965483,-6.82112,0.465002,-0.0762758,0,0,0,,,,,,,
759,1829,0,1,2,0.97281,-10.1727,0,0,0.18756,-0.02089,10,10.5,23.24,-46,0,0,0,0.97281,-6.47687,0.187555,-0.0320047,1,0,0,,,,,,,
760,170_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.977219,-9.96847,-2.75E-07,-1.05E-07,0,0,0,,,,,,,
761,1828,0,1,1,0.92116,-14.3852,0.0894,0.00578,0,0,35,35,0,0,0,0,0,0.923392,-10.6746,-0.0893894,-0.00577975,1,0,0,,,,,,,
762,720,0,1,2,1.00897,-11.5112,0.12567,0.12295,1.85211,0.49371,20,20,185.92,-50,0,0,0,1.00897,-8.19029,1.72635,-0.283225,0,0,0,,,,,,,
763,1133,0,1,2,0.940626,-8.45449,0,0,0.4831,-0.05013,10,10.5,29.06,-30,0,0,0,0.940626,-4.38246,0.483048,-0.143965,0,0,0,,,,,,,
764,1134,0,1,2,0.945051,-9.64038,0,0,0.38024,-0.03309,10,10.5,29.06,-30,0,0,0,0.945051,-5.54698,0.380203,-0.127247,0,0,0,,,,,,,
765,2317,0,1,2,0.934916,8.73068,0,0,0.64767,-0.04417,10,10.5,31.48,-20,0,0,0,0.934916,10.7931,0.647656,-0.0586129,0,0,0,,,,,,,
766,2319,0,1,2,0.925435,1.0075,0,0,0.56472,-0.01706,13,13.8,57,-18,0,0,0,0.925435,4.511,0.564693,-0.000244136,0,0,0,,,,,,,
767,2320,0,1,2,0.924267,1.02021,0,0,0.56524,-0.02513,13,13.8,57,-18,0,0,0,0.924267,4.52371,0.565213,-0.00833445,0,0,0,,,,,,,
768,2333,0,1,2,0.969845,-5.55347,0,0,1.31185,0.62191,15,15.75,169.52,-300,0,0,0,0.969845,-2.11384,1.31173,0.32902,0,0,0,,,,,,,
769,2338,0,1,2,0.956466,-2.93476,0,0,0.16566,0.02181,10,10.5,47.5,-40,0,0,0,0.956466,0.55721,0.165659,0.0383039,1,0,0,,,,,,,
770,2345,0,1,2,0.958848,1.56892,0,0,1.15949,0.06937,15,15.75,58.12,-60,0,0,0,0.958848,5.0197,1.15942,0.0683618,0,0,0,,,,,,,
771,2350,0,1,2,0.976927,-8.20217,0,0,0.3365,0.0107,10,10.5,49.58,-50,0,0,0,0.976927,-4.50904,0.336484,0.128982,1,0,0,,,,,,,
772,2353,0,1,2,0.969627,-3.90989,0,0,0.89411,0.15885,15,15.75,129.54,-100,0,0,0,0.969627,-0.643086,0.894085,0.0344642,1,0,0,,,,,,,
773,2354,0,1,2,0.972665,-1.19556,0,0,1.82042,0.27353,15,15.75,129.54,-100,0,0,0,0.972665,2.05347,1.82035,0.149018,1,0,0,,,,,,,
774,2357,0,1,2,0.934358,-2.8232,0,0,0.03563,0.0059,10,10.5,14.88,-14.88,0,0,0,0.934358,0.629047,0.0356247,0.00447671,1,0,0,,,,,,,
775,2361,0,1,2,0.952001,-3.32696,0,0,0.35697,-0.03426,10,10.5,49.58,-60,0,0,0,0.952001,0.13775,0.356956,-0.0321201,0,0,0,,,,,,,
776,2364,0,1,2,0.948434,6.80452,0,0,0.44184,0.00744,10,10.5,26.64,-23,0,0,0,0.948434,8.8711,0.44183,-0.00556922,0,0,0,,,,,,,
777,2365,0,1,2,0.940127,6.81816,0,0,0.44464,-0.02755,10,10.5,26.64,-23,0,0,0,0.940127,8.88477,0.44463,-0.0406353,0,0,0,,,,,,,
778,2368,0,1,2,0.977565,-7.89907,0,0,0.50567,0.03408,13,13.8,62,-70,0,0,0,0.977565,-4.18257,0.505633,0.195525,1,0,0,,,,,,,
779,2370,0,1,2,0.980641,-9.51054,0,0,0.20272,-0.00255,10,10.5,26.16,-36,0,0,0,0.980641,-5.62643,0.202716,-0.0417754,1,0,0,,,,,,,
780,2371,0,1,2,0.978095,-7.55957,0,0,0.19546,-0.00582,10,10.5,13.08,-18,0,0,0,0.978095,-3.6899,0.195453,-0.0265943,1,0,0,,,,,,,
781,2373,0,1,2,0.962021,-0.726619,0,0,0.66848,0.06273,13,13.8,58.12,-45,0,0,0,0.962021,2.72509,0.668449,0.0621594,0,0,0,,,,,,,
782,2376,0,1,2,0.977501,-13.3272,0,0,0.15535,-0.0041,10,10.5,31,-20,0,0,0,0.977501,-9.32222,0.155347,-0.0141235,1,0,0,,,,,,,
783,2383,0,1,2,0.926853,-3.50734,0,0,0.58231,-0.07299,13,13.8,31.48,-30,0,0,0,0.926853,-0.0315879,0.582267,-0.133505,0,0,0,,,,,,,
784,2384,0,1,2,0.940149,-3.77004,0,0,0.57131,-0.00254,13,13.8,31.48,-30,0,0,0,0.940149,-0.291114,0.571269,-0.0641867,0,0,0,,,,,,,
785,2391,0,1,2,0.95552,-1.7051,0,0,4.4525,-0.15399,20,20,266.38,-250,0,0,0,0.95552,1.76397,4.45221,-0.553118,0,0,0,,,,,,,
786,2392,0,1,2,0.959236,-4.35807,0,0,2.65052,-0.14562,20,20,266.38,-250,0,0,0,0.959236,-0.861893,2.65037,-0.542321,0,0,0,,,,,,,
787,2393,0,1,2,0.961787,-7.26455,0,0,0.68663,-0.10386,20,20,266.38,-250,0,0,0,0.961787,-3.73879,0.686616,-0.502555,0,0,0,,,,,,,
788,2395,0,1,2,0.956995,-1.63581,0,0,4.47868,-0.08815,20,20,266.38,-250,0,0,0,0.956995,1.83245,4.47839,-0.485534,0,0,0,,,,,,,
789,2380,0,1,2,0.964865,-4.02826,0,0,0.12942,0.04204,10,10.5,29.74,-16,0,0,0,0.964865,-0.520577,0.12942,0.0596447,1,0,0,,,,,,,
790,2381,0,1,2,0.966906,-1.52336,0,0,0.3264,0.05711,10,10.5,29.74,-16,0,0,0,0.966906,1.99455,0.326396,0.0747722,1,0,0,,,,,,,
791,2387,0,1,2,0.935754,6.83713,0,0,0.49223,-0.05292,10,10.5,24.2,-20,0,0,0,0.935754,8.91872,0.492219,-0.0641541,0,0,0,,,,,,,
792,2416,0,1,2,0.956491,-6.26107,0,0,0.60422,0.02131,13,13.8,35.08,-30,0,0,0,0.956491,-2.54658,0.604193,0.0222193,0,0,0,,,,,,,
793,2418,0,1,2,0.958445,-11.3611,0,0,0,0,13,13.8,35.08,-30,0,0,0,0.958445,-7.64664,2.08E-05,0.000893908,0,0,0,,,,,,,
794,2420,0,1,2,1.01834,-5.40314,0,0,1.02389,0.64054,15,15.75,159.82,-240,0,0,0,1.01834,-1.88945,1.02385,0.436964,1,0,0,,,,,,,
795,2421,0,1,2,1.02013,-5.44871,0,0,1.00498,0.68356,15,15.75,159.82,-240,0,0,0,1.02013,-1.93476,1.00494,0.480156,1,0,0,,,,,,,
796,3037,0,1,2,0.954389,-8.28485,0,0,0.37402,0.00764,13,13.8,37.18,-30,0,0,0,0.954389,-4.58583,0.373998,-0.000639742,0,0,0,,,,,,,
