bus_id,bus_name,area,loss_zone,type,voltage,angle,load_P,load_Q,generation_p,generation_Q,base_kV,desired_volts,MAX_Q,Min_Q,G ,B ,control_bus_number,M_Vm,M_Va,M_P,M_Q,Ri_V,Ri_vP,Ri_vQ
2370,1533_0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.942608,0.726454,0,0,1,0,0
2371,1534_0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.934965,0.482299,-1.60E-08,5.23E-09,1,0,0
2372,6380,1,1,0,0.998272,-11.624195,0.04466,0.08574,0,0,0,0,0,0,0,0,0,0.935475,0.498565,-0.0446599,-0.0857385,1,0,0
2373,6383,1,1,0,0.998272,-11.624195,0.00196,0.00292,0,0,0,0,0,0,0,0,0,0.934818,0.476232,-0.00195999,-0.00291995,1,0,0
2374,6391,1,1,2,0.959368,45.286755,0,0,0.46258999,0.07181,0,45.286999,0.31,-0.2,0,0,0,0.959368,63.0343,0.46259,0.171716,1,0,0
2375,6392,1,1,2,0.959514,44.601177,0,0,0.45736,0.07589,0,44.601002,0.31,-0.2,0,0,0,0.959514,62.3317,0.45736,0.186402,1,0,0
2376,1537_0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8992,2.67365,-1.96E-07,1.76E-06,1,0,0
2377,6398,1,1,0,1.001269,-10.516093,0.36209999,0.06514,0,0,0,0,0,0,0,0,0,0.899395,2.80856,-0.362097,-0.0651392,1,0,0
2378,6400,1,1,0,1.001269,-10.516093,0.03414,-0.07956,0,0,0,0,0,0,0,0,0,0.907086,2.4453,-0.0341397,0.0795576,1,0,0
2379,1538_0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.899198,2.07684,-2.47E-07,2.02E-06,1,0,0
2380,6399,1,1,0,1.001269,-10.516093,0.39472,0.08306,0,0,0,0,0,0,0,0,0,0.899483,2.22423,-0.394717,-0.0830588,1,0,0
2381,6401,1,1,0,1.001269,-10.516093,-0.00042,-0.09594,0,0,0,0,0,0,0,0,0,0.90866,2.06672,0.000420019,0.0959371,1,0,0
2382,1540_0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868434,1.38124,-6.83E-07,3.35E-06,1,0,0
2383,6405,1,1,0,1.002158,-9.443391,0.44082001,0.05052,0,0,0,0,0,0,0,0,0,0.868505,1.54165,-0.440813,-0.05052,1,0,0
2384,6407,1,1,0,1.002158,-9.443391,0.00139,0.00302,0,0,0,0,0,0,0,0,0,0.868299,1.3774,-0.00138998,-0.00301987,1,0,0
2385,1541_0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868571,1.39339,-6.62E-07,3.21E-06,1,0,0
2386,6406,1,1,0,1.002158,-9.443391,0.40183998,0.03775,0,0,0,0,0,0,0,0,0,0.868581,1.53881,-0.401834,-0.0377505,1,0,0
2387,6408,1,1,0,1.002158,-9.443391,0.0379,0.0138,0,0,0,0,0,0,0,0,0,0.86792,1.28399,-0.0378995,-0.0137994,1,0,0
2388,1543_0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.821644,-0.570763,-1.13E-06,4.00E-06,1,0,0
2389,6413,1,1,0,0.99634,-10.778084,0.31320999,0.0692,0,0,0,0,0,0,0,0,0,0.821854,-0.434434,-0.3132,-0.0691992,1,0,0
2390,6415,1,1,0,0.99634,-10.778084,-0.00084,-0.03645,0,0,0,0,0,0,0,0,0,0.82516,-0.569072,0.000840001,0.036448,1,0,0
2391,1544_0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.824252,-0.558931,-4.91E-07,3.70E-06,1,0,0
2392,6412,1,1,0,0.99634,-10.778084,0.30111,-0.00224,0,0,0,0,0,0,0,0,0,0.824037,-0.431808,-0.301101,0.00223714,1,0,0
2393,6414,1,1,0,0.99634,-10.778084,0.0103,-0.00459,0,0,0,0,0,0,0,0,0,0.824678,-0.628357,-0.0102997,0.00458977,1,0,0
2394,1579_0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.924848,0.593676,2.08E-16,-1.78E-15,1,0,0
2395,1580_0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.931639,-0.764613,-5.79E-08,1.29E-06,1,0,0
2396,6447,1,1,0,1.003524,-11.786512,0.24518999,-0.08399,0,0,0,0,0,0,0,0,0,0.979672,-0.698784,-0.245188,0.083987,1,0,0
2397,6449,1,1,0,1.003524,-11.786512,0.0021,0.00169,0,0,0,0,0,0,0,0,0,0.931244,-0.793843,-0.00209999,-0.00168996,1,0,0
2398,1581_0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01652,55.7773,5.68E-10,1.19E-09,1,0,0
2399,6454,1,1,0,1.003795,9.417869,-0.04906,0.01902,0,0,0,0,0,0,0,0,0,1.06965,55.7649,0.04906,-0.0190199,1,0,0
2400,6456,1,1,0,1.003795,9.417869,0.00308,-0.00152,0,0,0,0,0,0,0,0,0,1.05779,55.7709,-0.00308,0.00151999,1,0,0
2401,1582_0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01675,55.7224,2.44E-09,1.50E-08,1,0,0
2402,6453,1,1,0,1.003795,9.417869,0.18051001,-0.00942,0,0,0,0,0,0,0,0,0,1.06975,55.768,-0.18051,0.00941994,1,0,0
2403,6455,1,1,0,1.003795,9.417869,-0.21087999,0.02177,0,0,0,0,0,0,0,0,0,1.0571,56.1622,0.21088,-0.0217698,1,0,0
2404,6460,1,1,2,0.942522,42.579456,0,0,0.11109,-0.00379,0,42.578999,0.025,-0.025,0,0,0,0.942522,60.1962,0.11109,0.0340398,1,0,0
2405,9463,1,1,2,0.942816,42.479084,0,0,0.1193,-0.00356,0,42.479,0.025,-0.025,0,0,0,0.942816,60.0939,0.1193,0.0384828,1,0,0
2406,9464,1,1,2,0.940754,45.232159,0,0,0.20433001,-0.0023,0,45.231998,0.025,-0.025,0,0,0,0.940754,62.8936,0.20433,0.0340263,1,0,0
2407,6468,1,1,2,0.948874,41.692638,0,0,0.07212,0.00934,0,41.693001,0.025,-0.025,0,0,0,0.948874,59.2901,0.07212,0.0453072,1,0,0
2408,6467,1,1,0,0.937884,45.132809,0.00105,0.00184,0,0,0,0,0,0,0,0,0,0.937886,62.794,-0.00105,-0.00184,1,0,0
2409,6472,1,1,2,0.947772,43.331898,0,0,0.14276,0.00933,0,43.332001,0.025,-0.025,0,0,0,0.947772,60.9632,0.14276,0.0478744,1,0,0
2410,1589_0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983444,58.3691,-1.12E-08,1.04E-08,1,0,0
2411,6471,1,1,0,0.993149,39.647427,0.00432,0.00825,0,0,0,0,0,0,0,0,0,0.982681,58.3458,-0.00432,-0.00824999,1,0,0
2412,6475,1,1,2,0.950463,41.875076,0,0,0.09362,0.00137,0,41.875,0.025,-0.025,0,0,0,0.950463,59.4791,0.09362,0.0437807,1,0,0
2413,6476,1,1,2,0.950434,41.918316,0,0,0.09812,0.00126,0,41.917999,0.025,-0.025,0,0,0,0.950434,59.5226,0.09812,0.0436699,1,0,0
2414,6440,1,1,2,0.97773,15.757117,0,0,1.71167999,0.30360001,0,15.757,0.27,-0.8,0,0,0,0.97773,28.6301,1.71167,1.05702,1,0,0
2415,6441,1,1,2,0.974724,17.209475,0,0,1.80013,0.27937,0,17.209,0.27,-0.8,0,0,0,0.974724,30.1858,1.80012,0.960558,1,0,0
2416,6442,1,1,2,0.950952,16.484909,0,0,1.62638,0.00359,0,16.485001,0.27,-0.8,0,0,0,0.950952,29.4095,1.62637,0.666773,1,0,0
2417,6443,1,1,2,0.969823,16.278866,0,0,1.79921005,0.2216,0,16.278999,0.27,-0.8,0,0,0,0.969823,29.1885,1.7992,0.969962,1,0,0
2418,6444,1,1,2,0.970702,12.51899,0,0,0.10012,0.0114,0,12.519,0.021,-0.05,0,0,0,0.970702,25.0542,0.10012,0.0813811,1,0,0
