ap_bus,z_bus,area,zone,circuit,type,R,X,B,Line_Q1,Line_Q2,Line_Q3,control_bus,side,transformer_final_turns_ratio,transformer_final_angle,Min_tap,Max_tap,step_size,Min_volt,Max_volt,M_P_TLPF,M_Q_TLPF,M_P_TLPF_reverse,M_Q_TLPF_reverse,Ri_eP,Ri_eQ,Ri_eP_reverse,Ri_eQ_reverse
1812,1095,1,1,1,0,0.00281,0.00851,0.00098,0,0,0,0,0,0,0,0,0,0,0,0,-0.210399,-0.142416,0.210547,0.141672,1,1,1,1
1812,1811,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179962,0.134417,-0.179958,-0.134382,1,1,1,1
1813,1421,1,1,1,0,0.00488,0.01306,0.0016,0,0,0,0,0,0,0,0,0,0,0,0,0.268382,-0.0911886,-0.268057,0.0901291,1,1,1,1
1814,1813,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415844,-0.056679,-0.415832,0.0568003,1,1,1,1
1814,1869,1,1,1,0,0.00612,0.01636,0.00185,0,0,0,0,0,0,0,0,0,0,0,0,-0.476625,0.0284737,0.477783,-0.0276123,1,1,1,1
1815,1512,1,1,1,0,0.02281,0.06,0.00958,0,0,0,0,0,0,0,0,0,0,0,0,-0.653455,-0.0436966,0.661475,0.0529459,1,1,1,1
1816,1538,1,1,1,0,0.00818,0.01364,0.00324,0,0,0,0,0,0,0,0,0,0,0,0,0.420227,-0.0416152,-0.419031,0.039671,1,1,1,1
1816,1815,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.555025,-0.0125859,0.555045,0.0127959,1,1,1,1
1817,1143,1,1,1,0,0.00636,0.0205,0.00213,0,0,0,0,0,0,0,0,0,0,0,0,-0.619364,0.108826,0.621395,-0.104924,1,1,1,1
1818,1546,1,1,1,0,0.00628,0.02,0.00213,0,0,0,0,0,0,0,0,0,0,0,0,0.480027,-0.161358,-0.47873,0.162849,1,1,1,1
1818,1817,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.573796,0.125857,0.573818,-0.125625,1,1,1,1
1819,904,1,1,1,0,0.05106,0.09015,0.00845,0,0,0,0,0,0,0,0,0,0,0,0,-0.426043,-0.0239873,0.434009,0.0279944,1,1,1,1
1819,1467,1,1,1,0,0.02339,0.03066,0.00535,0,0,0,0,0,0,0,0,0,0,0,0,0.378028,0.0135883,-0.375155,-0.0160104,1,1,1,1
1820,1819,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0187011,-0.00560003,0.0187011,0.0056003,1,1,1,1
1822,1763,1,1,1,0,0.00066,0.00107,0.00018,0,0,0,0,0,0,0,0,0,0,0,0,-0.478911,-0.0773928,0.479042,0.0773916,1,1,1,1
1822,1821,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429691,0.0590939,-0.429679,-0.0589622,1,1,1,1
1824,1823,1,1,1,0,0.00124,0.00364,0.00047,0,0,0,0,0,0,0,0,0,0,0,0,-2.02E-08,-0.000584593,2.03E-08,1.97E-10,1,1,1,1
1824,2099,1,1,1,0,0.0038,0.01215,0.00125,0,0,0,0,0,0,0,0,0,0,0,0,-0.279365,0.0336286,0.279607,-0.0344103,1,1,1,1
1825,1643,1,1,1,0,0.00959,0.02587,0.00288,0,0,0,0,0,0,0,0,0,0,0,0,-0.184409,-0.0662722,0.184716,0.0636457,1,1,1,1
1826,1825,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0380845,-0.00867128,0.0380846,0.00867234,1,1,1,1
1826,2009,1,1,1,0,0.00826,0.02132,0.00242,0,0,0,0,0,0,0,0,0,0,0,0,0.0380974,0.00867126,-0.0380867,-0.0115351,1,1,1,1
1827,1828,1,1,1,0,8.00E-05,0.00017,2.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,-0.168826,-0.0699002,0.168828,0.0698808,1,1,1,1
1828,1575,1,1,1,0,0.00537,0.01736,0.00181,0,0,0,0,0,0,0,0,0,0,0,0,0.0316096,0.00953055,-0.0316046,-0.0117,1,1,1,1
1830,1304,1,1,1,0,0.00661,0.02058,0.00231,0,0,0,0,0,0,0,0,0,0,0,0,-0.24698,0.104111,0.24738,-0.105618,1,1,1,1
1830,1829,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246976,-0.104111,-0.246972,0.104161,1,1,1,1
1832,1582,1,1,1,0,0.02653,0.03231,0.00677,0,0,0,0,0,0,0,0,0,0,0,0,0.150618,-0.0818598,-0.149972,0.0746649,1,1,1,1
1832,1831,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.277143,0.0427595,0.277148,-0.0427042,1,1,1,1
1834,1510,1,1,1,0,0.00661,0.02,0.0024,0,0,0,0,0,0,0,0,0,0,0,0,0.125357,-0.129043,-0.125182,0.126662,1,1,1,1
1834,1833,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.203844,0.110143,0.203847,-0.110106,1,1,1,1
1835,2151,1,1,1,0,0.02876,0.08876,0.01014,0,0,0,0,0,0,0,0,0,0,0,0,-0.158672,-0.073246,0.159416,0.0637797,1,1,1,1
1836,1835,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138764,-0.0664292,0.138766,0.0664463,1,1,1,1
1838,1347,1,1,1,0,8.00E-05,0.00083,1.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.243209,0.0698316,-0.243205,-0.0697998,1,1,1,1
1838,1837,1,1,1,0,0.00017,0.00025,3.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.0503012,0.0140643,-0.0503009,-0.0141,1,1,1,1
1839,1142,1,1,1,0,0.00579,0.01529,0.0016,0,0,0,0,0,0,0,0,0,0,0,0,0.38579,0.0103313,-0.385077,-0.01038,1,1,1,1
1840,1839,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448892,0.0172699,-0.448878,-0.0171315,1,1,1,1
1841,1603,1,1,1,0,0.00471,0.01554,0.00157,0,0,0,0,0,0,0,0,0,0,0,0,-0.015625,-0.0356284,0.0156305,0.0336818,1,1,1,1
1842,1841,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143978,-0.0170278,-0.0143978,0.0170281,1,1,1,1
1843,1844,1,1,1,0,0.01512,0.0495,0.005,0,0,0,0,0,0,0,0,0,0,0,0,-0.0234042,-0.0104001,0.0234115,0.00424692,1,1,1,1
1844,1214,1,1,1,0,0.02107,0.06851,0.00701,0,0,0,0,0,0,0,0,0,0,0,0,-0.359303,-0.0229942,0.361509,0.0214389,1,1,1,1
1845,1776,1,1,1,0,0.00372,0.0114,0.00133,0,0,0,0,0,0,0,0,0,0,0,0,-0.172443,0.0468337,0.172541,-0.0481358,1,1,1,1
1846,1460,1,1,1,0,0.0057,0.01818,0.00196,0,0,0,0,0,0,0,0,0,0,0,0,0.0859335,-0.0739461,-0.0858736,0.0717709,1,1,1,1
1846,1845,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116345,0.0668459,0.116346,-0.0668335,1,1,1,1
1848,1847,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01161,0.17064,-1.01154,-0.169928,1,1,1,1
1848,1871,1,1,1,0,0.00099,0.00289,0.00037,0,0,0,0,0,0,0,0,0,0,0,0,-0.776522,-0.0444542,0.77701,0.0454233,1,1,1,1
1848,2064,1,1,1,0,0.01835,0.05744,0.00634,0,0,0,0,0,0,0,0,0,0,0,0,-0.234965,-0.126183,0.236014,0.121608,1,1,1,1
1849,1850,1,1,1,0,0.00264,0.00579,0.00136,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152026,-0.00339996,0.0152031,0.00171227,1,1,1,1
1850,1330,1,1,1,0,0.00372,0.00917,0.00098,0,0,0,0,0,0,0,0,0,0,0,0,-0.0571569,-0.0664323,0.0571797,0.0652706,1,1,1,1
1851,1066,1,1,1,0,0.0086,0.02438,0.00328,0,0,0,0,0,0,0,0,0,0,0,0,-0.204657,-0.0660571,0.204985,0.0630247,1,1,1,1
1852,1851,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.150652,-0.0369404,0.150653,0.036957,1,1,1,1
1854,1586,1,1,1,0,0.0043,0.03033,0.00319,0,0,0,0,0,0,0,0,0,0,0,0,-0.733978,-0.274062,0.736136,0.285343,1,1,1,1
1854,1853,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0,0.620263,0.227662,-0.620235,-0.227365,1,1,1,1
1855,2027,1,1,1,0,0.00264,0.00744,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.640565,0.0321177,-0.639661,-0.030769,1,1,1,1
1856,1855,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0,0.734414,0.0650942,-0.734378,-0.0647187,1,1,1,1
1857,132,1,1,1,0,0.00156,0.06252,-0.00864,0,0,0,0,0,1.1024,0,0,0,0,0,0,-0.542698,-0.683293,0.543902,0.740532,1,1,1,1
1857,1526,1,1,1,0,0.04017,0.10537,0.01188,0,0,0,0,0,0,0,0,0,0,0,0,0.101545,0.0220912,-0.101174,-0.0353843,1,1,1,1
1858,1300,1,1,1,0,0.0005,0.00157,0.00016,0,0,0,0,0,0,0,0,0,0,0,0,0.178435,0.102546,-0.178417,-0.102684,1,1,1,1
1858,1857,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135117,-0.338588,0.135125,0.338679,1,1,1,1
1859,132,1,1,1,0,0.00156,0.06292,-0.00864,0,0,0,0,0,1.0663,0,0,0,0,0,0,-0.184847,-0.167538,0.184941,0.180591,1,1,1,1
1859,1574,1,1,1,0,0.01975,0.05372,0.00566,0,0,0,0,0,0,0,0,0,0,0,0,0.211886,0.0594138,-0.211087,-0.064035,1,1,1,1
1859,1987,1,1,1,0,0.01446,0.04132,0.0055,0,0,0,0,0,0,0,0,0,0,0,0,0.298158,-0.00945435,-0.297093,0.0058761,1,1,1,1
1859,2094,1,1,1,0,0.01231,0.03215,0.00338,0,0,0,0,0,0,0,0,0,0,0,0,-0.483974,0.0702367,0.486414,-0.0679576,1,1,1,1
1861,1061,1,1,1,0,0.00653,0.02058,0.00222,0,0,0,0,0,0,0,0,0,0,0,0,0.452581,0.0520834,-0.451466,-0.0512641,1,1,1,1
1861,1860,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.452595,-0.0520841,0.452609,0.0522256,1,1,1,1
1863,1211,1,1,1,0,0.0043,0.00719,0.01602,0,0,0,0,0,0,0,0,0,0,0,0,-0.184645,-0.150996,0.184832,0.131424,1,1,1,1
1863,1862,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045322,0.116496,-0.045321,-0.116485,1,1,1,1
1865,1864,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0920279,0.0212318,-0.0920273,-0.0212257,1,1,1,1
1865,1867,1,1,1,0,0,8.00E-05,1.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,-0.0920271,-0.0212318,0.0920271,0.0212203,1,1,1,1
1866,1867,1,1,1,0,0,8.00E-05,1.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64E-12,0,-1.20E-05,1,1,1,1
1867,1852,1,1,1,0,0.00314,0.00884,0.00119,0,0,0,0,0,0,0,0,0,0,0,0,-0.0920294,-0.0212085,0.0920526,0.0198406,1,1,1,1
1868,1562,1,1,1,0,0.04025,0.07132,0.00662,0,0,0,0,0,0,0,0,0,0,0,0,0.129514,-0.0546036,-0.12888,0.0476191,1,1,1,1
1869,1663,1,1,1,0,0.00579,0.01868,0.0019,0,0,0,0,0,0,0,0,0,0,0,0,-1.17169,-0.0136073,1.17826,0.0324885,1,1,1,1
1870,1871,1,1,1,0,0.00124,0.00347,0.00046,0,0,0,0,0,0,0,0,0,0,0,0,-0.0210034,-0.00569999,0.0210039,0.00513566,1,1,1,1
1871,1699,1,1,1,0,0.00711,0.02074,0.00265,0,0,0,0,0,0,0,0,0,0,0,0,-0.798025,-0.0505576,0.801721,0.0580617,1,1,1,1
1872,1092,1,1,1,0,0.03678,0.08405,0.01056,0,0,0,0,0,0,0,0,0,0,0,0,0.411321,0.129896,-0.405636,-0.129455,1,1,1,1
1873,1872,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.188032,-0.0970436,0.188035,0.0970742,1,1,1,1
1874,1876,1,1,1,0,0.00058,0.00174,0.00023,0,0,0,0,0,0,0,0,0,0,0,0,-0.0514053,-0.0171,0.0514067,0.0168166,1,1,1,1
1875,1512,1,1,1,0,0.00174,0.00504,0.00067,0,0,0,0,0,0,0,0,0,0,0,0,-0.0437062,-0.0148004,0.0437092,0.0139685,1,1,1,1
1876,1513,1,1,1,0,0.0005,0.0038,0.00038,0,0,0,0,0,0,0,0,0,0,0,0,-0.194896,-0.0696138,0.194913,0.0692688,1,1,1,1
1878,1877,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114743,0.0628257,-0.114742,-0.0628137,1,1,1,1
1879,1880,1,1,1,0,0.00207,0.00603,0.00079,0,0,0,0,0,0,0,0,0,0,0,0,-0.0222054,-0.00910006,0.0222064,0.00811417,1,1,1,1
1880,1332,1,1,1,0,0.00876,0.02744,0.00304,0,0,0,0,0,0,0,0,0,0,0,0,0.0414944,0.0698763,-0.0414463,-0.0735231,1,1,1,1
1881,1310,1,1,1,0,0.02157,0.05752,0.0053,0,0,0,0,0,0,0,0,0,0,0,0,0.0907752,0.0862503,-0.0904862,-0.0918668,1,1,1,1
1882,1881,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125887,0.0950674,-0.125886,-0.0950504,1,1,1,1
1885,1886,1,1,1,0,0.00198,0.00314,0.00037,0,0,0,0,0,0,0,0,0,0,0,0,-0.062202,-0.0267,0.06221,0.0262941,1,1,1,1
1886,1328,1,1,1,0,0.03041,0.05322,0.00508,0,0,0,0,0,0,0,0,0,0,0,0,0.253762,-0.0195935,-0.252024,0.0169213,1,1,1,1
1888,1887,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24135,-0.0260399,-0.241347,0.0260797,1,1,1,1
1890,1237,1,1,1,0,0.02529,0.04041,0.00662,0,0,0,0,0,0,0,0,0,0,0,0,-0.418967,-0.124469,0.423008,0.122945,1,1,1,1
1891,1890,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.368772,-0.111465,0.368782,0.111568,1,1,1,1
1891,2151,1,1,1,0,0.01959,0.02942,0.00541,0,0,0,0,0,0,0,0,0,0,0,0,0.323039,0.104764,-0.321129,-0.108279,1,1,1,1
1892,1887,1,1,1,0,0.00347,0.00975,0.00132,0,0,0,0,0,0,0,0,0,0,0,0,-0.181618,0.0374298,0.181715,-0.0387805,1,1,1,1
1893,1892,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138328,0.0501437,0.138329,-0.0501291,1,1,1,1
1893,2021,1,1,1,0,0.00132,0.0038,0.00051,0,0,0,0,0,0,0,0,0,0,0,0,0.102103,-0.0628444,-0.102087,0.0622613,1,1,1,1
1894,1895,1,1,1,0,0.0024,0.00686,0.00091,0,0,0,0,0,0,0,0,0,0,0,0,6.53E-09,1.55E-10,-5.96E-09,-0.00103964,1,1,1,1
1895,2089,1,1,1,0,0.01587,0.04496,0.00605,0,0,0,0,0,0,0,0,0,0,0,0,0.393374,0.0521449,-0.391182,-0.0527934,1,1,1,1
1897,1896,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427626,0.0224887,-0.0427625,-0.0224871,1,1,1,1
1898,1944,1,1,1,0,0.01008,0.03182,0.00345,0,0,0,0,0,0,0,0,0,0,0,0,0.383961,-0.00828011,-0.382751,0.00787308,1,1,1,1
1899,1898,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406181,-0.00152684,-0.406171,0.00163829,1,1,1,1
1900,1927,1,1,1,0,0.01727,0.04893,0.00506,0,0,0,0,0,0,0,0,0,0,0,0,0.386111,0.0521738,-0.384016,-0.0525398,1,1,1,1
1900,2071,1,1,1,0,0.0062,0.02025,0.00208,0,0,0,0,0,0,0,0,0,0,0,0,0.370976,0.0891453,-0.370255,-0.0893921,1,1,1,1
1901,1159,1,1,1,0,0.01083,0.02711,0.00287,0,0,0,0,0,0,0,0,0,0,0,0,0.221805,0.342449,-0.220357,-0.342391,1,1,1,1
1901,1712,1,1,1,0,0.01603,0.04107,0.0044,0,0,0,0,0,0,0,0,0,0,0,0,0.593766,0.0301006,-0.589246,-0.023995,1,1,1,1
1901,2077,1,1,1,0,0.01876,0.04876,0.00519,0,0,0,0,0,0,0,0,0,0,0,0,0.584758,-0.0492655,-0.579612,0.0561725,1,1,1,1
1902,134,1,1,1,0,0.00142,0.06729,-0.00223,0,0,0,0,0,1.0056,0,0,0,0,0,0,-0.352611,0.114268,0.352768,-0.104082,1,1,1,1
1902,1160,1,1,1,0,0.01083,0.02711,0.00287,0,0,0,0,0,0,0,0,0,0,0,0,-0.0855288,0.228482,0.0860498,-0.230763,1,1,1,1
1902,1532,1,1,1,0,0.02256,0.05818,0.00621,0,0,0,0,0,0,0,0,0,0,0,0,0.508245,-0.108422,-0.503403,0.113151,1,1,1,1
1902,1732,1,1,1,0,0.01099,0.02835,0.00304,0,0,0,0,0,0,0,0,0,0,0,0,0.543017,0.0902845,-0.540359,-0.0872159,1,1,1,1
1904,1065,1,1,1,0,0.00413,0.01058,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,-0.358296,-0.0597256,0.358747,0.058703,1,1,1,1
1904,1903,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289202,0.0367252,-0.289196,-0.0366668,1,1,1,1
1905,1215,1,1,1,0,0.01471,0.04612,0.00511,0,0,0,0,0,0,0,0,0,0,0,0,-0.422046,-0.0116469,0.424158,0.0118946,1,1,1,1
1906,1905,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.373022,0.00744709,0.373031,-0.00735397,1,1,1,1
1907,1909,1,1,1,0,0.01248,0.03545,0.00474,0,0,0,0,0,0,0,0,0,0,0,0,-0.375881,-0.0160998,0.377338,0.0144707,1,1,1,1
1908,1907,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.287922,0.0230563,0.287928,-0.0229991,1,1,1,1
1909,1955,1,1,1,0,0.00769,0.01934,0.00211,0,0,0,0,0,0,0,0,0,0,0,0,-0.377357,-0.0144691,0.378254,0.0141399,1,1,1,1
1910,137,1,1,1,0,0.00153,0.06667,-0.00658,0,0,0,0,0,1.0363,0,0,0,0,0,0,-1.08294,-0.224304,1.08456,0.302697,1,1,1,1
1910,1073,1,1,1,0,0.01818,0.05636,0.00636,0,0,0,0,0,0,0,0,0,0,0,0,0.259435,0.0270197,-0.258434,-0.0317717,1,1,1,1
1910,1127,1,1,1,0,0.01802,0.04124,0.00623,0,0,0,0,0,0,0,0,0,0,0,0,0.494784,0.0870376,-0.491109,-0.0862813,1,1,1,1
1910,1500,1,1,1,0,0.01157,0.02512,0.00389,0,0,0,0,0,0,0,0,0,0,0,0,0.234091,-0.060156,-0.233549,0.05651,1,1,1,1
1911,1169,1,1,1,0,0.02372,0.05926,0.0063,0,0,0,0,0,0,0,0,0,0,0,0,0.287745,-0.0588763,-0.286072,0.0554117,1,1,1,1
1911,1664,1,1,1,0,0.02,0.04405,0.00993,0,0,0,0,0,0,0,0,0,0,0,0,0.831712,0.0786073,-0.820225,-0.0651939,1,1,1,1
1911,1800,1,1,1,0,0.02512,0.07851,0.00866,0,0,0,0,0,0,0,0,0,0,0,0,-0.0610817,-0.0821706,0.0612808,0.0721893,1,1,1,1
1911,1988,1,1,1,0,0.01231,0.03545,0.00466,0,0,0,0,0,0,0,0,0,0,0,0,0.705182,0.164152,-0.699869,-0.154456,1,1,1,1
1912,1449,1,1,1,0,0.00926,0.03017,0.00306,0,0,0,0,0,0,0,0,0,0,0,0,-0.056202,-0.0132,0.0562281,0.00971043,1,1,1,1
1913,1450,1,1,1,0,0.00909,0.02959,0.00301,0,0,0,0,0,0,0,0,0,0,0,0,-0.0774022,-0.00999994,0.0774495,0.00664165,1,1,1,1
1914,987,1,1,1,0,0.03884,0.06446,0.00695,0,0,0,0,0,0,0,0,0,0,0,0,0.311505,-0.111571,-0.307969,0.109185,1,1,1,1
1914,1897,1,1,1,0,0.0157,0.04471,0.00602,0,0,0,0,0,0,0,0,0,0,0,0,0.0450913,0.0160092,-0.0450595,-0.0230888,1,1,1,1
1915,1503,1,1,1,0,0.02835,0.05174,0.01048,0,0,0,0,0,0,0,0,0,0,0,0,-0.0646344,0.0394706,0.0647834,-0.0516912,1,1,1,1
1915,1914,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40579,-0.0876424,-0.405778,0.0877624,1,1,1,1
1916,1445,1,1,1,0,0.01355,0.03835,0.00516,0,0,0,0,0,0,0,0,0,0,0,0,0.203358,0.111737,-0.202749,-0.11624,1,1,1,1
1916,1911,1,1,1,0,0.00091,0.0062,0.00076,0,0,0,0,0,0,0,0,0,0,0,0,-0.256798,-0.196006,0.256876,0.195615,1,1,1,1
1917,1152,1,1,1,0,0.00388,0.00901,0.00133,0,0,0,0,0,0,0,0,0,0,0,0,0.0413371,0.163727,-0.041247,-0.165164,1,1,1,1
1917,1831,1,1,1,0,0.08777,0.15231,0.01599,0,0,0,0,0,0,0,0,0,0,0,0,0.376275,-0.0219318,-0.366237,0.020005,1,1,1,1
1917,1910,1,1,1,0,0.00066,0.00413,0.00062,0,0,0,0,0,0,0,0,0,0,0,0,-0.416754,-0.141796,0.416857,0.141672,1,1,1,1
1920,1510,1,1,1,0,0.02207,0.07215,0.00729,0,0,0,0,0,0,0,0,0,0,0,0,-0.0647194,-0.313559,0.0666095,0.311063,1,1,1,1
1921,1920,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.474839,-0.113914,0.474856,0.114084,1,1,1,1
1921,2037,1,1,1,0,0.00818,0.02364,0.0031,0,0,0,0,0,0,0,0,0,0,0,0,0.432544,0.270677,-0.43071,-0.26896,1,1,1,1
1922,1399,1,1,1,0,0.0014,0.00446,0.00049,0,0,0,0,0,0,0,0,0,0,0,0,0.295351,-0.0924375,-0.295243,0.0921742,1,1,1,1
1923,1401,1,1,1,0,0.00479,0.01471,0.00169,0,0,0,0,0,0,0,0,0,0,0,0,-0.35689,0.0692468,0.357401,-0.0697735,1,1,1,1
1923,1922,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35742,-0.0692474,-0.357412,0.0693361,1,1,1,1
1926,1399,1,1,1,0,0.00355,0.00884,0.00094,0,0,0,0,0,0,0,0,0,0,0,0,-0.222546,0.0926237,0.222713,-0.0933742,1,1,1,1
1926,1924,1,1,1,0,0.01264,0.01488,0.00319,0,0,0,0,0,0,0,0,0,0,0,0,0.0246089,0.00355337,-0.0246024,-0.00749996,1,1,1,1
1927,1398,1,1,1,0,0.0043,0.01066,0.00113,0,0,0,0,0,0,0,0,0,0,0,0,0.325653,0.0544742,-0.325273,-0.0549277,1,1,1,1
1927,1925,1,1,1,0,0.01281,0.01496,0.00322,0,0,0,0,0,0,0,0,0,0,0,0,0.058529,-0.00193639,-0.0584935,-0.00199956,1,1,1,1
1928,1930,1,1,1,0,0.00223,0.00719,0.00075,0,0,0,0,0,0,0,0,0,0,0,0,-0.0737138,-0.0376002,0.0737261,0.0367087,1,1,1,1
1930,1876,1,1,1,0,0.0081,0.05248,0.00524,0,0,0,0,0,0,0,0,0,0,0,0,-0.144313,-0.0583165,0.144468,0.052797,1,1,1,1
1931,1623,1,1,1,0,0.02438,0.04083,0.00971,0,0,0,0,0,0,0,0,0,0,0,0,-0.213777,-0.180503,0.215297,0.171063,1,1,1,1
1932,897,1,1,1,0,0.01901,0.03388,0.00697,0,0,0,0,0,0,0,0,0,0,0,0,-0.00206958,0.118479,0.00230406,-0.126548,1,1,1,1
1932,1931,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110678,-0.152179,0.11068,0.152203,1,1,1,1
1933,1847,1,1,1,0,0.00471,0.0138,0.00176,0,0,0,0,0,0,0,0,0,0,0,0,0.147971,0.0567489,-0.147874,-0.0586289,1,1,1,1
1934,1192,1,1,1,0,0.00975,0.03083,0.00335,0,0,0,0,0,0,0,0,0,0,0,0,-0.18298,-0.0715703,0.183284,0.0683944,1,1,1,1
1934,1933,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165603,0.05677,-0.165601,-0.0567493,1,1,1,1
1937,1188,1,1,1,0,0.00504,0.01562,0.00173,0,0,0,0,0,0,0,0,0,0,0,0,0.233219,-0.0797812,-0.232975,0.0783709,1,1,1,1
1937,1935,1,1,1,0,0.00521,0.00884,0.00089,0,0,0,0,0,0,0,0,0,0,0,0,0.0515282,0.023209,-0.0515148,-0.0243002,1,1,1,1
1938,1189,1,1,1,0,0.00504,0.01562,0.00173,0,0,0,0,0,0,0,0,0,0,0,0,0.286261,-0.110126,-0.285883,0.109134,1,1,1,1
1938,1936,1,1,1,0,0.00521,0.00884,0.00089,0,0,0,0,0,0,0,0,0,0,0,0,0.0901719,0.0473619,-0.0901285,-0.0484004,1,1,1,1
1939,1401,1,1,1,0,0.00504,0.01554,0.00179,0,0,0,0,0,0,0,0,0,0,0,0,-0.486803,-0.0611068,0.487785,0.0619197,1,1,1,1
1940,1939,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.370015,0.00488691,0.370024,-0.00479483,1,1,1,1
1941,1511,1,1,1,0,0.01587,0.04314,0.00429,0,0,0,0,0,0,0,0,0,0,0,0,-0.175659,-0.195622,0.176549,0.192781,1,1,1,1
1942,1941,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103066,-0.174894,0.103069,0.174922,1,1,1,1
1943,1242,1,1,1,0,0.00182,0.00529,0.00071,0,0,0,0,0,0,0,0,0,0,0,0,0.833271,0.100502,-0.83221,-0.0982719,1,1,1,1
1943,1496,1,1,1,0,0.0057,0.01479,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,-0.232201,-0.0613876,0.232473,0.0602776,1,1,1,1
1943,1554,1,1,1,0,0.03174,0.08347,0.00816,0,0,0,0,0,0,0,0,0,0,0,0,-0.131811,-0.0453085,0.13231,0.036704,1,1,1,1
1943,1808,1,1,1,0,0.00231,0.00744,0.00077,0,0,0,0,0,0,0,0,0,0,0,0,-0.512575,-0.0086047,0.513078,0.00929255,1,1,1,1
1944,1543,1,1,1,0,8.00E-05,0.00025,2.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.22839,-0.0187086,-0.228387,0.018695,1,1,1,1
