tap_bus,z_bus,area,zone,circuit,type,R,X,B,Line_Q1,Line_Q2,Line_Q3,control_bus,side,transformer_final_turns_ratio,transformer_final_angle,Min_tap,Max_tap,step_size,Min_volt,Max_volt,M_P_TLPF,M_Q_TLPF,M_P_TLPF_reversed,M_Q_TLPF_reversed,limit,ioff,joff
141,142,1,1,1,0,0.005648,0.039679,0.067434,0,0,0,0,0,0,0,0,0,0,0,0,-1.35009,-0.06706,1.36047,0.00502,1563.612061,0,0
143,51,1,1,1,0,0.000428,0.002533,0.003746,0,0,0,0,0,0,0,0,0,0,0,0,0.51034,-0.13879,-0.51022,0.13203,910.400024,0,0
143,51,1,1,1,0,0.000431,0.00265,0.003481,0,0,0,0,0,0,0,0,0,0,0,0,0.48906,-0.12968,-0.48895,0.12342,910.400024,0,0
105,144,1,1,1,0,0.001194,0.017825,1.040935,0,0,0,0,0,0,0,0,0,0,0,0,-1.44988,1.36581,1.45236,-0.91007,3641.600098,0,0
105,144,1,1,1,0,0.001165,0.017839,1.049157,0,0,0,0,0,0,0,0,0,0,0,0,-1.44866,1.3551,1.45107,-0.91619,3641.600098,0,0
35,145,1,1,1,0,0.00569,0.032225,0.036095,0,0,0,0,0,0,0,0,0,0,0,0,0.00044,-0.08413,-0.00043,0.01173,910.400024,0,0
35,146,1,1,1,0,0.005466,0.03235,0.035289,0,0,0,0,0,0,0,0,0,0,0,0,0.00035,-0.0822,-0.00034,0.01142,910.400024,0,0
147,148,1,1,1,0,0.000338,0.001584,0.001454,0,0,0,0,0,0,0,0,0,0,0,0,-0.07723,0.02148,0.07723,-0.0244,781.80603,0,0
132,139,1,1,1,0,0.000543,0.004943,0.00843,0,0,0,0,0,0,0,0,0,0,0,0,-0.92584,-0.05902,0.92631,0.04639,2091.600098,0,0
132,139,1,1,1,0,0.000529,0.004936,0.008505,0,0,0,0,0,0,0,0,0,0,0,0,-0.92721,-0.06164,0.92767,0.04887,2091.600098,0,0
1,149,1,1,1,0,0.000885,0.012727,0.721233,0,0,0,0,0,0,0,0,0,0,0,0,-1.2278,0.2583,1.22997,0.60814,3641.600098,0,0
1,149,1,1,1,0,0.00086,0.012727,0.711021,0,0,0,0,0,0,0,0,0,0,0,0,-1.22997,0.26638,1.23207,0.62067,3641.600098,0,0
83,150,1,1,1,0,0.002071,0.011844,0.017981,0,0,0,0,0,0,0,0,0,0,0,0,-0.05419,-0.20417,0.05427,0.16857,910.400024,0,0
1,28,1,1,1,0,0.001693,0.020206,1.191482,0,0,0,0,0,0,0,0,0,0,0,0,3.48521,-1.00789,-3.46498,1.70951,3641.600098,0,0
94,151,1,1,1,0,0.001237,0.021498,1.227832,0,0,0,0,0,0,0,0,0,0,0,0,1.73443,-0.94461,-1.7307,1.96011,3641.600098,0,0
152,153,1,1,1,0,0.005044,0.021804,0.021984,0,0,0,0,0,0,0,0,0,0,0,0,-0.14836,-0.06804,0.14848,0.02531,781.80603,0,0
83,154,1,1,1,0,0.000134,0.000522,0.004309,0,0,0,0,0,0,0,0,0,0,0,0,0.00814,-0.00358,-0.00814,-0.00504,910.400024,0,0
155,137,1,1,1,0,0.000189,0.000945,0.000606,0,0,0,0,0,0,0,0,0,0,0,0,-0.49024,-0.00924,0.49029,0.00826,1563.599976,0,0
124,156,1,1,1,0,0.000274,0.005475,0.340039,0,0,0,0,0,0,0,0,0,0,0,0,5.51571,-0.46344,-5.50742,-0.05444,4183.200195,0,0
124,156,1,1,1,0,0.000337,0.005475,0.328132,0,0,0,0,0,0,0,0,0,0,0,0,5.51045,-0.51438,-5.50027,0.02022,4183.288086,0,0
157,74,1,1,1,0,0.000465,0.005607,0.011536,0,0,0,0,0,0,0,0,0,0,0,0,1.66945,-0.62489,-1.66797,0.61978,2430.800049,0,0
157,74,1,1,1,0,0.000457,0.005639,0.011686,0,0,0,0,0,0,0,0,0,0,0,0,1.66133,-0.61866,-1.65989,0.61316,2430.800049,0,0
158,159,1,1,1,0,0.00129,0.011627,0.022906,0,0,0,0,0,0,0,0,0,0,0,0,0.69682,-0.14073,-0.69618,0.1004,2091.644043,0,0
158,159,1,1,1,0,0.001297,0.011319,0.022732,0,0,0,0,0,0,0,0,0,0,0,0,0.71507,-0.14631,-0.71439,0.10648,2091.644043,0,0
1,113,1,1,1,0,0.00041,0.006475,0.381582,0,0,0,0,0,0,0,0,0,0,0,0,0.88129,-0.33912,-0.88098,-0.43423,3641.600098,0,0
160,87,1,1,1,0,0.00055,0.00494,0.00779,0,0,0,0,0,0,0,0,0,0,0,0,1.64756,-0.05788,-1.64607,0.05551,1820.800049,0,0
160,87,1,1,1,0,0.000543,0.004947,0.00775,0,0,0,0,0,0,0,0,0,0,0,0,1.64543,-0.05501,-1.64397,0.0527,1820.800049,0,0
35,161,1,1,1,0,0.002367,0.023894,0.048071,0,0,0,0,0,0,0,0,0,0,0,0,-0.50169,-0.17956,0.50232,0.08917,2091.600098,0,0
35,161,1,1,1,0,0.002357,0.023885,0.04636,0,0,0,0,0,0,0,0,0,0,0,0,-0.50186,-0.17808,0.50249,0.09114,2091.600098,0,0
71,160,1,1,1,0,0.001182,0.009282,0.016411,0,0,0,0,0,0,0,0,0,0,0,0,-0.68177,-0.02557,0.68232,-0.00318,1820.800049,0,0
71,160,1,1,1,0,0.001174,0.009276,0.016785,0,0,0,0,0,0,0,0,0,0,0,0,-0.68225,-0.02651,0.6828,-0.00299,1820.800049,0,0
34,147,1,1,1,0,0.006495,0.049202,0.084323,0,0,0,0,0,0,0,0,0,0,0,0,-0.99545,-0.299,1.0024,0.18481,1820.800049,0,0
162,65,1,1,1,0,0.001134,0.006268,0.00634,0,0,0,0,0,0,0,0,0,0,0,0,0.127,-0.01276,-0.12698,0.00021,910.400024,0,0
163,164,1,1,1,0,0.000352,0.002664,0.004404,0,0,0,0,0,0,0,0,0,0,0,0,0.06896,0.01178,-0.06895,-0.02058,1820.800049,0,0
165,145,1,1,1,0,0.001271,0.005398,0.005681,0,0,0,0,0,0,0,0,0,0,0,0,-0.00025,0.00014,0.00025,-0.01156,781.799988,0,0
166,146,1,1,1,0,0.001279,0.005463,0.005506,0,0,0,0,0,0,0,0,0,0,0,0,-0.00017,0.00017,0.00017,-0.01124,781.799988,0,0
159,79,1,1,1,0,0.001246,0.007526,0.013563,0,0,0,0,0,0,0,0,0,0,0,0,0.45745,0.01435,-0.45719,-0.04007,1563.599976,0,0
159,79,1,1,1,0,0.001285,0.007891,0.013853,0,0,0,0,0,0,0,0,0,0,0,0,0.43641,0.01391,-0.43616,-0.04029,1563.599976,0,0
167,168,1,1,1,0,0.000699,0.003088,0.002973,0,0,0,0,0,0,0,0,0,0,0,0,-0.50823,-0.00719,0.50841,0.00208,781.799988,0,0
169,156,1,1,1,0,0.00029,0.003037,0.165693,0,0,0,0,0,0,0,0,0,0,0,0,2.50116,0.21014,-2.49932,-0.52446,3127.199951,0,0
170,171,1,1,1,0,0.003928,0.022512,0.027574,0,0,0,0,0,0,0,0,0,0,0,0,-0.59731,0.0223,0.59876,-0.06787,1820.800049,0,0
90,172,1,1,1,0,0.00195,0.01068,0.010823,0,0,0,0,0,0,0,0,0,0,0,0,0.80489,-0.11653,-0.80365,0.10089,910.400024,0,0
155,173,1,1,1,0,0.001376,0.007628,0.054383,0,0,0,0,0,0,0,0,0,0,0,0,-0.51494,0.03908,0.51532,-0.14543,1045.822021,0,0
130,171,1,1,1,0,0.004902,0.013285,0.024667,0,0,0,0,0,0,0,0,0,0,0,0,-0.59688,-0.07984,0.59869,0.03669,910.400024,0,0
170,171,1,1,1,0,0.004068,0.021305,0.023972,0,0,0,0,0,0,0,0,0,0,0,0,-0.62842,0.03846,0.63008,-0.07658,781.80603,0,0
170,171,1,1,1,0,0.003728,0.022411,0.028304,0,0,0,0,0,0,0,0,0,0,0,0,-0.6012,0.01712,0.60259,-0.06406,910.400024,0,0
174,143,1,1,1,0,0.001686,0.013488,0.024534,0,0,0,0,0,0,0,0,0,0,0,0,-0.29147,0.16483,0.29168,-0.21219,1820.800049,0,0
174,143,1,1,1,0,0.001711,0.013519,0.024359,0,0,0,0,0,0,0,0,0,0,0,0,-0.29045,0.16498,0.29066,-0.212,1820.800049,0,0
175,171,1,1,1,0,0.000373,0.00313,0.00627,0,0,0,0,0,0,0,0,0,0,0,0,-1.41066,-0.39576,1.41148,0.39039,1820.800049,0,0
1,28,1,1,1,0,0.00152,0.019908,1.137506,0,0,0,0,0,0,0,0,0,0,0,0,3.53773,-0.92338,-3.519,1.73824,3641.600098,0,0
130,171,1,1,1,0,0.005072,0.013125,0.027574,0,0,0,0,0,0,0,0,0,0,0,0,-0.60149,-0.07383,0.6034,0.02502,910.400024,0,0
176,177,1,1,1,0,0.000699,0.005459,0.009062,0,0,0,0,0,0,0,0,0,0,0,0,-0.14766,0.07499,0.14768,-0.09286,1820.800049,0,0
69,178,1,1,1,0,0.002285,0.012221,0.012376,0,0,0,0,0,0,0,0,0,0,0,0,-0.76908,0.2681,0.77064,-0.28394,910.400024,0,0
179,105,1,1,1,0,0.000263,0.002982,0.156519,0,0,0,0,0,0,0,0,0,0,0,0,1.30346,-0.37369,-1.30301,0.06023,3127.288086,0,0
176,177,1,1,1,0,0.000699,0.00551,0.009062,0,0,0,0,0,0,0,0,0,0,0,0,-0.14641,0.07406,0.14643,-0.09193,1820.800049,0,0
155,180,1,1,1,0,0.001347,0.007429,0.008055,0,0,0,0,0,0,0,0,0,0,0,0,-0.21741,-0.1378,0.2175,0.12219,910.400024,0,0
181,182,1,1,1,0,0.003195,0.010698,0.010097,0,0,0,0,0,0,0,0,0,0,0,0,0.27114,0.06455,-0.27089,-0.08358,910.400024,0,0
175,171,1,1,1,0,0.000362,0.003115,0.006354,0,0,0,0,0,0,0,0,0,0,0,0,-1.41679,-0.40197,1.4176,0.39648,1820.800049,0,0
183,184,1,1,1,0,0.004513,0.024888,0.024409,0,0,0,0,0,0,0,0,0,0,0,0,0.44404,0.02269,-0.44313,-0.06575,910.400024,0,0
161,185,1,1,1,0,0.000902,0.007027,0.012487,0,0,0,0,0,0,0,0,0,0,0,0,-0.32766,-0.08157,0.32776,0.05708,1820.800049,0,0
186,187,1,1,1,0,0.003209,0.022353,0.016777,0,0,0,0,0,0,0,0,0,0,0,0,-0.29308,-0.06219,0.29337,0.03083,910.400024,0,0
106,188,1,1,1,0,0.000543,0.012673,0.793326,0,0,0,0,0,0,0,0,0,0,0,0,5.00315,1.29265,-4.98966,-0.27948,4861.600098,0,0
106,188,1,1,1,0,0.000542,0.012699,0.802414,0,0,0,0,0,0,0,0,0,0,0,0,4.99295,1.28496,-4.97955,-0.29082,4861.600098,0,0
189,187,1,1,1,0,0.000391,0.003529,0.006774,0,0,0,0,0,0,0,0,0,0,0,0,0.85281,0.01956,-0.85252,-0.03048,2091.644043,0,0
190,82,1,1,1,0,0.003919,0.031985,0.055255,0,0,0,0,0,0,0,0,0,0,0,0,-1.27227,-0.20906,1.27877,0.15157,1820.800049,0,0
191,192,1,1,1,0,0.002291,0.01859,0.032548,0,0,0,0,0,0,0,0,0,0,0,0,0.2899,-0.20218,-0.28963,0.14117,1820.800049,0,0
189,187,1,1,1,0,0.000372,0.003534,0.006628,0,0,0,0,0,0,0,0,0,0,0,0,0.85193,0.02433,-0.85165,-0.03496,2091.639893,0,0
142,193,1,1,1,0,0.001421,0.009397,0.016087,0,0,0,0,0,0,0,0,0,0,0,0,-0.66211,0.1684,0.66277,-0.19648,1563.599976,0,0
17,194,1,1,1,0,0.000642,0.008128,0.49089,0,0,0,0,0,0,0,0,0,0,0,0,2.12183,0.17984,-2.11867,-1.1215,3641.600098,0,0
195,196,1,1,1,0,0.011091,0.063987,0.062921,0,0,0,0,0,0,0,0,0,0,0,0,-0.39461,0.14278,0.39676,-0.25775,910.400024,0,0
195,196,1,1,1,0,0.011197,0.064474,0.063801,0,0,0,0,0,0,0,0,0,0,0,0,-0.39154,0.14044,0.39368,-0.25728,910.400024,0,0
75,196,1,1,1,0,0.001838,0.010247,0.011179,0,0,0,0,0,0,0,0,0,0,0,0,0.09404,-0.153,-0.09399,0.13088,910.400024,0,0
75,196,1,1,1,0,0.00184,0.010274,0.011071,0,0,0,0,0,0,0,0,0,0,0,0,0.09384,-0.1525,-0.09378,0.1306,910.400024,0,0
187,176,1,1,1,0,0.002158,0.016628,0.019667,0,0,0,0,0,0,0,0,0,0,0,0,0.29088,-0.03496,-0.2907,-0.00277,910.400024,0,0
186,187,1,1,1,0,0.002595,0.022353,0.020722,0,0,0,0,0,0,0,0,0,0,0,0,-0.29277,-0.07419,0.293,0.03501,910.400024,0,0
197,193,1,1,1,0,0.001918,0.012325,0.022328,0,0,0,0,0,0,0,0,0,0,0,0,1.22123,-0.5513,-1.21783,0.5283,1563.599976,0,0
196,139,1,1,1,0,0.001754,0.015205,0.024094,0,0,0,0,0,0,0,0,0,0,0,0,-0.7667,0.15033,0.76779,-0.18929,1820.800049,0,0
196,139,1,1,1,0,0.00176,0.015185,0.023305,0,0,0,0,0,0,0,0,0,0,0,0,-0.76755,0.15173,0.76864,-0.1891,1820.800049,0,0
198,171,1,1,1,0,0.001517,0.017604,0.033454,0,0,0,0,0,0,0,0,0,0,0,0,-0.26979,-0.0447,0.2699,-0.01939,2430.800049,0,0
198,171,1,1,1,0,0.001523,0.017649,0.033205,0,0,0,0,0,0,0,0,0,0,0,0,-0.26909,-0.0444,0.26921,-0.0192,2430.800049,0,0
140,109,1,1,1,0,0.003806,0.021681,0.024227,0,0,0,0,0,0,0,0,0,0,0,0,0.45496,0.01903,-0.45417,-0.06311,910.400024,0,0
199,132,1,1,1,0,0.004147,0.024405,0.027233,0,0,0,0,0,0,0,0,0,0,0,0,0.05018,-0.17588,-0.05008,0.12221,910.400024,0,0
200,160,1,1,1,0,0.003252,0.021378,0.03514,0,0,0,0,0,0,0,0,0,0,0,0,1.4974,-0.15436,-1.49014,0.13113,1563.599976,0,0
197,114,1,1,1,0,0.000908,0.00518,0.008436,0,0,0,0,0,0,0,0,0,0,0,0,-1.26489,0.31533,1.26643,-0.32335,1563.599976,0,0
142,201,1,1,1,0,0.00517,0.030011,0.027491,0,0,0,0,0,0,0,0,0,0,0,0,0.22543,-0.09137,-0.22515,0.03744,910.400024,0,0
132,199,1,1,1,0,0.004783,0.027618,0.029318,0,0,0,0,0,0,0,0,0,0,0,0,-0.04381,0.1028,0.04391,-0.1607,910.400024,0,0
202,131,1,1,1,0,0.000081,0.000391,0.000364,0,0,0,0,0,0,0,0,0,0,0,0,0.14166,0.01861,-0.14165,-0.01933,781.799988,0,0
93,171,1,1,1,0,0.006521,0.037219,0.038877,0,0,0,0,0,0,0,0,0,0,0,0,0.0244,-0.0967,-0.02437,0.02096,910.400024,0,0
203,93,1,1,1,0,0.000314,0.001739,0.001853,0,0,0,0,0,0,0,0,0,0,0,0,0.27568,0.29039,-0.27562,-0.29371,910.400024,0,0
204,205,1,1,1,0,0.00104,0.007899,0.01495,0,0,0,0,0,0,0,0,0,0,0,0,-0.47068,-0.03674,0.47092,0.0095,1820.800049,0,0
206,70,1,1,1,0,0.001458,0.006313,0.064341,0,0,0,0,0,0,0,0,0,0,0,0,0.21761,-0.03616,-0.21754,-0.09376,781.80603,0,0
85,207,1,1,1,0,0.002968,0.019395,0.030164,0,0,0,0,0,0,0,0,0,0,0,0,-0.52094,0.07084,0.52178,-0.12547,1563.612061,0,0
208,207,1,1,1,0,0.001901,0.011739,0.010646,0,0,0,0,0,0,0,0,0,0,0,0,-0.00014,0.00007,0.00014,-0.02127,910.400024,0,0
186,209,1,1,1,0,0.001137,0.012117,0.067115,0,0,0,0,0,0,0,0,0,0,0,0,-1.04126,-0.0021,1.04251,-0.11779,1215.384033,0,0
186,209,1,1,1,0,0.001124,0.012136,0.070263,0,0,0,0,0,0,0,0,0,0,0,0,-1.03983,-0.00657,1.04106,-0.11958,1215.384033,0,0
209,177,1,1,1,0,0.001059,0.011946,0.047207,0,0,0,0,0,0,0,0,0,0,0,0,0.8501,-0.18321,-0.84931,0.09834,2430.800049,0,0
209,177,1,1,1,0,0.00103,0.011873,0.037183,0,0,0,0,0,0,0,0,0,0,0,0,0.85574,-0.1725,-0.85497,0.1076,2430.800049,0,0
27,194,1,1,1,0,0.00026,0.00443,0.230343,0,0,0,0,0,0,0,0,0,0,0,0,1.5886,0.07522,-1.58792,-0.52196,3641.600098,0,0
210,211,1,1,1,0,0.004472,0.031023,0.058818,0,0,0,0,0,0,0,0,0,0,0,0,-0.53337,0.06645,0.53472,-0.17387,1820.800049,0,0
210,211,1,1,1,0,0.00399,0.030898,0.059308,0,0,0,0,0,0,0,0,0,0,0,0,-0.53839,0.0588,0.53961,-0.16713,1820.800049,0,0
174,212,1,1,1,0,0.002536,0.019992,0.04445,0,0,0,0,0,0,0,0,0,0,0,0,-0.04079,-0.08961,0.0408,0.00065,1820.800049,0,0
174,212,1,1,1,0,0.002484,0.020015,0.042208,0,0,0,0,0,0,0,0,0,0,0,0,-0.04063,-0.08744,0.04064,0.00297,1820.800049,0,0
213,143,1,1,1,0,0.005234,0.028299,0.027964,0,0,0,0,0,0,0,0,0,0,0,0,-0.87912,0.06237,0.88324,-0.09569,910.400024,0,0
213,143,1,1,1,0,0.0049,0.027251,0.025323,0,0,0,0,0,0,0,0,0,0,0,0,-0.91419,0.06397,0.91836,-0.09113,910.400024,0,0
214,185,1,1,1,0,0.001573,0.008341,0.008272,0,0,0,0,0,0,0,0,0,0,0,0,-0.097,0.01473,0.09701,-0.0314,910.400024,0,0
53,216,1,1,1,0,0.002044,0.011861,0.011435,0,0,0,0,0,0,0,0,0,0,0,0,-0.40436,0.01815,0.40469,-0.03931,910.400024,0,0
161,214,1,1,1,0,0.001543,0.012157,0.022649,0,0,0,0,0,0,0,0,0,0,0,0,-0.12141,-0.07505,0.12144,0.02942,1820.800049,0,0
111,217,1,1,1,0,0.004026,0.020473,0.019822,0,0,0,0,0,0,0,0,0,0,0,0,-0.1326,0.03163,0.13269,-0.07077,910.400024,0,0
111,217,1,1,1,0,0.004026,0.020473,0.019822,0,0,0,0,0,0,0,0,0,0,0,0,-0.1326,0.03163,0.13269,-0.07077,910.400024,0,0
190,211,1,1,1,0,0.000468,0.004498,0.008081,0,0,0,0,0,0,0,0,0,0,0,0,0.67164,-0.26632,-0.67139,0.25266,2091.600098,0,0
190,211,1,1,1,0,0.000469,0.004497,0.008073,0,0,0,0,0,0,0,0,0,0,0,0,0.67179,-0.26653,-0.67155,0.25289,2091.600098,0,0
218,125,1,1,1,0,0.003491,0.030199,0.035721,0,0,0,0,0,0,0,0,0,0,0,0,0.01004,-0.08032,-0.01003,0.00825,1820.800049,0,0
219,35,1,1,1,0,0.000887,0.008698,0.014974,0,0,0,0,0,0,0,0,0,0,0,0,-0.24903,-0.16808,0.24911,0.13885,2091.644043,0,0
219,35,1,1,1,0,0.000892,0.008798,0.015431,0,0,0,0,0,0,0,0,0,0,0,0,-0.24613,-0.16692,0.2462,0.13677,2091.644043,0,0
210,100,1,1,1,0,0.001182,0.006766,0.013272,0,0,0,0,0,0,0,0,0,0,0,0,0.2394,-0.10224,-0.23933,0.07629,1563.599976,0,0
210,100,1,1,1,0,0.001202,0.006771,0.012882,0,0,0,0,0,0,0,0,0,0,0,0,0.23888,-0.10241,-0.2388,0.07724,1563.599976,0,0
220,212,1,1,1,0,0.007697,0.041506,0.04141,0,0,0,0,0,0,0,0,0,0,0,0,0.21066,-0.02203,-0.21031,-0.05936,910.400024,0,0
221,222,1,1,1,0,0.001413,0.006636,0.007175,0,0,0,0,0,0,0,0,0,0,0,0,0.16918,0.0612,-0.16914,-0.07499,781.799988,0,0
93,223,1,1,1,0,0.001852,0.016129,0.025016,0,0,0,0,0,0,0,0,0,0,0,0,-2.03424,-0.16949,2.04215,0.18931,1820.800049,0,0
224,193,1,1,1,0,0.001681,0.009302,0.009717,0,0,0,0,0,0,0,0,0,0,0,0,-0.04329,-0.01177,0.0433,-0.00781,910.400024,0,0
50,212,1,1,1,0,0.004921,0.026664,0.022532,0,0,0,0,0,0,0,0,0,0,0,0,0.05028,-0.1287,-0.05022,0.08401,910.400024,0,0
128,193,1,1,1,0,0.001526,0.008388,0.015638,0,0,0,0,0,0,0,0,0,0,0,0,0.77971,-0.11454,-0.77877,0.08813,1563.599976,0,0
220,212,1,1,1,0,0.00778,0.041791,0.043453,0,0,0,0,0,0,0,0,0,0,0,0,0.20921,-0.02437,-0.20887,-0.06113,910.400024,0,0
50,212,1,1,1,0,0.005081,0.028116,0.023496,0,0,0,0,0,0,0,0,0,0,0,0,0.04809,-0.12406,-0.04803,0.07743,910.400024,0,0
225,104,1,1,1,0,0.000974,0.005675,0.035381,0,0,0,0,0,0,0,0,0,0,0,0,1.1773,0.198,-1.17591,-0.26123,1820.800049,0,0
226,225,1,1,1,0,0.003864,0.021528,0.014417,0,0,0,0,0,0,0,0,0,0,0,0,0.33279,0.05876,-0.33235,-0.08551,910.400024,0,0
226,225,1,1,1,0,0.003836,0.021506,0.01288,0,0,0,0,0,0,0,0,0,0,0,0,0.33312,0.06078,-0.33268,-0.08442,910.400024,0,0
130,93,1,1,1,0,0.004855,0.027289,0.033296,0,0,0,0,0,0,0,0,0,0,0,0,-0.32738,-0.03379,0.32791,-0.02794,910.400024,0,0
227,228,1,1,1,0,0.001189,0.017919,1.033459,0,0,0,0,0,0,0,0,0,0,0,0,-5.46089,2.73406,5.4972,-1.37967,3641.600098,0,0
227,228,1,1,1,0,0.001168,0.018616,1.012548,0,0,0,0,0,0,0,0,0,0,0,0,-5.26089,2.70245,5.29394,-1.32652,3641.600098,0,0
227,228,1,1,1,0,0.001167,0.01826,1.031978,0,0,0,0,0,0,0,0,0,0,0,0,-5.36212,3.27997,5.39644,-1.35842,3641.600098,0,0
227,228,1,1,1,0,0.001189,0.01828,1.026568,0,0,0,0,0,0,0,0,0,0,0,0,-5.35478,2.71622,5.38967,-1.35876,3641.600098,0,0
85,77,1,1,1,0,0.002102,0.015841,0.025389,0,0,0,0,0,0,0,0,0,0,0,0,-0.28857,-0.11043,0.28876,0.06116,1820.800049,0,0
229,230,1,1,1,0,0.003425,0.028008,0.051053,0,0,0,0,0,0,0,0,0,0,0,0,-0.20203,-0.14603,0.2022,0.04486,1820.800049,0,0
231,232,1,1,1,0,0.002659,0.013758,0.013687,0,0,0,0,0,0,0,0,0,0,0,0,-0.48916,0.10481,0.48984,-0.12862,910.400024,0,0
143,233,1,1,1,0,0.004064,0.023043,0.022034,0,0,0,0,0,0,0,0,0,0,0,0,0.56082,-0.02462,-0.55954,-0.01192,910.400024,0,0
143,233,1,1,1,0,0.004268,0.023746,0.02269,0,0,0,0,0,0,0,0,0,0,0,0,0.5439,-0.02697,-0.54263,-0.01111,910.400024,0,0
234,235,1,1,1,0,0.009122,0.048994,0.04651,0,0,0,0,0,0,0,0,0,0,0,0,-0.35287,0.10193,0.35419,-0.18874,910.400024,0,0
85,231,1,1,1,0,0.007008,0.038337,0.036484,0,0,0,0,0,0,0,0,0,0,0,0,-0.48732,0.0413,0.48903,-0.1047,910.400024,0,0
236,234,1,1,1,0,0.009872,0.054599,0.052282,0,0,0,0,0,0,0,0,0,0,0,0,-0.02398,-0.04383,0.02398,-0.06212,910.400024,0,0
234,235,1,1,1,0,0.008513,0.048012,0.046261,0,0,0,0,0,0,0,0,0,0,0,0,-0.36194,0.10237,0.36323,-0.1885,910.400024,0,0
237,167,1,1,1,0,0.005354,0.027418,0.048104,0,0,0,0,0,0,0,0,0,0,0,0,0.01779,0.017,-0.01777,-0.11279,1563.599976,0,0
237,167,1,1,1,0,0.004293,0.027447,0.047949,0,0,0,0,0,0,0,0,0,0,0,0,0.01541,0.01814,-0.01539,-0.11362,1563.599976,0,0
238,134,1,1,1,0,0.001833,0.010373,0.019443,0,0,0,0,0,0,0,0,0,0,0,0,0.25652,0.22921,-0.25628,-0.26575,1563.609985,0,0
238,134,1,1,1,0,0.001789,0.01033,0.019235,0,0,0,0,0,0,0,0,0,0,0,0,0.25689,0.23148,-0.25665,-0.2676,1563.609985,0,0
239,240,1,1,1,0,0.001732,0.007382,0.009323,0,0,0,0,0,0,0,0,0,0,0,0,0.12862,-0.03237,-0.12859,0.01383,910.400024,0,0
71,140,1,1,1,0,0.001947,0.015827,0.019551,0,0,0,0,0,0,0,0,0,0,0,0,0.77366,-0.10247,-0.77249,0.07268,1820.800049,0,0
71,140,1,1,1,0,0.002552,0.016994,0.018953,0,0,0,0,0,0,0,0,0,0,0,0,0.71565,-0.11502,-0.71433,0.08571,1563.599976,0,0
241,113,1,1,1,0,0.000392,0.0055,0.309922,0,0,0,0,0,0,0,0,0,0,0,0,2.06479,-0.78918,-2.06306,0.18293,3641.600098,0,0
241,188,1,1,1,0,0.000152,0.002195,0.142109,0,0,0,0,0,0,0,0,0,0,0,0,-2.79878,0.35911,2.8,-0.63005,4183.288086,0,0
241,113,1,1,1,0,0.00039,0.005506,0.325457,0,0,0,0,0,0,0,0,0,0,0,0,2.06273,-0.80359,-2.06101,0.16571,3641.600098,0,0
241,188,1,1,1,0,0.000151,0.002208,0.140854,0,0,0,0,0,0,0,0,0,0,0,0,-2.78324,0.35528,2.78444,-0.62376,4183.290039,0,0
241,188,1,1,1,0,0.000141,0.002116,0.143883,0,0,0,0,0,0,0,0,0,0,0,0,-2.90534,0.36836,2.90655,-0.64223,4183.290039,0,0
242,3,1,1,1,0,0.000481,0.007654,0.427742,0,0,0,0,0,0,0,0,0,0,0,0,3.8466,-0.45307,-3.83959,-0.30227,4183.288086,0,0
243,227,1,1,1,0,0.000501,0.005877,0.607684,0,0,0,0,0,0,0,0,0,0,0,0,-6.36037,2.59943,6.38094,-1.27926,4690.838867,0,0
243,227,1,1,1,0,0.000496,0.005894,0.614565,0,0,0,0,0,0,0,0,0,0,0,0,-6.34315,2.58227,6.36337,-1.2766,4690.838867,0,0
244,93,1,1,1,0,0.000662,0.005141,0.009217,0,0,0,0,0,0,0,0,0,0,0,0,-3.10763,-1.27906,3.11544,1.32184,1820.800049,0,0
200,245,1,1,1,0,0.001527,0.009649,0.0172,0,0,0,0,0,0,0,0,0,0,0,0,1.25226,-0.11488,-1.24987,0.09518,1563.599976,0,0
160,245,1,1,1,0,0.003331,0.021221,0.037743,0,0,0,0,0,0,0,0,0,0,0,0,-0.93244,0.07496,0.93535,-0.1325,1563.599976,0,0
246,228,1,1,1,0,0.000156,0.002202,0.130815,0,0,0,0,0,0,0,0,0,0,0,0,5.86493,3.12948,-5.85798,-3.29336,3641.600098,0,0
247,248,1,1,1,0,0.001702,0.031282,0.042905,0,0,0,0,0,0,0,0,0,0,0,0,-0.2834,0.06095,0.28355,-0.14284,2430.77002,0,0
249,61,1,1,1,0,0.002263,0.010662,0.012951,0,0,0,0,0,0,0,0,0,0,0,0,-0.48396,0.01757,0.48449,-0.04133,781.799988,0,0
192,250,1,1,1,0,0.000748,0.005804,0.010474,0,0,0,0,0,0,0,0,0,0,0,0,-0.00315,0.03282,0.00315,-0.05319,681.661987,0,0
192,250,1,1,1,0,0.000735,0.00579,0.010474,0,0,0,0,0,0,0,0,0,0,0,0,-0.00324,0.03294,0.00324,-0.0533,1820.800049,0,0
251,34,1,1,1,0,0.001299,0.007201,0.016617,0,0,0,0,0,0,0,0,0,0,0,0,-0.25219,-0.04741,0.25227,0.01565,1563.599976,0,0
128,249,1,1,1,0,0.006259,0.023289,0.024276,0,0,0,0,0,0,0,0,0,0,0,0,-0.37574,0.00602,0.37662,-0.05181,910.400024,0,0
252,253,1,1,1,0,0.000647,0.008308,0.116163,0,0,0,0,0,0,0,0,0,0,0,0,-0.85326,0.27014,0.85382,-0.50008,910.400024,0,0
