bus_id,bus_name,area,loss_zone,type,voltage,angle,load_P,load_Q,generation_p,generation_Q,base_kV,desired_volts,MAX_Q,Min_Q,G,B,control_bus_number,M_Vm,M_Va,M_P,M_Q,BRANCH_NUM,GEN_NUM,CP_NUM,LOAD_NUM
1022,19865,0,1,1,1.02518,-13.4142,0,0,0,0,110,115,0,0,0,0,0,117.895,0,0,0,2,0,0,0
1023,14830,0,1,1,1.02384,-13.4537,0,0,0,0,110,115,0,0,0,0,0,117.742,0,0,0,3,0,0,0
1024,19379,0,1,1,1.02675,-16.3249,0,0,0,0,110,115,0,0,0,0,0,118.077,0,0,0,3,0,0,0
1025,19362,0,1,1,1.03671,-14.4257,0,0,0,0,110,115,0,0,0,0,0,119.222,0,0,0,3,0,0,0
1026,19423,0,1,1,1.01273,-16.9296,0,0,0,0,110,115,0,0,0,0,0,116.464,0,0,0,3,0,0,0
1027,14942,0,1,1,0.998274,-15.1698,0.07867,-0.00184,0,0,110,115,0,0,0,0,0,0,0,7.8,0,1,0,0,1
1028,14941,0,1,1,0.998176,-15.1739,0.17488,0.04806,0,0,110,115,0,0,0,0,0,0,0,17.42,4.99,1,0,0,1
1029,19799,0,1,1,1.00316,-14.7675,0,-0.00562,0,0,110,115,0,0,0,0,0,0,0,0,0,1,0,0,2
1030,19944,0,1,1,1.01521,-17.7348,0,0,0,0,110,115,0,0,0,0,0,116.749,0,0,0,3,0,0,0
1031,19772,0,1,1,1.0018,-14.9545,0,0,0,0,110,115,0,0,0,0,0,115.207,0,0,0,3,0,0,0
1032,10723,0,1,1,1.01164,-14.4801,0.04953,-0.01032,0,0,110,115,0,0,0,0,0,116.338,0,4.74,-0.2,5,0,0,1
1033,19158,0,1,1,1.01029,-14.8284,0,0,0,0,110,115,0,0,0,0,0,116.184,0,0,0,3,0,0,0
1034,15841,0,1,1,1.02828,-14.4604,0.03536,-0.04864,0,0,110,115,0,0,0,0,0,118.252,0,2.93,0,3,0,0,2
1035,20068,0,1,1,1.02858,-14.4588,0,0,0,0,110,115,0,0,0,0,0,118.287,0,0,0,3,0,0,0
1036,11175,0,1,1,1.0283,-14.4517,0,0,0,0,110,115,0,0,0,0,0,118.255,0,0,0,6,0,0,1
1037,20044,0,1,1,1.01523,-14.6892,0.04956,0.01159,0,0,110,115,0,0,0,0,0,0,0,4.67,0,1,0,0,1
1038,17958,0,1,1,1.01143,-14.5343,0,0,0,0,110,115,0,0,0,0,0,116.314,0,0,0,3,0,0,0
1039,20143,0,1,1,1.0205,-13.4436,0.00784,-0.01154,0,0,110,115,0,0,0,0,0,117.358,0,0,-1.05,1,0,0,1
1040,19097,0,1,1,0.991764,-19.1417,0.06746,0.01778,0,0,35,35,0,0,0,0,0,0,0,5.78,1.79,1,0,0,1
1041,40136,0,1,1,0.996016,-18.6983,0,0,0,0,35,35,0,0,0,0,0,37.351,0,0,0,2,0,0,0
1042,19083,0,1,1,1.02399,-22.067,0.03655,0.01356,0,0,35,35,0,0,0,0,0,0,0,3.12,1.24,1,0,0,1
1043,19824,0,1,1,1.02921,-21.7572,0,0,0,0,35,35,0,0,0,0,0,0,0,0,0,3,0,0,0
1044,15767,0,1,1,1.02699,-18.386,0,0,0,0,35,35,0,0,0,0,0,38.512,0,0,0,4,0,0,0
1045,20152,0,1,1,1.02761,-18.4061,0.00221,-0.00758,0,0,35,35,0,0,0,0,0,38.535,0,0,0,1,0,0,2
1046,16321,0,1,1,0.978817,-16.6745,0.02232,-0.06293,0,0,35,35,0,0,0,0,0,36.706,0,2.47,-6.15,4,0,0,3
1047,20154,0,1,1,0.978418,-16.7507,0.01196,0.0007,0,0,35,35,0,0,0,0,0,36.691,0,1.62,0.2,1,0,0,2
1048,19746,0,1,1,0.958818,-14.9222,-0.00058,-0.01949,0,0,35,35,0,0,0,0,0,35.956,0,-0.34,-1.75,1,0,0,3
1049,20160,0,1,1,0.978782,-16.6771,0.048,0.01,0,0,35,35,0,0,0,0,0,36.704,0,5.95,1.32,1,0,0,2
1050,16340,0,1,1,1.01174,-19.7243,0.10324,0.00478,0,0,35,35,0,0,0,0,0,37.94,0,10.77,1.4,2,0,0,3
1051,20166,0,1,1,1.01166,-19.7274,0.07554,0.0401,0,0,35,35,0,0,0,0,0,37.937,0,9.4,5.54,1,0,0,2
1052,17621,0,1,1,1.03715,-21.0845,0.07959,0.03333,0,0,35,35,0,0,0,0,0,38.893,0,7.2,3.28,3,0,0,1
1053,19112,0,1,1,1.0292,-21.7574,0.00566,0.00113,0,0,35,35,0,0,0,0,0,0,0,0.04,0,1,0,0,2
1054,20086,0,1,1,1.0201,-12.7837,0,0,0,0,110,115,0,0,0,0,0,117.312,0,0,0,3,0,0,0
1055,15387,0,1,1,1.00606,-16.7428,0.00372,-0.00455,0,0,110,115,0,0,0,0,0,0,0,0,0,1,0,0,1
1056,40159,0,1,1,0.970083,-19.0758,0.07509,0.0206,0,0,35,35,0,0,0,0,0,0,0,7.31,2.06,1,0,0,1
1057,17886,0,1,1,0.971396,-18.9836,0.0077,-0.00277,0,0,35,35,0,0,0,0,0,36.427,0,0.48,-0.19,3,0,0,2
1058,16353,0,1,1,0.967612,-19.3683,0.0399,0.00937,0,0,35,35,0,0,0,0,0,36.285,0,3.6,0.85,3,0,0,2
1059,15351,0,1,1,0.96185,-19.7896,0.05881,0.01532,0,0,35,35,0,0,0,0,0,0,0,5.62,1.46,1,0,0,1
1060,20060,0,1,1,0.995938,-17.2132,0,0,0,0,110,115,0,0,0,0,0,114.533,0,0,0,3,0,0,0
1061,20148,0,1,1,1.01858,-13.3626,0.02464,-0.04556,0,0,110,115,0,0,0,0,0,117.136,0,2.22,-6.84,1,0,0,2
1062,20076,0,1,1,0.994466,-13.0518,0,0,0,0,110,115,0,0,0,0,0,114.364,0,0,0,2,0,0,0
1063,19800,0,1,1,1.02196,-14.8711,0,-0.03034,0,0,110,115,0,0,0,0,0,0,0,0,0,1,0,0,2
1064,20189,0,1,1,1.02031,-14.8453,0,0,0,0,110,115,0,0,0,0,0,117.336,0,0,0,4,0,0,0
1065,20227,0,1,1,1.02831,-14.4633,0,0,0,0,110,115,0,0,0,0,0,118.256,0,0,0,3,0,0,0
1066,20131,0,1,1,1.01531,-15.3943,0,0,0,0,110,115,0,0,0,0,0,116.76,0,0,0,3,0,0,0
1067,4194,0,1,1,0.962634,-18.1388,0.11284,0.01832,0,0,35,35,0,0,0,0.5612,0,36.099,0,10.82,1.75,5,0,6,7
1068,15871,0,1,1,0.962503,-18.1571,0.00312,0.0005,0,0,35,35,0,0,0,0,0,0,0,0,0,1,0,0,1
1069,15381,0,1,1,0.979373,-17.1351,-0.01824,-0.00673,0,0,35,35,0,0,0,0,0,0,0,-4.18,-1.24,1,0,0,2
1070,4373,0,1,1,0.977722,-17.2773,0,0,0,0,35,35,0,0,0,0.3606,0,36.665,0,0,0,2,0,3,1
1071,19801,0,1,1,1.01258,-16.976,0,-0.0017,0,0,110,115,0,0,0,0,0,0,0,0,0,2,0,0,1
1072,40149,0,1,1,0.98931,-17.8821,0.84987,0.34191,0,0,110,115,0,0,0,0,0,0,0,84.6,34.85,1,0,0,1
1073,15956,0,1,1,1.01248,-16.9947,0,0,0,0,110,115,0,0,0,0,0,0,0,0,0,2,0,0,0
1074,11125,0,1,1,1.02182,-15.2228,0.01059,-0.03207,0,0,110,115,0,0,0,0,0,117.509,0,1.26,-0.04,5,0,0,3
1075,20254,0,1,1,1.00318,-17.464,0,0,0,0,110,115,0,0,0,0,0,115.365,0,0,0,3,0,0,0
1076,17349,0,1,1,1.00203,-14.9673,0,0,0,0,110,115,0,0,0,0,0,115.233,0,0,0,3,0,0,0
1077,19802,0,1,1,1.00219,-14.9479,0,-0.00446,0,0,110,115,0,0,0,0,0,0,0,0,0,2,0,0,1
1078,9367,0,1,1,1.0171,-14.5475,0.139,-0.07651,0,0,110,115,0,0,0,0,0,116.967,0,13.44,-2.72,5,0,0,2
1079,20260,0,1,1,1.01712,-14.5715,0,0,0,0,110,115,0,0,0,0,0,116.969,0,0,0,3,0,0,0
1080,15987,0,1,1,1.02094,-15.4045,0,0,0,0,110,115,0,0,0,0,0,117.409,0,0,0,3,0,0,0
1081,20242,0,1,1,1.02843,-14.4551,0,0,0,0,110,115,0,0,0,0,0,118.269,0,0,0,3,0,0,0
1082,15108,0,1,1,1.02686,-13.7961,0,0,0,0,110,115,0,0,0,0,0,118.089,0,0,0,3,0,0,0
1083,20268,0,1,1,1.02701,-13.7839,0,0,0,0,110,115,0,0,0,0,0,118.106,0,0,0,3,0,0,0
1084,4878,0,1,1,1.01264,-14.5767,0,-0.10682,0,0,110,115,0,0,0,0,0,116.454,0,0,0,5,0,0,2
1085,15953,0,1,1,1.0212,-15.3202,0,0,0,0,110,115,0,0,0,0,0,117.438,0,0,0,3,0,0,0
1086,20168,0,1,1,0.933246,-21.3248,0.12354,0.04416,0,0,35,35,0,0,0,0,0,34.997,0,12.46,4.66,1,0,0,1
1087,39088,0,1,1,1.02828,-12.9353,0,-0.14385,0,0,110,115,0,0,0,0,0,118.252,0,0,0,3,0,0,2
1088,39013,0,1,1,1.11874,-12.4232,0,0,0,0,110,115,0,0,0,0,0,128.655,0,0,0,5,0,0,0
1089,39269,0,1,1,1.11876,-12.4011,-0.05581,0.01194,0,0,110,115,0,0,0,0,0,0,0,-7.46,1.76,1,0,0,1
1090,4981,0,1,1,0.97243,-18.3409,0,0,0,0,35,35,0,0,0,0.324,0,36.466,0,0,0,2,0,3,1
1091,18941,0,1,1,1.0153,-15.3816,0,0,0,0,110,115,0,0,0,0,0,116.759,0,0,0,3,0,0,0
1092,19804,0,1,1,1.01545,-15.3683,0,0,0,0,110,115,0,0,0,0,0,0,0,0,0,2,0,0,1
1093,19805,0,1,1,1.00364,-17.3603,0,0,0,0,110,115,0,0,0,0,0,0,0,0,0,3,0,0,0
1094,18980,0,1,1,0.983314,-21.4072,0,0,0,0,35,35,0,0,0,0,0,36.874,0,0,0,4,0,0,2
1095,19727,0,1,1,1.00337,-17.4042,0,0,0,0,110,115,0,0,0,0,0,115.388,0,0,0,3,0,0,0
1096,20146,0,1,1,1.00372,-17.3734,0.026,-0.01343,0,0,110,115,0,0,0,0,0,115.427,0,2.21,-1.68,1,0,0,1
1097,4091,0,1,1,1.03389,-12.1615,0.01509,-0.04384,0,0,110,115,0,0,0,0,0,118.897,0,1.05,-0.88,6,0,0,3
1098,39270,0,1,1,1.03413,-12.3965,0.0738,-0.01425,0,0,110,115,0,0,0,0,0,0,0,6.98,-1.92,1,0,0,1
1099,21220,0,1,1,0.970963,-21.5039,0.03818,0.00891,0,0,35,35,0,0,0,0,0,36.411,0,3.81,0.86,4,0,0,1
1100,21406,0,1,1,0.968213,-21.8092,0.07175,0.01773,0,0,35,35,0,0,0,0,0,0,0,0,0,1,0,0,1
1101,21290,0,1,1,0.990439,-20.7038,0,-0.00037,0,0,110,115,0,0,0,0,0,113.9,0,0,0,2,0,0,1
1102,20875,0,1,1,0.968058,-21.7888,-1.00E-05,-0.00012,0,0,35,35,0,0,0,0,0,0,0,0,0,1,0,0,1
1103,21260,0,1,1,0.967981,-21.7879,0,0,0,0,35,35,0,0,0,0,0,36.299,0,0,0,4,0,0,0
1104,20852,0,1,2,0.990139,-21.0876,-0.00072,0.00478,0,0,110,115,200,-50,0,0,0,113.866,0,0,0,1,1,0,1
1105,21245,0,1,1,0.989197,-21.0725,0,0,0,0,110,115,0,0,0,0,0,113.758,0,0,0,3,0,0,0
1106,40378,0,1,1,0.977572,-25.3401,0,0,0,0,35,35,0,0,0,0,0,36.659,0,0,0,4,0,0,0
1107,21378,0,1,1,0.976179,-25.5738,0.01292,0.00134,0,0,35,35,0,0,0,0,0,0,0,1.45,0.25,1,0,0,1
1108,21358,0,1,1,0.972655,-25.867,0.03117,0.00822,0,0,35,35,0,0,0,0,0,0,0,3.28,0.93,1,0,0,1
1109,21307,0,1,1,0.951512,-20.9872,0,-8.00E-05,0,0,35,35,0,0,0,0,0,0,0,0,0,2,0,0,1
1110,21036,0,1,1,0.933121,-23.5209,0.07644,0.01173,0,0,35,35,0,0,0,0,0,0,0,7.59,1.15,1,0,0,1
1111,40336,0,1,1,0.960128,-19.8918,0,0,0,0,35,35,0,0,0,0,0,36.005,0,0,0,3,0,0,0
1112,1344,0,1,1,0.992184,-20.5937,0,-0.01629,0,0,110,115,0,0,0,0,0,114.101,0,0,0,10,0,0,2
1113,40391,0,1,1,0.989851,-20.7408,0,0,0,0,110,115,0,0,0,0,0,113.833,0,0,0,2,0,0,0
1114,3313,0,1,1,0.99348,-20.0437,0.94293,0.20542,0,0,110,115,0,0,0,0,0,114.25,0,94.14,20.54,6,0,0,3
1115,20862,0,1,1,0.993427,-20.0537,0,0,0,0,110,115,0,0,0,0,0,114.244,0,0,0,3,0,0,0
1116,21074,0,1,1,1.00456,-17.7106,0,-0.0135,0,0,110,115,0,0,0,0,0,115.524,0,0,0,5,0,0,1
1117,9339,0,1,1,1.00441,-17.6345,0,0,0,0,110,115,0,0,0,0,0,115.507,0,0,0,9,0,0,1
1118,21041,0,1,1,0.997765,-18.3943,0,0,0,0,110,115,0,0,0,0,0,114.743,0,0,0,4,0,0,0
1119,20938,0,1,1,1.02275,-18.796,0.00322,-0.00454,0,0,35,35,0,0,0,0,0,38.353,0,0.28,0.06,4,0,0,1
1120,21401,0,1,1,0.985665,-20.078,0,0,0,0,35,35,0,0,0,0,0,36.962,0,0,0,3,0,0,0
1121,21030,0,1,1,0.990593,-19.7463,0,0,0,0,35,35,0,0,0,0,0,37.147,0,0,0,4,0,0,0
1122,40345,0,1,1,0.989468,-19.7397,0.00042,0.00311,0,0,35,35,0,0,0,0,0,0,0,0,0,1,0,0,1
1123,21204,0,1,1,0.991614,-22.3557,0,0,0,0,35,35,0,0,0,0,0,37.186,0,0,0,6,0,0,0
1124,21269,0,1,1,0.989362,-22.5562,0,0,0,0,35,35,0,0,0,0,0,37.101,0,0,0,6,0,0,0
1125,2565,0,1,1,1.00911,-20.9901,0.56338,-0.0783,0,0,110,115,0,0,0,0,0,116.048,0,56.28,-6.23,9,0,0,4
1126,21053,0,1,1,1.00744,-21.1417,0,0,0,0,110,115,0,0,0,0,0,115.856,0,0,0,3,0,0,0
1127,21103,0,1,1,1.00893,-21.0162,0,0,0,0,110,115,0,0,0,0,0,116.027,0,0,0,3,0,0,0
1128,21465,0,1,1,1.00759,-21.1295,0.08268,0.02203,0,0,110,115,0,0,0,0,0,0,0,8.24,2.35,1,0,0,1
1129,21291,0,1,1,1.01014,-21.0255,0,-0.00185,0,0,110,115,0,0,0,0,0,116.166,0,0,0,2,0,0,1
1130,40383,0,1,1,1.01033,-21.0322,0.00214,-0.0051,0,0,110,115,0,0,0,0,0,116.188,0,0,0,1,0,0,1
1131,21485,0,1,1,1.00332,-21.3618,0.13939,0.04901,0,0,110,115,0,0,0,0,0,0,0,0,0,1,0,0,1
1132,21409,0,1,1,1.00997,-21.0134,0.00215,-0.00546,0,0,110,115,0,0,0,0,0,116.147,0,0,0,1,0,0,1
1133,21090,0,1,1,0.993205,-20.0779,0,0,0,0,110,115,0,0,0,0,0,114.219,0,0,0,4,0,0,0
1134,40347,0,1,1,0.993225,-20.103,0.02823,2.00E-05,0,0,110,115,0,0,0,0,0,0,0,2.68,0,1,0,0,2
1135,4146,0,1,1,0.997122,-18.8715,0,0,0,0,110,115,0,0,0,0,0,114.669,0,0,0,7,0,0,0
1136,21475,0,1,1,0.997113,-18.8709,-0.00123,0.00209,0,0,110,115,0,0,0,0,0,0,0,0,-0.08,1,0,0,1
1137,20961,0,1,1,0.996808,-18.8965,0,0,0,0,110,115,0,0,0,0,0,114.633,0,0,0,3,0,0,0
1138,20882,0,1,1,0.995498,-19.022,0.57041,0.12415,0,0,110,115,0,0,0,0,0,114.482,0,57.02,12.2,5,0,0,1
1139,2180,0,1,1,0.995648,-19.6403,0.40161,0.07775,0,0,110,115,0,0,0,0,0,114.5,0,40.15,9.39,6,0,0,4
1140,20999,0,1,1,0.994708,-19.9603,0,0,0,0,110,115,0,0,0,0,0,114.391,0,0,0,3,0,0,0
1141,40338,0,1,1,0.995705,-19.6476,0,0,0,0,110,115,0,0,0,0,0,114.506,0,0,0,2,0,0,0
1142,20972,0,1,1,0.991942,-19.9468,0,0,0,0,110,115,0,0,0,0,0,114.073,0,0,0,3,0,0,0
1143,21219,0,1,1,0.986921,-20.2852,0,0,0,0,110,115,0,0,0,0,0,113.496,0,0,0,3,0,0,0
1144,452,0,1,1,0.999582,-18.2449,0.00079,-0.0277,0,0,110,115,0,0,0,0,0,114.952,0,0,-0.27,6,0,0,5
1145,20927,0,1,1,0.999037,-18.3081,0,0,0,0,110,115,0,0,0,0,0,114.889,0,0,0,3,0,0,0
1146,21321,0,1,1,0.999594,-18.2474,0.00381,-0.00153,0,0,110,115,0,0,0,0,0,114.953,0,0,0,1,0,0,1
1147,3239,0,1,1,1.00622,-17.7661,0,0,0,0,110,115,0,0,0,0,0,115.716,0,0,0,10,0,0,0
1148,20907,0,1,1,1.00276,-18.2474,0,0,0,0,110,115,0,0,0,0,0,115.317,0,0,0,3,0,0,0
1149,20917,0,1,1,1.00509,-17.9575,0,0,0,0,110,115,0,0,0,0,0,115.586,0,0,0,3,0,0,0
1150,21292,0,1,1,1.00484,-17.9224,0,-0.0001,0,0,110,115,0,0,0,0,0,115.556,0,0,0,2,0,0,1
1151,40386,0,1,1,1.00474,-17.9356,0.09197,0.01333,0,0,110,115,0,0,0,0,0,115.545,0,0,0,1,0,0,1
1152,21203,0,1,1,0.989635,-20.9608,0,-0.00293,0,0,110,115,0,0,0,0,0,113.808,0,0,0,3,0,0,1
1153,21193,0,1,1,0.992896,-20.5997,0,0,0,0,110,115,0,0,0,0,0,114.183,0,0,0,3,0,0,0
1154,40377,0,1,1,0.978358,-22.0138,0,-0.01402,0,0,110,115,0,0,0,0,0,112.511,0,0,0,2,0,0,1
1155,943,0,1,1,0.992847,-21.0405,0.14076,-0.02341,0,0,110,115,0,0,0,0,0,114.177,0,13.98,-2.35,6,0,0,2
1156,40354,0,1,1,0.990165,-21.362,0.14129,0.00802,0,0,110,115,0,0,0,0,0,0,0,13.99,0.92,1,0,0,2
1157,21084,0,1,1,1.0055,-21.3245,0,0,0,0,110,115,0,0,0,0,0,115.633,0,0,0,2,0,0,0
1158,21318,0,1,1,1.00454,-17.7136,0.03226,0.00148,0,0,110,115,0,0,0,0,0,115.523,0,0,0,1,0,0,1
1159,21319,0,1,1,1.00572,-17.6799,0.00214,-0.00987,0,0,110,115,0,0,0,0,0,115.658,0,0,0,1,0,0,2
1160,21293,0,1,1,0.995567,-19.0156,0,-0.00035,0,0,110,115,0,0,0,0,0,0,0,0,0,2,0,0,1
1161,20983,0,1,1,0.991153,-18.3578,0.09491,0.03755,0,0,110,115,0,0,0,0,0,113.983,0,9.46,3.87,3,0,0,2
1162,5781,0,1,1,0.997806,-18.3949,0,0,0,0,110,115,0,0,0,0,0,114.748,0,0,0,1,0,0,2
1163,21042,0,1,1,0.996914,-19.2592,0.00033,-0.00074,0,0,35,35,0,0,0,0,0,37.384,0,0,0,5,0,0,1
1164,21019,0,1,1,0.993335,-20.5978,0.02825,-0.00721,0,0,35,35,0,0,0,0,0,0,0,2.79,-0.67,1,0,0,1
1165,21364,0,1,1,0.992526,-21.0851,0,0,0,0,110,115,0,0,0,0,0,114.14,0,0,0,4,0,0,0
1166,40352,0,1,1,0.991384,-21.3155,0.13048,0.00601,0,0,110,115,0,0,0,0,0,0,0,13.07,0.53,1,0,0,1
1167,21320,0,1,1,0.995664,-19.6493,0.00231,0.00247,0,0,110,115,0,0,0,0,0,114.501,0,0,0,1,0,0,2
1168,21294,0,1,1,0.994731,-19.9613,0,-0.00689,0,0,110,115,0,0,0,0,0,0,0,0,0,2,0,0,1
1169,21308,0,1,1,0.96555,-21.9925,0,0,0,0,35,35,0,0,0,0,0,36.208,0,0,0,3,0,0,0
1170,21322,0,1,1,0.963649,-22.1649,0.01823,0.00642,0,0,35,35,0,0,0,0,0,36.137,0,0,0,1,0,0,1
1171,21276,0,1,1,0.965385,-22.0068,0,0,0,0,35,35,0,0,0,0,0,36.202,0,0,0,2,0,0,0
1172,20898,0,1,1,0.989661,-18.062,9.00E-05,-0.00012,0,0,35,35,0,0,0,0,0,37.112,0,0,0,5,0,0,1
1173,40387,0,1,1,0.989948,-18.0767,0.00039,-0.00047,0,0,35,35,0,0,0,0,0,37.123,0,0,0,1,0,0,1
1174,20951,0,1,1,0.989734,-18.0631,0,0,0,0,35,35,0,0,0,0,0,37.115,0,0,0,3,0,0,0
1175,40334,0,1,1,0.989713,-18.0638,6.00E-05,-2.00E-05,0,0,35,35,0,0,0,0,0,0,0,0,0,1,0,0,1
1176,20957,0,1,1,1.02049,-19.0935,0.03352,0.00531,0,0,35,35,0,0,0,0,0,0,0,3.31,0.88,1,0,0,1
1177,21194,0,1,1,1.01,-20.6041,0.03239,0.01758,0,0,35,35,0,0,0,0,0,37.875,0,5.6,0.88,3,0,0,4
1178,21232,0,1,1,0.963928,-22.1294,0,0,0,0,35,35,0,0,0,0,0,36.147,0,0,0,4,0,0,0
1179,21123,0,1,1,0.962439,-22.522,0,0,0,0,35,35,0,0,0,0,0,36.091,0,0,0,2,0,0,0
1180,21119,0,1,1,0.963396,-22.828,0.01835,-0.00348,0,0,35,35,0,0,0,0,0,0,0,0,0,1,0,0,1
1181,21131,0,1,1,0.959054,-23.0658,0.06829,0.00338,0,0,35,35,0,0,0,0,0,0,0,6.86,0.31,1,0,0,1
1182,21309,0,1,1,0.960696,-22.3311,0,0,0,0,35,35,0,0,0,0,0,36.026,0,0,0,3,0,0,0
1183,40375,0,1,1,0.965819,-21.6912,0,0,0,0,35,35,0,0,0,0,0,36.218,0,0,0,4,0,0,0
1184,40350,0,1,1,0.960492,-22.3334,0.00035,0.0009,0,0,35,35,0,0,0,0,0,0,0,0,0,1,0,0,1
1185,21126,0,1,1,0.960249,-22.3894,0,0,0,0,35,35,0,0,0,0,0,36.009,0,0,0,2,0,0,0
1186,40381,0,1,1,0.989351,-22.5559,-2.00E-05,0.00042,0,0,35,35,0,0,0,0,0,0,0,0,0,1,0,0,1
1187,21285,0,1,1,0.989351,-22.5559,-2.00E-05,0.00042,0,0,35,35,0,0,0,0,0,0,0,0,0,1,0,0,1
1188,21158,0,1,1,0.99208,-21.1887,0.0483,0.0018,0,0,110,115,0,0,0,0,0,0,0,4.75,0.18,1,0,0,2
1189,21280,0,1,1,0.989498,-20.4868,0.03253,0.00303,0,0,35,35,0,0,0,0,0,0,0,3.24,0.42,1,0,0,1
1190,21434,0,1,1,0.957748,-22.6748,0.05166,0.01072,0,0,35,35,0,0,0,0,0,0,0,5.16,0.99,1,0,0,1
1191,21246,0,1,1,0.982727,-22.0773,0,0,0,0,35,35,0,0,0,0,0,36.852,0,0,0,4,0,0,0
1192,21446,0,1,1,0.982725,-22.077,-0.00018,0.00014,0,0,35,35,0,0,0,0,0,0,0,0,0,1,0,0,1
1193,20836,0,1,1,0.974956,-22.9423,0.02303,0.00584,0,0,35,35,0,0,0,0,0,0,0,2.33,0.56,1,0,0,1
1194,20832,0,1,1,0.977729,-22.6325,0.01626,0.00426,0,0,35,35,0,0,0,0,0,0,0,0,0,1,0,0,1
1195,21054,0,1,1,0.954562,-22.6031,0.04336,0.01387,0,0,35,35,0,0,0,0,0,35.796,0,4.28,1.44,2,0,0,4
1196,40351,0,1,1,0.954147,-22.7143,0.01558,-0.00033,0,0,35,35,0,0,0,0,0,0,0,1.52,0,1,0,0,1
1197,21459,0,1,1,0.997094,-18.8698,-0.00123,0.0031,0,0,110,115,0,0,0,0,0,0,0,0,0,1,0,0,1
1198,20937,0,1,1,1.00373,-17.9408,0,0,0,0,110,115,0,0,0,0,0,115.429,0,0,0,3,0,0,0
1199,21382,0,1,1,0.990814,-20.6752,0,0,0,0,110,115,0,0,0,0,0,113.944,0,0,0,2,0,0,0
1200,21171,0,1,1,0.987727,-21.8209,0.0007,0.0015,0,0,35,35,0,0,0,0,0,0,0,0,0,1,0,0,1
1201,21543,0,1,1,0.987919,-21.8185,0,0,0,0,35,35,0,0,0,0,0,37.047,0,0,0,3,0,0,0
1202,21000,0,1,1,0.984745,-21.7077,0,0,0,0,35,35,0,0,0,0,0,36.928,0,0,0,5,0,0,0
1203,20843,0,1,1,0.984566,-21.8163,0.02755,-0.00414,0,0,35,35,0,0,0,0,0,0,0,2.76,-0.41,1,0,0,1
1204,6692,0,1,1,0.99497,-18.0089,0.44561,-0.02643,0,0,110,115,0,0,0,0,0,114.421,0,44.5,-2.79,6,0,0,4
1205,21347,0,1,1,0.98429,-21.8894,0.01146,-0.00101,0,0,35,35,0,0,0,0,0,0,0,1.15,-0.08,1,0,0,1
1206,40389,0,1,1,0.960066,-19.8992,0.00028,0.00033,0,0,35,35,0,0,0,0,0,0,0,0,0,1,0,0,1
1207,6558,0,1,1,0.999585,-18.245,0,0,0,0,110,115,0,0,0,0,0,0,0,0,0,1,0,0,1
1208,21374,0,1,1,0.972715,-17.6302,-0.05716,-0.02669,0,0,35,35,0,0,0,0,0,0,0,0,0,1,0,0,1
1209,20984,0,1,1,0.962922,-18.3506,0,0,0,0,35,35,0,0,0,0,0,36.11,0,0,0,2,0,0,0
1210,40328,0,1,1,0.994617,-18.0473,0.1688,0.05038,0,0,110,115,0,0,0,0,0,0,0,16.82,4.79,1,0,0,1
1211,20879,0,1,1,0.994959,-18.009,0.00069,0.00253,0,0,110,115,0,0,0,0,0,0,0,0,0,1,0,0,1
1212,40343,0,1,1,0.975636,-22.8116,0,0,0,0,35,35,0,0,0,0,0,36.586,0,0,0,2,0,0,0
1213,20897,0,1,1,1.00623,-17.7983,0,-0.00552,0,0,110,115,0,0,0,0,0,115.716,0,0,0,3,0,0,1
1214,21414,0,1,1,0.98169,-22.172,0.01933,0.00254,0,0,35,35,0,0,0,0,0,0,0,1.94,0.28,1,0,0,1
1215,21008,0,1,1,1.0058,-17.8325,0,-0.02587,0,0,110,115,0,0,0,0,0,115.666,0,0,0,2,0,0,1
1216,40339,0,1,1,1.00414,-17.7369,0,0,0,0,110,115,0,0,0,0,0,115.476,0,0,0,2,0,0,0
1217,21009,0,1,1,0.979777,-18.4147,-0.00675,-0.01105,0,0,35,35,0,0,0,0,0,36.742,0,0,0,2,0,0,1
1218,40388,0,1,1,0.97631,-18.8905,0.03432,0.00549,0,0,35,35,0,0,0,0,0,0,0,3.4,0.55,1,0,0,1
1219,21311,0,1,1,0.995401,-18.5769,0,0,0,0,35,35,0,0,0,0,0,0,0,0,0,4,0,0,0
1220,21343,0,1,1,0.992326,-18.9194,0.01918,0.00469,0,0,35,35,0,0,0,0,0,0,0,1.92,0.47,1,0,0,1
1221,21334,0,1,1,0.995451,-18.5777,0,1.00E-05,0,0,35,35,0,0,0,0,0,0,0,0,0,1,0,0,1
1222,40340,0,1,1,0.997243,-18.1121,0,0,0,0,35,35,0,0,0,0,0,37.397,0,0,0,2,0,0,0
1223,21326,0,1,1,0.996418,-18.6034,0.00075,-0.00396,0,0,35,35,0,0,0,0,0,0,0,0,0,1,0,0,1
1224,21422,0,1,1,0.919373,-30.2026,0.12517,0.0444,0,0,35,35,0,0,0,0,0,0,0,12.74,4.77,1,0,0,1
1225,21426,0,1,1,0.965779,-21.6907,4.00E-05,0.00075,0,0,35,35,0,0,0,0,0,0,0,0,0,1,0,0,1
1226,20839,0,1,1,0.960209,-22.6272,0.03874,0.01015,0,0,35,35,0,0,0,0,0,0,0,0,0,1,0,0,2
1227,40382,0,1,1,1.01163,-20.502,-0.07572,-0.0451,0,0,35,35,0,0,0,0,0,0,0,-4.28,-5.35,1,0,0,1
